obs_id,train_id,delayed,month,day,weekday,arr_hour,dep_hour,origin,dest,distance,carrier
id_011114,valid,0,12,23,7,17,16,DFW,LAX,1235,AA
id_011125,train,1,1,9,2,20,17,ORD,PHX,1440,AA
id_011132,valid,0,12,16,7,19,13,SAN,ORD,1723,UA
id_011137,test,NA,8,16,4,22,20,ATL,DCA,547,FL
id_011190,test,NA,4,27,5,14,13,SLC,DEN,391,F9
id_011199,valid,1,9,7,5,12,11,ORD,DEN,888,UA
id_011207,test,NA,9,17,1,12,8,SLC,DFW,988,OO
id_011211,train,1,8,9,4,8,6,BOS,MDW,861,FL
id_011218,train,0,1,19,5,14,13,CVG,DEN,1069,DL
id_011229,test,NA,8,27,1,19,16,BOS,IAH,1597,CO
id_011269,valid,1,12,29,6,18,17,SFO,LAX,337,UA
id_011290,test,NA,9,1,6,10,9,CVG,IAH,871,OH
id_011293,train,1,7,21,6,21,13,LAX,JFK,2475,AA
id_011304,valid,0,12,16,7,13,12,DEN,SLC,391,WN
id_011311,valid,0,4,17,2,14,10,DEN,DTW,1123,UA
id_011313,test,NA,4,5,4,8,6,IAD,MCO,758,UA
id_011326,train,0,8,10,5,17,15,MCO,IAH,853,CO
id_011329,train,0,5,24,4,11,9,CLT,LGA,544,US
id_011333,test,NA,12,10,1,19,15,JFK,SFO,2586,UA
id_011350,test,NA,1,13,6,15,14,MSP,LAS,1300,NW
id_011355,valid,0,10,18,4,8,6,JFK,CVG,589,OH
id_011357,valid,1,7,13,5,21,19,BOS,JFK,187,B6
id_011358,test,NA,3,6,2,21,20,DCA,BOS,399,MQ
id_011363,test,NA,8,30,4,5,23,DEN,PHL,1557,F9
id_011381,valid,0,11,7,3,10,9,CVG,BWI,430,OH
id_011387,valid,0,10,11,4,0,23,ATL,MSP,906,FL
id_011391,valid,0,12,28,5,12,10,PHL,CVG,507,OH
id_011396,valid,0,11,5,1,20,19,ATL,MDW,590,FL
id_011406,test,NA,5,22,2,20,19,DEN,LAX,862,F9
id_011412,valid,1,11,13,2,15,10,DEN,CLT,1337,UA
id_011416,valid,0,12,8,6,10,8,IAD,LAS,2066,UA
id_011454,test,NA,6,5,2,8,7,DTW,CLT,500,YV
id_011456,train,1,5,9,3,14,13,MCO,IAH,853,CO
id_011460,train,1,7,29,7,22,17,DFW,LGA,1389,AA
id_011468,valid,0,11,20,2,12,9,LAX,PHX,370,US
id_011479,train,1,4,17,2,16,14,EWR,DCA,199,CO
id_011484,test,NA,11,7,3,20,17,DFW,ATL,732,DL
id_011488,valid,1,10,14,7,23,18,PHX,ORD,1440,US
id_011493,train,0,8,23,4,20,11,SFO,BOS,2704,UA
id_011499,train,0,3,24,6,18,15,DFW,DCA,1192,AA
id_011518,valid,0,12,15,6,15,13,BWI,MCO,787,WN
id_011524,valid,0,10,9,2,23,20,SEA,SAN,1050,AS
id_011531,test,NA,9,29,6,15,14,SFO,SAN,447,WN
id_011536,test,NA,6,3,7,17,16,IAH,DFW,224,XE
id_011544,valid,0,2,28,3,15,15,PHX,LAS,256,WN
id_011558,train,0,5,25,5,19,17,ATL,EWR,745,DL
id_011560,valid,1,11,26,1,15,13,ATL,BOS,946,DL
id_011598,valid,1,10,18,4,9,8,PHL,BOS,280,US
id_011624,train,1,9,19,3,21,18,PHL,SFO,2521,UA
id_011627,valid,0,12,7,5,11,9,CLT,PHL,448,US
id_011647,train,1,7,3,2,19,17,DCA,MSP,931,NW
id_011655,train,1,5,9,3,21,20,DFW,LAS,1055,US
id_011679,train,0,3,3,6,14,12,ATL,LAS,1747,DL
id_011683,train,1,7,11,3,13,11,BOS,DCA,399,US
id_011686,valid,1,10,5,5,10,8,ATL,PHL,665,FL
id_011695,test,NA,4,9,1,12,9,BOS,CLT,728,US
id_011709,test,NA,3,4,7,15,13,LGA,CLT,544,MQ
id_011711,train,0,3,26,1,14,11,LGA,MCO,950,AA
id_011725,valid,0,11,13,2,9,6,SAN,SEA,1050,AS
id_011736,train,1,6,25,1,23,20,ATL,LGA,761,FL
id_011738,train,0,6,14,4,12,9,ORD,SLC,1249,UA
id_011741,test,NA,10,26,5,15,12,ORD,LGA,733,UA
id_011769,train,1,4,13,5,16,15,BOS,JFK,187,B6
id_011800,test,NA,7,27,5,10,8,DFW,ORD,802,AA
id_011803,valid,1,10,22,1,10,9,DTW,MSP,528,NW
id_011808,valid,0,11,12,1,12,10,ATL,LGA,761,AA
id_011816,test,NA,12,17,1,11,10,IAD,ORD,589,UA
id_011817,test,NA,7,10,2,16,13,ORD,DTW,235,AA
id_011828,train,1,9,7,5,17,16,MSP,ORD,334,AA
id_011839,train,0,9,11,2,20,13,LAS,DTW,1750,US
id_011841,valid,0,11,16,5,6,0,LAX,MSP,1536,NW
id_011843,valid,0,10,5,5,11,8,EWR,IAH,1400,CO
id_011855,test,NA,2,26,1,22,19,ORD,EWR,719,AA
id_011862,test,NA,2,25,7,20,19,CLT,LGA,544,MQ
id_011877,valid,0,10,7,7,18,15,LAX,SEA,954,AS
id_011880,test,NA,10,5,5,22,19,DEN,DFW,641,F9
id_011883,valid,0,7,18,3,15,12,SEA,PHX,1107,WN
id_011896,train,0,8,15,3,19,17,CLT,LGA,544,OH
id_011900,test,NA,10,29,1,22,21,DTW,DCA,405,NW
id_011911,valid,1,12,10,1,15,13,EWR,MSP,1008,NW
id_011916,test,NA,2,16,5,14,12,ATL,BWI,576,DL
id_011926,valid,0,12,7,5,14,11,DFW,ATL,732,AA
id_011955,valid,1,12,28,5,18,13,DEN,ATL,1199,DL
id_011958,test,NA,5,26,6,14,10,ORD,MCO,1005,UA
id_011968,train,0,7,2,1,22,19,EWR,ATL,745,FL
id_011974,test,NA,6,24,7,15,9,LAX,ORD,1745,AA
id_011986,valid,1,10,29,1,21,20,CLT,LGA,544,US
id_011993,train,1,5,18,5,11,8,JFK,ATL,760,DL
id_011995,valid,0,9,4,2,13,7,SEA,MDW,1733,WN
id_011996,train,1,2,2,5,13,10,MSP,DCA,931,NW
id_012000,test,NA,5,20,7,21,19,PHX,SAN,304,WN
id_012004,valid,1,10,29,1,22,20,ATL,BOS,946,DL
id_012019,test,NA,7,8,7,16,12,MSP,BWI,936,NW
id_012020,test,NA,12,20,4,20,19,SFO,LAS,414,WN
id_012023,valid,0,5,4,5,12,10,IAD,LAX,2288,UA
id_012030,valid,0,10,26,5,16,7,SFO,JFK,2586,AA
id_012034,test,NA,4,15,7,23,21,DFW,ORD,802,AA
id_012037,valid,0,12,11,2,11,11,PHX,SAN,304,US
id_012053,valid,0,10,18,4,17,15,IAD,ATL,533,DL
id_012056,valid,0,11,23,5,7,6,LAX,SFO,337,UA
id_012058,train,1,2,18,7,18,16,LGA,CLT,544,US
id_012060,train,0,8,16,4,11,9,DCA,DFW,1192,AA
id_012069,test,NA,1,7,7,21,19,ATL,LAX,1946,DL
id_012075,test,NA,5,15,2,9,7,MSP,DFW,852,9E
id_012084,test,NA,3,22,4,8,7,BOS,DCA,399,OH
id_012093,train,1,7,11,3,21,20,LAX,SFO,337,AA
id_012102,train,0,4,25,3,9,8,DEN,PHX,602,UA
id_012109,valid,0,12,9,7,20,18,LAX,PHX,370,WN
id_012119,valid,1,12,10,1,13,10,EWR,IAH,1400,CO
id_012137,test,NA,4,1,7,20,19,IAD,JFK,228,B6
id_012171,train,1,6,20,3,20,19,JFK,BOS,187,OH
id_012172,valid,1,11,27,2,18,16,LGA,CVG,585,OH
id_012184,train,1,3,28,3,21,19,ORD,DCA,612,AA
id_012195,train,0,4,14,6,15,14,DEN,PHX,602,US
id_012196,valid,1,10,12,5,23,20,PHL,LAS,2176,US
id_012200,train,0,2,24,6,16,15,DTW,DCA,405,NW
id_012201,valid,1,11,16,5,8,6,DCA,ATL,547,FL
id_012203,valid,0,12,17,1,21,21,DTW,ORD,235,NW
id_012212,train,0,2,7,3,18,15,DEN,ORD,888,AA
id_012222,train,0,1,4,4,18,16,CVG,PHL,507,OH
id_012236,test,NA,6,6,3,20,19,ATL,CLT,227,YV
id_012250,test,NA,2,24,6,20,15,IAH,EWR,1400,CO
id_012259,valid,1,12,24,1,9,7,ORD,SLC,1249,DL
id_012270,valid,0,5,28,1,18,17,BOS,JFK,187,MQ
id_012275,train,0,9,1,6,13,11,BOS,CLT,728,US
id_012276,valid,1,12,28,5,14,11,IAH,ORD,925,CO
id_012288,test,NA,5,29,2,11,10,DFW,IAH,224,AA
id_012296,test,NA,6,9,6,10,9,IAH,DFW,224,XE
id_012301,test,NA,2,28,3,16,14,BWI,DEN,1491,UA
id_012307,test,NA,2,16,5,15,14,DFW,DEN,641,AA
id_012326,valid,0,10,7,7,20,18,BWI,ATL,576,DL
id_012328,test,NA,7,25,3,18,16,CLT,LGA,544,US
id_012330,test,NA,10,4,4,15,13,PHL,ORD,678,US
id_012339,test,NA,6,27,3,15,13,LAS,SFO,414,UA
id_012344,valid,1,8,3,5,21,17,SEA,DEN,1024,AS
id_012346,train,0,6,21,4,18,16,ORD,MSP,334,AA
id_012351,test,NA,11,27,2,21,21,SLC,LAS,368,DL
id_012357,train,1,9,13,4,0,22,ATL,MCO,403,DL
id_012358,valid,0,11,24,6,12,8,SLC,DFW,988,OO
id_012367,train,0,4,24,2,18,16,CVG,PHL,507,OH
id_012395,valid,1,12,14,5,15,12,DEN,DFW,641,AA
id_012396,train,1,7,15,7,21,19,PHL,ATL,665,OH
id_012429,train,0,1,1,1,19,12,SFO,ATL,2139,DL
id_012432,train,0,6,2,6,8,7,MSP,MDW,349,FL
id_012434,train,1,7,29,7,19,16,JFK,CLT,541,B6
id_012439,valid,0,6,20,3,19,18,PHX,LAX,370,WN
id_012481,test,NA,3,28,3,15,10,LAS,ORD,1515,AA
id_012491,train,1,6,27,3,8,6,JFK,CLT,541,YV
id_012497,valid,1,12,21,5,13,12,DFW,IAH,224,AA
id_012502,valid,1,7,19,4,14,8,DEN,MCO,1545,UA
id_012517,train,0,1,10,3,10,9,BWI,ORD,622,MQ
id_012519,train,1,3,1,4,10,9,MSP,ORD,334,UA
id_012521,valid,0,3,26,1,11,9,LGA,CLT,544,US
id_012540,valid,1,11,26,1,15,14,JFK,PHL,94,OH
id_012544,valid,0,7,23,1,21,18,ORD,CLT,599,YV
id_012548,test,NA,7,21,6,15,9,LAS,ORD,1515,AA
id_012549,valid,1,11,29,4,9,7,DCA,DEN,1476,F9
id_012552,test,NA,3,26,1,8,7,ORD,PHX,1440,US
id_012555,train,1,1,15,1,21,18,ORD,LGA,733,UA
id_012558,train,0,6,9,6,12,7,SEA,MSP,1399,NW
id_012564,valid,1,12,10,1,21,18,BOS,CLT,728,B6
id_012574,test,NA,12,14,5,11,6,SEA,ORD,1721,AA
id_012584,test,NA,11,14,3,19,17,MCO,PHL,861,US
id_012588,test,NA,6,1,5,18,15,ORD,LGA,733,UA
id_012599,train,0,9,12,3,15,13,LAS,SLC,368,OO
id_012611,valid,0,11,18,7,14,8,LAS,ORD,1515,UA
id_012622,valid,0,12,19,3,21,17,DFW,PHL,1302,AA
id_012641,valid,1,11,27,2,11,7,JFK,SFO,2586,UA
id_012656,valid,0,12,27,4,18,16,CVG,MCO,756,DL
id_012665,test,NA,3,18,7,10,10,DTW,ORD,235,OO
id_012667,train,1,5,30,3,11,10,DTW,BWI,408,NW
id_012669,test,NA,4,19,4,13,12,DTW,LAX,1979,NW
id_012675,test,NA,10,20,6,10,9,DEN,LAS,629,F9
id_012678,train,1,4,11,3,23,22,DFW,LAS,1055,AA
id_012694,train,1,6,16,6,22,18,JFK,LAX,2475,DL
id_012702,valid,1,12,6,4,23,21,JFK,CLT,541,B6
id_012707,valid,0,12,12,3,13,8,DEN,MCO,1545,UA
id_012718,test,NA,6,18,1,22,17,DFW,LGA,1389,AA
id_012722,test,NA,4,29,7,23,22,JFK,DCA,213,MQ
id_012726,train,0,2,23,5,17,16,MSP,ORD,334,NW
id_012731,valid,0,8,13,1,13,12,MCO,ATL,403,DL
id_012735,train,1,1,10,3,11,9,CLT,EWR,529,US
id_012737,test,NA,4,6,5,21,20,PHL,DCA,119,US
id_012756,valid,1,8,16,4,16,7,SAN,JFK,2446,AA
id_012757,test,NA,2,27,2,7,6,DFW,PHX,868,US
id_012762,valid,0,12,7,5,17,16,BOS,DCA,399,US
id_012768,test,NA,1,11,4,7,6,IAD,MDW,577,WN
id_012776,valid,1,7,7,6,10,8,DEN,SFO,967,F9
id_012780,train,1,3,19,1,8,7,ATL,CLT,227,YV
id_012794,train,1,4,23,1,18,15,SAN,SEA,1050,AS
id_012806,train,0,7,3,2,14,7,LAX,ATL,1946,FL
id_012810,test,NA,7,2,1,20,17,MCO,SLC,1929,DL
id_012823,valid,0,8,30,4,1,21,PHX,IAH,1009,YV
id_012825,valid,0,11,21,3,9,7,EWR,ORD,719,AA
id_012832,test,NA,5,25,5,18,17,BWI,DEN,1491,UA
id_012851,train,0,7,17,2,11,10,MCO,MDW,989,WN
id_012853,valid,1,10,15,1,11,10,DTW,MSP,528,NW
id_012863,valid,1,12,21,5,11,7,DFW,EWR,1372,AA
id_012879,train,1,8,9,4,22,19,DFW,CVG,812,MQ
id_012882,valid,0,12,27,4,10,8,IAD,DTW,383,YV
id_012888,valid,1,12,17,1,18,12,SFO,IAH,1635,CO
id_012890,valid,0,10,10,3,18,17,LGA,BOS,185,DL
id_012904,test,NA,1,19,5,9,8,IAD,ATL,533,DL
id_012913,test,NA,3,23,5,11,10,SAN,SFO,447,AS
id_012916,valid,0,12,27,4,21,20,BOS,JFK,187,MQ
id_012917,valid,0,11,4,7,16,15,CVG,DEN,1069,OO
id_012939,test,NA,2,2,5,19,18,MSP,DEN,680,UA
id_012944,test,NA,9,17,1,20,18,LAS,SLC,368,DL
id_012948,test,NA,11,21,3,0,21,DFW,DCA,1192,AA
id_012958,train,1,2,15,4,16,14,DTW,CVG,229,OH
id_012965,valid,0,10,11,4,21,19,MCO,LAX,2217,DL
id_012984,test,NA,11,26,1,12,7,PHX,DTW,1671,NW
id_012988,test,NA,3,4,7,12,9,ORD,DFW,802,UA
id_012993,train,0,2,4,7,16,15,DEN,SLC,391,WN
id_013002,valid,1,12,9,7,14,13,EWR,CLT,529,XE
id_013020,train,0,7,6,5,21,18,PHX,DEN,602,US
id_013035,test,NA,4,16,1,17,14,DFW,CVG,812,MQ
id_013047,test,NA,12,18,2,21,19,ATL,PHX,1587,DL
id_013051,test,NA,7,28,6,8,6,SFO,SLC,599,DL
id_013077,test,NA,8,15,3,12,6,SFO,IAH,1635,CO
id_013098,test,NA,2,2,5,8,6,DFW,MSP,852,NW
id_013101,test,NA,12,28,5,16,14,ATL,LAX,1946,DL
id_013108,train,0,2,18,7,14,12,LAX,SFO,337,UA
id_013117,test,NA,8,23,4,20,16,BOS,SLC,2105,DL
id_013123,test,NA,7,15,7,20,17,SEA,SLC,689,DL
id_013130,valid,0,11,8,4,9,6,LAX,PHX,370,OO
id_013132,valid,0,9,19,3,15,7,LAS,JFK,2248,DL
id_013135,train,1,7,24,2,14,11,PHX,SLC,507,WN
id_013148,valid,0,4,2,1,20,17,SEA,SFO,679,AS
id_013149,train,0,9,27,4,12,11,SLC,LAX,590,DL
id_013163,train,1,6,27,3,22,21,LAS,LAX,236,WN
id_013166,valid,0,12,17,1,11,9,LGA,ATL,761,DL
id_013168,train,0,5,27,7,23,20,IAH,SEA,1874,CO
id_013170,test,NA,5,23,3,15,14,CLT,MCO,468,US
id_013188,test,NA,10,13,6,10,9,SAN,LAS,258,WN
id_013198,train,1,5,4,5,19,18,JFK,DCA,213,OH
id_013215,test,NA,4,15,7,15,7,LAX,JFK,2475,UA
id_013222,valid,0,12,14,5,13,11,IAH,DFW,224,AA
id_013223,test,NA,12,11,2,5,23,SFO,ORD,1846,AA
id_013228,valid,1,12,12,3,21,19,ORD,IAH,925,CO
id_013241,test,NA,4,19,4,18,17,PHX,LAS,256,US
id_013242,test,NA,1,1,1,23,20,LGA,MCO,950,DL
id_013244,valid,1,8,30,4,14,7,LAS,PHL,2176,US
id_013246,valid,0,10,15,1,21,18,LGA,DFW,1389,AA
id_013280,train,0,6,2,6,18,17,DEN,LAX,862,UA
id_013286,valid,1,11,6,2,20,19,PHX,SAN,304,WN
id_013299,test,NA,10,4,4,20,15,SLC,ATL,1589,DL
id_013302,valid,1,6,15,5,23,21,IAH,MSP,1034,XE
id_013306,train,0,7,8,7,13,11,SEA,SFO,679,UA
id_013313,valid,0,11,22,4,20,17,DTW,PHX,1671,US
id_013342,train,0,9,1,6,13,10,DEN,DFW,641,UA
id_013364,train,0,8,23,4,17,9,SFO,JFK,2586,DL
id_013368,valid,0,11,8,4,10,8,PHL,MCO,861,US
id_013400,valid,1,12,20,4,18,16,DTW,SLC,1481,DL
id_013404,test,NA,8,17,5,17,14,DEN,IAH,861,CO
id_013406,train,0,8,21,2,10,8,BOS,ORD,867,AA
id_013413,valid,0,10,21,7,9,7,LAS,SEA,866,AS
id_013415,valid,1,11,29,4,19,18,DCA,LGA,214,DL
id_013435,train,0,5,27,7,5,1,LAS,MSP,1300,NW
id_013447,test,NA,10,14,7,11,9,SEA,LAX,954,AS
id_013455,train,0,4,19,4,23,20,PHX,DEN,602,WN
id_013470,test,NA,11,15,4,22,20,LGA,CLT,544,MQ
id_013488,valid,1,5,1,2,20,19,SLC,PHX,507,WN
id_013497,test,NA,10,28,7,20,18,EWR,CLT,529,XE
id_013508,valid,1,1,15,1,14,11,DFW,CLT,936,AA
id_013525,test,NA,2,1,4,21,20,IAD,JFK,228,YV
id_013556,train,0,1,31,3,11,9,SEA,SAN,1050,AS
id_013567,test,NA,2,22,4,16,14,LGA,CLT,544,US
id_013574,test,NA,2,25,7,23,20,DFW,SEA,1660,AA
id_013575,test,NA,2,23,5,18,17,IAD,JFK,228,YV
id_013581,valid,1,12,21,5,11,9,CLT,LGA,544,MQ
id_013586,test,NA,7,23,1,21,16,LAS,ORD,1515,US
id_013587,valid,0,12,5,3,12,10,BWI,CLT,361,US
id_013595,train,1,10,26,5,9,7,PHX,SFO,651,US
id_013608,valid,0,4,8,7,20,17,LAS,DEN,629,WN
id_013609,train,1,3,5,1,15,14,CLT,ORD,599,MQ
id_013611,train,0,1,4,4,22,20,PHX,SEA,1107,US
id_013616,valid,1,3,1,4,21,20,SFO,LAX,337,UA
id_013617,valid,0,12,9,7,18,17,DEN,LAS,629,UA
id_013618,train,1,10,24,3,21,14,LAS,DTW,1750,NW
id_013625,test,NA,3,11,7,20,18,DFW,ORD,802,AA
id_013627,train,1,5,11,5,21,19,ATL,BOS,946,DL
id_013629,train,0,1,8,1,17,15,CLT,LGA,544,US
id_013651,train,0,4,20,5,9,7,EWR,ORD,719,CO
id_013669,valid,1,3,21,3,14,12,DTW,MCO,957,NW
id_013696,train,0,2,4,7,9,8,SLC,DEN,391,OO
id_013697,train,1,1,29,1,17,14,MSP,EWR,1008,XE
id_013708,train,1,8,22,3,16,10,DEN,LGA,1619,UA
id_013732,train,1,8,15,3,0,22,ATL,MCO,403,FL
id_013737,train,1,9,25,2,21,19,DTW,SEA,1927,NW
id_013738,valid,0,10,8,1,13,10,IAH,ORD,925,CO
id_013744,valid,1,6,3,7,22,20,ORD,SFO,1846,AA
id_013746,train,1,4,20,5,1,21,LAS,DFW,1055,US
id_013747,train,0,3,6,2,22,19,SEA,LAS,866,US
id_013765,valid,1,11,13,2,10,8,ATL,SAN,1891,DL
id_013776,test,NA,8,1,3,11,8,JFK,ATL,760,DL
id_013779,test,NA,1,29,1,13,10,ORD,CLT,599,US
id_013797,test,NA,6,2,6,21,18,ORD,IAH,925,AA
id_013803,train,0,7,14,6,10,9,MSP,DEN,680,NW
id_013819,valid,0,11,4,7,13,12,LAS,LAX,236,MQ
id_013830,test,NA,8,7,2,8,6,PHL,ORD,678,UA
id_013856,valid,0,10,2,2,12,7,DEN,ATL,1199,DL
id_013857,test,NA,9,22,6,18,11,SFO,CVG,2036,DL
id_013861,train,0,7,15,7,15,12,MCO,PHL,861,FL
id_013879,test,NA,6,13,3,14,12,MCO,PHL,861,US
id_013894,train,0,10,15,1,11,9,SLC,DEN,391,OO
id_013897,train,0,2,15,4,9,7,DCA,IAH,1208,CO
id_013905,valid,1,12,14,5,18,17,LGA,ORD,733,UA
id_013913,train,0,7,13,5,10,8,BWI,MCO,787,WN
id_013914,test,NA,1,30,2,23,20,SEA,SAN,1050,AS
id_013919,test,NA,3,7,3,0,22,SFO,SEA,679,UA
id_013920,test,NA,9,10,1,5,22,LAS,MCO,2039,DL
id_013926,test,NA,2,5,1,9,7,MSP,CVG,596,9E
id_013930,test,NA,2,8,4,9,7,DCA,IAH,1208,CO
id_013934,test,NA,7,10,2,13,11,DEN,SFO,967,UA
id_013936,train,1,3,28,3,14,9,LAX,ORD,1745,UA
id_013943,test,NA,2,23,5,16,15,DCA,BOS,399,MQ
id_013945,train,1,2,5,1,8,7,ATL,PHL,665,FL
id_013947,train,1,2,12,1,10,10,DTW,ORD,235,AA
id_013952,valid,0,11,21,3,7,6,IAH,DEN,861,F9
id_013969,test,NA,4,23,1,11,10,IAD,LGA,229,YV
id_013987,test,NA,4,10,2,23,21,CLT,LAS,1916,US
id_013995,test,NA,6,15,5,17,15,MCO,DFW,984,AA
id_014019,valid,1,12,19,3,18,17,LAX,SFO,337,XE
id_014021,train,0,9,10,1,19,15,ORD,ATL,606,MQ
id_014033,test,NA,6,28,4,19,16,DEN,MSP,680,NW
id_014035,test,NA,12,3,1,12,8,EWR,SFO,2565,CO
id_014041,train,0,7,13,5,20,11,SFO,JFK,2586,AA
id_014055,train,0,7,22,7,17,12,DFW,PHL,1302,US
id_014056,train,1,7,27,5,20,18,DCA,LGA,214,MQ
id_014060,train,1,1,12,5,16,13,MCO,EWR,938,CO
id_014064,train,0,4,20,5,9,8,SLC,LAX,590,DL
id_014074,test,NA,7,4,3,20,13,LAS,ATL,1747,DL
id_014076,train,0,9,25,2,21,19,SLC,DEN,391,DL
id_014080,valid,1,12,12,3,18,17,CVG,ORD,264,MQ
id_014081,train,1,9,29,6,17,13,SLC,IAH,1195,OO
id_014083,test,NA,9,16,7,21,15,LAS,MDW,1521,WN
id_014113,train,0,2,10,6,20,17,IAD,SAN,2253,UA
id_014124,valid,1,6,21,4,23,20,BOS,LAS,2381,B6
id_014129,train,0,2,19,1,16,14,IAD,LGA,229,YV
id_014136,test,NA,7,3,2,11,10,SLC,DEN,391,F9
id_014141,train,0,1,28,7,19,14,DEN,LGA,1619,UA
id_014153,test,NA,11,3,6,6,0,DEN,JFK,1626,B6
id_014204,valid,1,11,29,4,15,13,DTW,JFK,508,NW
id_014208,valid,0,11,21,3,20,17,SAN,SEA,1050,AS
id_014251,valid,1,6,6,3,21,20,DFW,LAX,1235,AA
id_014259,test,NA,1,19,5,23,20,LGA,DFW,1389,AA
id_014262,valid,1,1,29,1,18,15,LGA,ATL,761,AA
id_014269,train,0,3,25,7,10,8,SEA,LAS,866,YV
id_014277,train,1,6,9,6,11,8,EWR,DEN,1605,CO
id_014298,valid,1,11,28,3,19,16,ORD,PHX,1440,AA
id_014308,train,0,7,12,4,21,18,ORD,ATL,606,AA
id_014333,test,NA,6,30,6,20,15,DFW,PHL,1302,AA
id_014337,test,NA,4,7,6,12,11,LAX,LAS,236,US
id_014338,test,NA,9,24,1,10,9,ORD,MSP,334,NW
id_014347,test,NA,4,27,5,15,13,IAD,DFW,1172,AA
id_014350,train,0,10,2,2,11,9,MSP,SLC,991,NW
id_014360,train,1,3,20,2,18,17,BOS,LGA,185,US
id_014364,valid,0,11,17,6,19,16,LAX,SEA,954,AS
id_014371,valid,0,4,5,4,16,15,ATL,MDW,590,FL
id_014388,test,NA,5,10,4,10,7,ORD,PHL,678,AA
id_014395,valid,0,4,8,7,5,21,SAN,EWR,2425,CO
id_014397,train,0,3,3,6,18,17,LAX,SAN,109,OO
id_014401,train,1,7,26,4,18,14,ORD,JFK,740,OH
id_014408,test,NA,8,7,2,16,13,JFK,SLC,1989,B6
id_014416,valid,1,12,23,7,8,6,BWI,DFW,1217,AA
id_014420,test,NA,8,8,3,14,13,DEN,PHX,602,UA
id_014440,train,0,8,7,2,10,9,SAN,LAX,109,MQ
id_014444,test,NA,1,21,7,14,10,SLC,IAH,1195,EV
id_014451,test,NA,4,8,7,12,10,MCO,DFW,984,AA
id_014457,valid,0,1,5,5,8,6,MCO,IAH,853,CO
id_014462,valid,0,12,31,1,11,9,LAX,SFO,337,UA
id_014467,test,NA,6,14,4,7,6,SAN,LAX,109,MQ
id_014474,test,NA,6,21,4,17,15,DTW,LGA,501,MQ
id_014482,test,NA,2,16,5,13,12,ATL,MCO,403,DL
id_014483,test,NA,9,15,6,20,16,DEN,ORD,888,UA
id_014488,test,NA,3,14,3,11,10,CVG,ORD,264,OH
id_014523,train,0,10,14,7,22,22,DTW,ORD,235,NW
id_014532,train,0,9,10,1,8,7,BOS,ORD,867,UA
id_014536,train,1,11,19,1,19,18,DEN,LAS,629,WN
id_014546,train,1,6,7,4,20,18,BOS,CLT,728,US
id_014554,train,1,5,1,2,15,14,IAD,ORD,589,UA
id_014555,test,NA,12,9,7,11,9,CLT,PHL,448,US
id_014576,train,0,3,25,7,18,13,PHX,IAH,1009,CO
id_014582,valid,1,11,19,1,18,16,BOS,CLT,728,US
id_014585,train,1,1,12,5,21,19,ORD,DCA,612,UA
id_014587,test,NA,11,10,6,17,14,SAN,DEN,853,UA
id_014589,test,NA,2,2,5,21,19,ATL,BWI,576,FL
id_014591,train,0,10,5,5,15,14,PHX,SAN,304,WN
id_014595,valid,0,2,20,2,18,17,BOS,LGA,185,DL
id_014603,test,NA,12,17,1,15,14,LGA,BOS,185,DL
id_014605,train,1,4,1,7,18,16,EWR,ORD,719,CO
id_014608,test,NA,12,12,3,12,11,DEN,SAN,853,UA
id_014630,train,1,8,24,5,19,16,MSP,PHL,980,NW
id_014634,test,NA,9,9,7,13,12,LAX,LAS,236,AA
id_014653,train,1,1,12,5,20,15,PHX,ORD,1440,US
id_014657,valid,0,3,15,4,13,10,IAH,MCO,853,CO
id_014672,valid,0,12,2,7,8,7,SLC,PHX,507,US
id_014680,valid,1,12,31,1,22,19,ORD,LAX,1745,AA
id_014687,test,NA,12,19,3,21,20,ATL,MCO,403,DL
id_014693,test,NA,5,18,5,12,10,PHX,DEN,602,UA
id_014697,valid,0,11,9,5,11,9,IAD,DFW,1172,AA
id_014704,valid,0,10,9,2,9,7,DEN,DFW,641,F9
id_014707,test,NA,4,24,2,8,6,BOS,DCA,399,US
id_014752,train,0,9,1,6,17,16,SAN,LAX,109,MQ
id_014767,test,NA,4,23,1,23,21,LGA,CVG,585,OH
id_014773,train,1,10,21,7,15,10,DEN,DTW,1123,F9
id_014777,valid,0,11,30,5,18,15,DTW,MCO,957,NW
id_014778,test,NA,8,20,1,15,12,DFW,DCA,1192,AA
id_014798,train,0,10,28,7,10,7,JFK,LAX,2475,AA
id_014802,valid,1,12,13,4,5,23,LAX,ORD,1745,AA
id_014833,test,NA,12,16,7,23,21,ORD,CVG,264,UA
id_014842,train,1,1,18,4,17,14,ORD,ATL,606,AA
id_014845,test,NA,3,5,1,13,10,PHX,DFW,868,US
id_014853,valid,1,11,15,4,12,9,IAH,SLC,1195,CO
id_014857,valid,0,11,1,4,8,8,DTW,MDW,229,WN
id_014862,valid,1,12,10,1,19,18,ORD,DEN,888,AA
id_014865,train,1,10,10,3,17,15,DTW,LGA,501,NW
id_014873,valid,0,11,10,6,10,8,ATL,MSP,906,NW
id_014876,train,0,5,28,1,13,11,MSP,DFW,852,NW
id_014898,test,NA,6,4,1,12,11,BOS,EWR,200,CO
id_014900,train,1,8,25,6,16,10,DEN,PHL,1557,US
id_014913,valid,0,12,15,6,15,13,LGA,ATL,761,FL
