obs_id,train_id,crime_type,year,month,day,hour,location,latitude,longitude
id_003200,train,3,2001,11,30,22,GROCERY FOOD STORE,41.969134992,-87.654971255
id_003201,test,NA,2001,11,19,2,APARTMENT,41.919683366,-87.783036097
id_003202,test,NA,2006,10,20,21,PARKING LOT/GARAGE(NON.RESID.),41.880484228,-87.746379616
id_003203,train,3,2007,2,12,18,STREET,41.866318354,-87.651022258
id_003204,test,NA,2015,1,26,9,PARKING LOT/GARAGE(NON.RESID.),41.871218652,-87.62592263
id_003205,train,2,2015,5,23,20,SIDEWALK,41.885344809,-87.71002248
id_003206,train,3,2006,3,17,9,PARKING LOT/GARAGE(NON.RESID.),41.931359363,-87.657032778
id_003207,train,1,2007,12,20,13,SIDEWALK,41.775811327,-87.725125508
id_003208,train,1,2005,5,6,13,RESIDENCE,41.763643711,-87.700344725
id_003209,train,1,2012,5,25,12,RESIDENTIAL YARD (FRONT/BACK),42.010442575,-87.691096502
id_003210,test,NA,2008,1,17,11,OTHER,41.795125449,-87.674335054
id_003211,valid,1,2016,12,6,8,STREET,41.766676671,-87.635968712
id_003212,train,2,2006,4,20,13,SIDEWALK,41.670279026,-87.622420806
id_003213,train,2,2011,6,12,13,SIDEWALK,41.758631467,-87.557383369
id_003214,train,3,2013,3,26,17,DEPARTMENT STORE,41.946542649,-87.714356095
id_003215,test,NA,2003,10,21,23,TAVERN/LIQUOR STORE,41.768705271,-87.653461591
id_003216,train,2,2008,8,31,21,STREET,41.78886838,-87.617452543
id_003217,train,3,2008,5,8,23,STREET,41.777656286,-87.607128482
id_003218,test,NA,2008,7,17,18,APARTMENT,41.754712406,-87.562653092
id_003219,train,3,2015,4,18,18,DEPARTMENT STORE,41.897982937,-87.624095634
id_003220,valid,1,2009,3,15,17,APARTMENT,41.799620789,-87.655504107
id_003221,valid,1,2002,9,20,18,RESIDENCE,41.937034094,-87.744652161
id_003222,valid,3,2015,11,19,24,RESIDENCE PORCH/HALLWAY,41.937967643,-87.662211442
id_003223,test,NA,2001,5,2,10,RESIDENCE PORCH/HALLWAY,41.926599551,-87.711660552
id_003224,train,1,2008,7,22,19,RESIDENCE,41.789481764,-87.660828946
id_003225,valid,2,2007,7,31,9,FACTORY/MANUFACTURING BUILDING,41.916953286,-87.744399514
id_003226,test,NA,2013,1,21,24,RESIDENCE,41.841455502,-87.656607784
id_003227,train,1,2012,6,26,2,STREET,41.945257538,-87.74767892
id_003228,train,1,2016,8,12,20,STREET,41.945575756,-87.659128489
id_003229,train,2,2004,8,10,17,STREET,41.692175217,-87.619624117
id_003230,test,NA,2004,12,14,17,DRIVEWAY - RESIDENTIAL,41.762419957,-87.683180808
id_003231,test,NA,2009,11,17,2,STREET,41.755555676,-87.649022827
id_003232,test,NA,2014,12,13,21,STREET,41.937651404,-87.740890229
id_003233,train,3,2009,7,15,16,DEPARTMENT STORE,41.882470918,-87.627847625
id_003234,valid,3,2002,10,12,24,STREET,41.911027632,-87.701892236
id_003235,train,2,2008,2,23,21,CTA PLATFORM,41.883765812,-87.63091811
id_003236,train,2,2016,5,18,9,SIDEWALK,41.872640478,-87.71640612
id_003237,train,3,2009,3,26,20,STREET,41.891617518,-87.648251935
id_003238,train,2,2002,6,2,23,STREET,41.856857543,-87.667622897
id_003239,test,NA,2010,3,27,15,SIDEWALK,41.899289139,-87.767978477
id_003240,train,1,2006,9,2,13,RESIDENCE,41.752528738,-87.577228473
id_003241,train,2,2011,2,10,1,STREET,41.875320513,-87.721329961
id_003242,train,1,2002,9,30,17,STREET,41.96276465,-87.772208607
id_003243,train,1,2009,3,23,23,STREET,41.924537515,-87.722186371
id_003244,train,1,2009,10,31,21,STREET,41.912867052,-87.765635915
id_003245,train,2,2005,8,2,17,ALLEY,41.703710853,-87.560823538
id_003246,train,1,2015,5,13,16,STREET,41.844099091,-87.645206506
id_003247,train,1,2003,11,29,20,STREET,41.793281591,-87.691351096
id_003248,train,1,2011,12,17,18,RESIDENCE-GARAGE,41.97835639,-87.791453433
id_003249,train,2,2013,10,31,24,STREET,41.886531228,-87.626319283
id_003250,valid,1,2007,3,4,19,RESIDENCE,41.711716113,-87.651473073
id_003251,train,3,2004,7,23,13,VEHICLE NON-COMMERCIAL,41.926285386000004,-87.805112368
id_003252,train,1,2009,9,11,1,APARTMENT,41.892328946,-87.712562266
id_003253,test,NA,2013,7,9,20,RESIDENCE,41.727697012,-87.650670345
id_003254,train,1,2002,7,10,23,CHA APARTMENT,41.814155877,-87.747561525
id_003255,train,2,2004,2,4,21,STREET,41.756230175,-87.562678914
id_003256,train,1,2004,9,6,22,BAR OR TAVERN,41.953375518,-87.750490504
id_003257,train,3,2004,7,27,20,DEPARTMENT STORE,41.897895128,-87.624096605
id_003258,train,3,2003,1,27,9,PARKING LOT/GARAGE(NON.RESID.),41.909307068,-87.80576669
id_003259,train,3,2005,2,27,21,STREET,41.805524662,-87.728413367
id_003260,train,1,2008,4,1,7,RESIDENCE,41.856146542,-87.706598649
id_003261,train,1,2016,3,18,23,RESIDENCE,41.749447371,-87.66827206
id_003262,train,2,2002,12,26,13,STREET,41.974129858,-87.766357256
id_003263,train,1,2015,11,29,17,STREET,41.954356524,-87.784157004
id_003264,train,2,2013,9,5,11,SIDEWALK,41.750468647,-87.655658643
id_003265,test,NA,2005,10,1,20,APARTMENT,41.811421161,-87.696749283
id_003266,train,2,2006,12,14,17,ALLEY,41.892824617,-87.711356453
id_003267,train,2,2007,7,18,2,STREET,41.875483068,-87.745085159
id_003268,test,NA,2002,11,6,9,SMALL RETAIL STORE,41.924393438,-87.734424279
id_003269,train,1,2005,5,5,17,RESIDENCE,41.797348695,-87.674400294
id_003270,test,NA,2012,2,9,14,RESIDENCE,41.74384068,-87.676369431
id_003271,valid,3,2009,10,21,22,ATHLETIC CLUB,41.871371147,-87.627514417
id_003272,train,3,2005,12,16,15,PARKING LOT/GARAGE(NON.RESID.),41.923957609,-87.76752925
id_003273,valid,1,2006,5,26,17,VEHICLE NON-COMMERCIAL,41.874500305,-87.757475401
id_003274,train,2,2009,2,2,19,STREET,41.878584601,-87.746261135
id_003275,train,1,2008,6,24,21,RESIDENCE,41.776817216,-87.756813953
id_003276,valid,3,2005,7,12,17,OTHER,41.906462072,-87.7080648
id_003277,train,2,2006,9,13,14,SIDEWALK,41.85628526,-87.73255671
id_003278,train,2,2012,11,30,8,POLICE FACILITY/VEH PARKING LOT,41.868180939,-87.709271389
id_003279,train,1,2006,11,29,23,STREET,41.892463968,-87.664755789
id_003280,train,1,2006,2,19,17,PARKING LOT/GARAGE(NON.RESID.),41.796448706,-87.696318037
id_003281,valid,1,2005,3,25,17,RESIDENCE,41.888752871,-87.722222748
id_003282,train,3,2001,10,10,18,STREET,41.960357515,-87.708369108
id_003283,train,3,2004,3,26,13,DEPARTMENT STORE,41.751821289,-87.559590955
id_003284,train,1,2013,8,21,19,"SCHOOL, PUBLIC, BUILDING",41.794953513,-87.670684258
id_003285,train,2,2007,4,14,22,SIDEWALK,41.7827366,-87.69503483
id_003286,train,2,2003,5,17,15,AIRPORT/AIRCRAFT,41.788987036,-87.74147999
id_003287,valid,1,2008,9,24,7,OTHER,41.749835366,-87.704024122
id_003288,valid,3,2010,10,5,15,STREET,41.892173948,-87.682582827
id_003289,valid,3,2011,6,14,24,RESIDENTIAL YARD (FRONT/BACK),41.855840595,-87.648222774
id_003290,test,NA,2004,4,17,23,APARTMENT,41.863930074,-87.719452496
id_003291,train,1,2002,6,18,3,STREET,41.937047475,-87.743516351
id_003292,valid,2,2002,3,19,18,RESIDENCE PORCH/HALLWAY,41.959399549,-87.727783797
id_003293,valid,1,2010,6,9,23,STREET,41.93259005,-87.700084611
id_003294,test,NA,2001,3,29,16,RESIDENCE,41.75562142,-87.558669384
id_003295,test,NA,2009,3,18,21,APARTMENT,42.019381225,-87.672392642
id_003296,valid,1,2008,12,3,24,"SCHOOL, PUBLIC, BUILDING",41.803201891,-87.72198373
id_003297,test,NA,2009,7,13,19,"SCHOOL, PRIVATE, GROUNDS",41.832571089,-87.704685773
id_003298,valid,1,2001,8,6,12,STREET,41.936364932,-87.639573602
id_003299,valid,3,2016,11,3,18,APARTMENT,41.950102621,-87.664102348
id_003300,valid,2,2005,3,28,12,STREET,41.883290597,-87.731866791
id_003301,train,2,2001,2,17,11,RESIDENCE,41.780839173,-87.615785643
id_003302,train,1,2006,11,9,22,APARTMENT,41.895985801,-87.632697853
id_003303,train,3,2010,7,14,18,PARKING LOT/GARAGE(NON.RESID.),41.95945244,-87.747497487
id_003304,train,3,2004,11,2,10,PARKING LOT/GARAGE(NON.RESID.),41.886012928,-87.629505318
id_003305,train,2,2004,2,18,1,CHA PARKING LOT/GROUNDS,41.80171934,-87.630703621
id_003306,test,NA,2007,11,26,10,STREET,41.841298411,-87.628659718
id_003307,train,3,2012,11,28,19,VEHICLE NON-COMMERCIAL,41.907823983,-87.631727149
id_003308,valid,2,2009,5,21,14,SIDEWALK,41.758300638,-87.621134974
id_003309,test,NA,2009,7,31,13,SIDEWALK,41.824933076,-87.623104662
id_003310,test,NA,2012,9,25,15,"SCHOOL, PUBLIC, BUILDING",41.892655438,-87.718670666
id_003311,valid,2,2014,2,11,15,"SCHOOL, PUBLIC, BUILDING",41.684569436,-87.616779421
id_003312,test,NA,2015,9,6,20,RESTAURANT,41.917770131,-87.676921697
id_003313,train,3,2015,11,9,13,APARTMENT,41.940860022,-87.72890019
id_003314,train,2,2002,5,10,11,ALLEY,41.803882913,-87.618866221
id_003315,train,1,2001,3,27,20,RESIDENCE,41.722526676,-87.53602984
id_003316,valid,1,2017,7,5,16,GOVERNMENT BUILDING/PROPERTY,41.823195202,-87.661760367
id_003317,train,3,2009,12,1,18,VEHICLE NON-COMMERCIAL,41.707756212,-87.580708771
id_003318,valid,2,2011,11,1,24,VEHICLE NON-COMMERCIAL,41.878365633,-87.763260817
id_003319,valid,1,2005,9,22,12,JAIL / LOCK-UP FACILITY,41.999533347,-87.671104423
id_003320,valid,1,2007,10,7,16,APARTMENT,41.912012518,-87.771554836000007
id_003321,train,1,2016,6,12,21,RESIDENCE,41.744666896,-87.629142052
id_003322,valid,2,2002,7,4,11,SIDEWALK,41.89217223,-87.756721704
id_003323,train,3,2011,7,23,17,OTHER,41.939561901,-87.679307857
id_003324,test,NA,2014,12,23,8,STREET,41.974889948,-87.669587212
id_003325,train,2,2012,9,26,23,ALLEY,41.782102459,-87.686168201
id_003326,test,NA,2001,7,22,13,STREET,41.792251995,-87.654973014
id_003327,train,3,2003,3,20,14,DRUG STORE,41.758214815,-87.624119338
id_003328,train,3,2004,6,16,12,TAVERN/LIQUOR STORE,41.986893512,-87.665405457
id_003329,train,1,2001,10,22,11,STREET,41.782521548,-87.705812864
id_003330,train,1,2005,5,25,8,PARKING LOT/GARAGE(NON.RESID.),42.014551937,-87.664420649
id_003331,train,3,2014,10,23,22,RESTAURANT,41.975729415000004,-87.654989539
id_003332,valid,1,2008,3,22,20,APARTMENT,41.776199039,-87.637724304
id_003333,test,NA,2014,10,19,5,RESIDENCE,41.724899698,-87.610591192
id_003334,train,1,2010,4,8,17,APARTMENT,42.008440539,-87.700705327
id_003335,train,2,2013,3,19,15,"SCHOOL, PUBLIC, BUILDING",41.764328821,-87.706173442
id_003336,train,1,2007,11,29,12,APARTMENT,41.988944184,-87.667425499
id_003337,valid,3,2010,5,11,11,DRUG STORE,41.896058183,-87.654804865
id_003338,train,2,2008,7,3,24,SIDEWALK,41.876558044,-87.762883989
id_003339,valid,1,2002,8,11,22,STREET,41.727277145,-87.558097814
id_003340,train,1,2014,7,14,21,CHA APARTMENT,41.655199016,-87.602321563
id_003341,train,2,2013,7,28,24,SIDEWALK,41.9564315,-87.716664827
id_003342,train,1,2014,4,11,21,RESIDENCE,41.704040079,-87.562035396
id_003343,test,NA,2005,6,26,20,ALLEY,41.802460738,-87.664804684999993
id_003344,train,2,2013,12,14,13,STREET,41.677944964,-87.630166406
id_003345,train,2,2011,9,22,24,CTA PLATFORM,41.885808136,-87.725813061
id_003346,train,2,2010,10,13,23,VEHICLE NON-COMMERCIAL,41.770448636,-87.658707313
id_003347,test,NA,2010,10,30,20,STREET,41.779176188,-87.689434991
id_003348,test,NA,2006,12,21,12,RESIDENCE,41.905703498,-87.692915092
id_003349,train,2,2016,3,4,19,ALLEY,41.870896371,-87.711547049
id_003350,train,3,2008,8,8,19,STREET,41.972745521,-87.781873518
id_003351,train,2,2009,7,30,1,PARKING LOT/GARAGE(NON.RESID.),41.793938009,-87.645453608
id_003352,valid,1,2006,12,17,12,GAS STATION,41.904462488,-87.648118305
id_003353,train,1,2014,7,1,22,STREET,41.92116305,-87.736449714
id_003354,train,3,2013,9,21,8,APARTMENT,41.753400321,-87.646542624
id_003355,valid,1,2013,5,3,23,STREET,41.829019358,-87.63927721
id_003356,train,3,2004,10,24,15,STREET,41.894848727,-87.765707358
id_003357,valid,3,2008,2,27,22,STREET,41.932414008,-87.667510343
id_003358,test,NA,2008,8,1,22,SIDEWALK,41.912437783,-87.736189335
id_003359,valid,3,2013,2,26,15,STREET,41.905414199,-87.683429223
id_003360,train,1,2003,6,23,20,STREET,41.761726091,-87.703959266
id_003361,train,1,2003,7,2,19,STREET,41.782232761,-87.684942279
id_003362,valid,2,2008,12,6,20,SIDEWALK,41.87974804,-87.726700354
id_003363,valid,3,2002,9,25,1,PARKING LOT/GARAGE(NON.RESID.),41.977609479,-87.846467101
id_003364,valid,3,2009,7,21,13,LIBRARY,41.876607964,-87.627644063
id_003365,valid,3,2009,5,29,24,RESIDENCE,41.897822462,-87.669787151
id_003366,train,1,2001,8,24,20,STREET,41.794620586,-87.633065828
id_003367,test,NA,2008,3,31,2,STREET,41.870550237,-87.715548719
id_003368,train,1,2002,6,17,15,RESIDENCE,41.788328623,-87.620681704
id_003369,train,1,2008,9,25,9,RESIDENCE,41.776780252,-87.693334123
id_003370,train,1,2005,12,15,2,CHA APARTMENT,41.840859176,-87.626847966
id_003371,train,3,2016,11,27,15,GAS STATION,41.925329638,-87.656453395
id_003372,train,1,2005,8,26,12,SIDEWALK,41.868482734,-87.705732868
id_003373,train,2,2006,12,21,9,RESIDENCE,41.677544816,-87.61780177
id_003374,train,1,2002,7,5,14,RESIDENCE-GARAGE,41.736958194,-87.548671393
id_003375,train,2,2002,12,6,15,STREET,41.751917861,-87.650135245
id_003376,test,NA,2004,10,20,15,STREET,41.947008254000004,-87.64251291
id_003377,valid,2,2004,1,20,24,SIDEWALK,41.901772663,-87.721400682
id_003378,train,2,2007,3,21,15,ALLEY,41.882875715,-87.760209478
id_003379,train,1,2002,4,23,17,STREET,41.870022075,-87.709224109
id_003380,test,NA,2006,7,6,7,AIRPORT/AIRCRAFT,41.976290414,-87.905227221
id_003381,train,2,2005,3,9,24,"SCHOOL, PUBLIC, BUILDING",41.903509764,-87.717806169
id_003382,train,2,2004,3,20,24,STREET,41.885448298,-87.711901743
id_003383,train,1,2002,9,14,3,RESIDENCE,41.854952155,-87.674132369
id_003384,train,2,2013,3,14,7,VEHICLE NON-COMMERCIAL,41.884989467,-87.728244585
id_003385,train,2,2012,5,31,15,RESIDENTIAL YARD (FRONT/BACK),41.884680488,-87.754005423
id_003386,valid,2,2011,11,17,23,ALLEY,41.789656207,-87.646251106
id_003387,test,NA,2014,1,26,9,APARTMENT,41.806824496,-87.643056347
id_003388,train,3,2010,8,20,22,VEHICLE NON-COMMERCIAL,41.769581901,-87.663947461
id_003389,train,3,2008,9,9,12,RESIDENCE,41.736932643,-87.584317916
id_003390,train,1,2007,8,25,12,STREET,41.895214954,-87.663559097
id_003391,train,3,2003,11,10,12,RESIDENCE,41.911609558,-87.679365506
id_003392,valid,3,2017,4,23,21,CTA TRAIN,41.873681917,-87.706522832
id_003393,train,2,2005,5,4,21,SIDEWALK,41.943632694,-87.648437874
id_003394,train,3,2007,7,2,11,SIDEWALK,41.891185353,-87.632570352
id_003395,train,2,2010,9,8,21,STREET,41.773591445,-87.661618184
id_003396,train,1,2008,1,5,2,STREET,41.94168461,-87.80362163
id_003397,valid,2,2006,9,9,17,ALLEY,41.691583891,-87.630995465
id_003398,train,2,2009,1,23,23,STREET,41.692833841,-87.60431945
id_003399,train,2,2002,11,25,21,SIDEWALK,41.860003414,-87.729878828
id_003400,valid,1,2006,5,26,20,RESIDENCE,41.759925845,-87.701462507
id_003401,test,NA,2007,6,3,12,STREET,41.905562114,-87.707588672
id_003402,train,1,2002,3,9,20,APARTMENT,41.97494676,-87.664717566
id_003403,train,3,2007,3,18,20,PARKING LOT/GARAGE(NON.RESID.),41.869367371,-87.659882148
id_003404,train,2,2005,1,16,22,STREET,41.805063164,-87.743096274
id_003405,train,3,2005,6,27,6,OTHER,41.863454049,-87.625740234
id_003406,valid,2,2006,7,27,20,ALLEY,41.911679186,-87.766825765
id_003407,test,NA,2003,5,6,22,STREET,41.970900087,-87.73925472
id_003408,train,3,2008,9,14,2,RESIDENCE,41.713218927,-87.623647275
id_003409,train,2,2007,3,20,22,SIDEWALK,41.87564878,-87.763251916
id_003410,test,NA,2011,10,31,20,APARTMENT,41.922862028,-87.709657462
id_003411,train,1,2002,10,10,18,RESIDENCE,41.765306066,-87.584754086
id_003412,train,3,2006,11,6,17,DEPARTMENT STORE,41.915729613,-87.746056778
id_003413,train,1,2009,3,22,1,ALLEY,41.899667469,-87.721332624
id_003414,test,NA,2011,10,22,21,STREET,41.69398576,-87.619508903
id_003415,train,1,2009,2,9,6,APARTMENT,41.671468081,-87.63688749
id_003416,train,1,2005,5,19,13,COMMERCIAL / BUSINESS OFFICE,41.809570453,-87.603375188
id_003417,train,3,2009,7,2,7,STREET,41.885643998,-87.72903165
id_003418,test,NA,2005,1,25,19,SMALL RETAIL STORE,41.880712231,-87.726882186
id_003419,train,3,2005,11,4,15,SMALL RETAIL STORE,41.786509813,-87.6871469
id_003420,train,2,2012,5,1,14,BANK,41.852124237,-87.679178967
id_003421,test,NA,2010,10,15,19,PARK PROPERTY,41.922450447,-87.635737508
id_003422,test,NA,2006,12,11,2,STREET,41.890925078,-87.64718323
id_003423,test,NA,2010,3,19,15,COMMERCIAL / BUSINESS OFFICE,41.707337871,-87.61219056
id_003424,train,2,2008,4,1,12,STREET,41.904260292,-87.758299079
id_003425,test,NA,2005,7,8,16,RESIDENCE PORCH/HALLWAY,41.784860221,-87.618974791
id_003426,valid,2,2005,2,21,11,SIDEWALK,42.015983285,-87.670852831
id_003427,test,NA,2009,12,27,17,SIDEWALK,41.769340816,-87.571492121
id_003428,train,2,2010,6,17,13,RESIDENTIAL YARD (FRONT/BACK),41.742957043,-87.672069262
id_003429,train,1,2006,2,13,14,VEHICLE NON-COMMERCIAL,41.918985827,-87.727342982
id_003430,train,2,2003,11,2,16,STREET,41.699864066,-87.623933281
id_003431,train,2,2004,9,6,18,STREET,41.77268594,-87.605758495
id_003432,test,NA,2005,12,11,11,RESIDENCE PORCH/HALLWAY,41.876926807,-87.738741539
id_003433,train,2,2009,5,28,19,GAS STATION,41.729160106,-87.58548161
id_003434,test,NA,2005,8,27,1,APARTMENT,41.74330766,-87.647152195
id_003435,test,NA,2007,11,19,8,"SCHOOL, PUBLIC, BUILDING",41.928001461,-87.735882518
id_003436,train,1,2007,1,25,21,RESIDENCE-GARAGE,41.992661466,-87.78442745
id_003437,train,2,2005,10,11,19,STREET,41.922332671,-87.644410632
id_003438,train,1,2005,5,6,15,APARTMENT,41.769833314,-87.573341181
id_003439,train,1,2014,2,10,7,APARTMENT,41.76015578,-87.556752911
id_003440,train,3,2005,7,13,11,STREET,41.652683328,-87.547151957
id_003441,train,3,2011,10,3,14,CTA TRAIN,41.878638996,-87.627691486
id_003442,test,NA,2014,5,25,23,APARTMENT,41.903112551,-87.759815479
id_003443,valid,3,2001,9,30,5,STREET,41.780637654,-87.710615901
id_003444,train,3,2010,4,22,17,STREET,41.742210141,-87.672945346
id_003445,test,NA,2008,4,18,16,GROCERY FOOD STORE,41.975740413,-87.6549931
id_003446,test,NA,2013,6,22,1,RESIDENCE,41.72542908,-87.581465986
id_003447,test,NA,2007,7,23,17,DEPARTMENT STORE,41.754592961,-87.741528537
id_003448,test,NA,2016,8,12,18,VEHICLE NON-COMMERCIAL,41.906611994,-87.692942749
id_003449,train,2,2004,5,24,12,STREET,41.729801343,-87.664104162
id_003450,train,2,2012,4,18,9,GAS STATION,41.880401861,-87.752850634
id_003451,train,3,2013,7,20,1,SIDEWALK,41.876607964,-87.627644063
id_003452,valid,2,2011,11,2,15,STREET,41.847285069,-87.707558659
id_003453,test,NA,2005,11,27,13,APARTMENT,41.780371398,-87.697082137
id_003454,test,NA,2008,2,21,17,STREET,41.894008139,-87.751284
id_003455,test,NA,2001,4,4,18,STREET,41.896919746,-87.748576229
id_003456,valid,3,2016,9,5,18,GROCERY FOOD STORE,41.976851852,-87.654999693
id_003457,train,3,2016,6,9,12,SIDEWALK,41.923651985,-87.69857088
id_003458,valid,2,2008,6,19,19,STREET,41.677552322,-87.623881857
id_003459,valid,1,2002,1,17,8,RESIDENCE,41.774605023,-87.694499562
id_003460,train,2,2012,2,21,23,SIDEWALK,41.743408067,-87.550392029
id_003461,valid,1,2005,12,30,21,VEHICLE NON-COMMERCIAL,42.004265874,-87.775721993
id_003462,train,3,2014,9,9,22,APARTMENT,41.879747768,-87.726648948
id_003463,train,1,2005,3,19,2,STREET,41.924540386,-87.761086122
id_003464,train,1,2010,5,27,2,RESIDENCE,41.799141363,-87.653785451
id_003465,train,3,2008,4,7,18,PARKING LOT/GARAGE(NON.RESID.),41.921726792,-87.654183904
id_003466,train,3,2012,6,3,7,RESIDENCE,41.877756484,-87.720642095
id_003467,valid,1,2001,3,17,23,STREET,41.969081986,-87.663234477
id_003468,train,2,2008,7,16,14,STREET,41.706886634,-87.646034447
id_003469,valid,2,2015,3,2,18,STREET,41.775612845,-87.683850465
id_003470,valid,3,2013,8,28,18,STREET,41.960985348,-87.724603113
id_003471,train,3,2013,8,19,24,"SCHOOL, PUBLIC, BUILDING",41.714597905,-87.567022232
id_003472,train,2,2004,5,31,24,SIDEWALK,41.875039843,-87.74374167
id_003473,test,NA,2003,11,15,16,RESIDENCE,41.881742209,-87.750910603
id_003474,train,2,2015,8,13,19,SIDEWALK,41.791979022,-87.648741899
id_003475,train,1,2011,11,21,17,STREET,41.756070901,-87.618264271
id_003476,train,1,2003,12,26,9,RESIDENCE,41.975120246,-87.843187292
id_003477,train,3,2008,2,19,24,VEHICLE NON-COMMERCIAL,41.7826337,-87.660647519
id_003478,train,1,2009,11,24,5,APARTMENT,41.740479144,-87.555128667
id_003479,valid,3,2005,5,2,23,STREET,41.932861233,-87.783624786
id_003480,test,NA,2006,12,23,18,GROCERY FOOD STORE,41.945005756,-87.645842759
id_003481,test,NA,2006,8,8,14,STREET,41.651431574,-87.617230951
id_003482,train,2,2010,3,21,13,STREET,41.89182683,-87.713084988
id_003483,valid,2,2007,9,22,21,SIDEWALK,41.904145059,-87.691982911
id_003484,valid,1,2015,10,23,17,APARTMENT,41.75620279,-87.583423198
id_003485,train,3,2011,12,16,9,"SCHOOL, PUBLIC, BUILDING",41.939898633,-87.754281422
id_003486,valid,3,2011,8,5,22,SIDEWALK,41.894991488,-87.747146676
id_003487,valid,1,2003,5,15,17,RESIDENCE,41.89954202,-87.712786267
id_003488,valid,3,2006,7,9,22,STREET,41.855520321,-87.621727544
id_003489,valid,1,2009,8,11,1,STREET,41.911191384,-87.630867327
id_003490,train,2,2009,8,25,24,RESIDENCE PORCH/HALLWAY,41.753585679,-87.563238289
id_003491,train,1,2013,8,15,20,STREET,41.757716643,-87.610237759
id_003492,train,2,2012,6,24,1,SIDEWALK,41.909152038,-87.652675042
id_003493,train,2,2005,7,8,3,SIDEWALK,41.945809342,-87.649440142
id_003494,valid,1,2001,6,17,21,STREET,41.968999046,-87.667846546
id_003495,test,NA,2013,6,1,23,STREET,41.77852395,-87.734243616
id_003496,train,3,2012,3,19,8,PARKING LOT/GARAGE(NON.RESID.),41.890695485,-87.684643527
id_003497,train,3,2016,3,28,18,DEPARTMENT STORE,41.754592961,-87.741528537
id_003498,train,3,2016,7,22,11,APARTMENT,41.785756708,-87.612680121
id_003499,test,NA,2005,10,26,21,STREET,41.902708865,-87.721994179
id_003500,train,3,2017,6,3,18,SMALL RETAIL STORE,41.929743818,-87.684273777
id_003501,train,3,2010,3,20,12,STREET,41.806629257,-87.612607636
id_003502,test,NA,2011,9,3,16,GROCERY FOOD STORE,41.947254593,-87.653438823
id_003503,train,1,2008,5,9,8,STREET,41.734069904,-87.616079286
id_003504,train,3,2017,4,27,8,APARTMENT,41.910756279,-87.730025588
id_003505,train,2,2007,3,9,21,SIDEWALK,41.729618252,-87.551244573
id_003506,valid,1,2013,9,14,22,STREET,41.981238356,-87.71042319
id_003507,train,1,2002,1,22,20,APARTMENT,42.019973942,-87.671911768
id_003508,train,2,2004,3,20,18,ALLEY,41.945402551,-87.678512998
id_003509,valid,1,2017,2,3,22,STREET,41.885486293,-87.657880365
id_003510,valid,3,2014,1,26,21,STREET,41.805024928,-87.724724588
id_003511,test,NA,2006,3,28,19,SIDEWALK,41.882297147,-87.760853616
id_003512,train,1,2006,12,30,23,APARTMENT,41.736545542,-87.611739335
id_003513,train,2,2010,6,12,18,STREET,41.788507353,-87.654730146
id_003514,train,1,2005,5,28,12,RESIDENCE,41.704153309,-87.714108329
id_003515,train,3,2005,8,3,13,DRUG STORE,42.016607113,-87.675302757
id_003516,train,2,2007,12,4,23,VEHICLE NON-COMMERCIAL,41.88928175,-87.765929258
id_003517,train,1,2005,12,30,14,STREET,41.721332229,-87.567400102
id_003518,test,NA,2009,9,11,24,RESIDENCE,41.760531075,-87.646719497
id_003519,valid,2,2014,2,11,10,VEHICLE NON-COMMERCIAL,41.884751715,-87.749105847
id_003520,train,1,2014,1,14,23,STREET,41.877495744,-87.760510915
id_003521,train,3,2011,1,30,22,ALLEY,41.803501652,-87.685545789
id_003522,test,NA,2002,10,28,11,RESIDENCE,41.960706742,-87.670811706
id_003523,test,NA,2005,4,9,15,CHA APARTMENT,41.821461084,-87.619925551
id_003524,valid,2,2007,1,25,10,STREET,41.992377623,-87.682335613
id_003525,train,3,2014,10,12,14,RESIDENTIAL YARD (FRONT/BACK),41.923255516,-87.730407593
id_003526,train,1,2016,1,16,15,APARTMENT,41.899899476,-87.729911073
id_003527,train,2,2003,3,21,22,VACANT LOT/LAND,41.85909758,-87.704264514
id_003528,test,NA,2004,5,31,12,STREET,41.747947535,-87.660951114
id_003529,valid,1,2006,2,19,1,STREET,41.877283353,-87.710233012
id_003530,valid,3,2008,5,21,16,STREET,41.735614416,-87.646076315
id_003531,train,2,2011,11,30,15,ABANDONED BUILDING,41.780465426,-87.669088234
id_003532,test,NA,2014,12,7,11,STREET,41.860647688,-87.728195131
id_003533,valid,1,2009,10,21,22,STREET,41.890185333,-87.635541451
id_003534,test,NA,2009,10,29,2,APARTMENT,41.906355234,-87.673761796
id_003535,valid,3,2008,3,8,14,DEPARTMENT STORE,41.909573262,-87.750161722
id_003536,train,2,2005,10,1,12,COLLEGE/UNIVERSITY RESIDENCE HALL,41.875232942,-87.6276188
id_003537,train,1,2007,1,14,13,STREET,41.89478563,-87.770170538
id_003538,valid,3,2003,10,21,9,COLLEGE/UNIVERSITY GROUNDS,41.878227412,-87.626807395
id_003539,test,NA,2009,10,1,23,STREET,41.691766454,-87.662001505
id_003540,test,NA,2008,9,6,11,APARTMENT,41.875161764,-87.733896418
id_003541,train,3,2008,11,26,17,STREET,41.89558684,-87.662390878
id_003542,train,3,2016,7,13,14,STREET,41.744462438,-87.575857383
id_003543,train,2,2005,10,10,24,RESIDENCE,41.720303028,-87.65377789
