obs_id,train_id,class,class_name
id_001150,valid,1,no people
id_001151,train,0,no people
id_001152,valid,0,no people
id_001153,train,0,people
id_001154,train,1,no people
id_001155,valid,1,no people
id_001156,valid,1,people
id_001157,train,0,no people
id_001158,train,0,no people
id_001159,test,NA,NA
id_001160,test,NA,NA
id_001161,train,1,no people
id_001162,valid,1,people
id_001163,train,1,people
id_001164,valid,1,no people
id_001165,train,0,people
id_001166,test,NA,NA
id_001167,valid,1,no people
id_001168,train,1,people
id_001169,test,NA,NA
id_001170,valid,0,people
id_001171,valid,1,people
id_001172,test,NA,NA
id_001173,test,NA,NA
id_001174,valid,1,no people
id_001175,train,1,people
id_001176,test,NA,NA
id_001177,train,1,no people
id_001178,train,1,no people
id_001179,test,NA,NA
id_001180,train,0,no people
id_001181,valid,0,people
id_001182,train,1,no people
id_001183,train,1,people
id_001184,valid,1,people
id_001185,valid,0,no people
id_001186,train,1,no people
id_001187,train,0,people
id_001188,train,1,people
id_001189,valid,0,people
id_001190,valid,0,no people
id_001191,test,NA,NA
id_001192,test,NA,NA
id_001193,train,0,no people
id_001194,test,NA,NA
id_001195,train,1,no people
id_001196,valid,1,no people
id_001197,train,0,people
id_001198,test,NA,NA
id_001199,train,0,no people
id_001200,train,0,no people
id_001201,train,1,no people
id_001202,train,0,no people
id_001203,train,1,no people
id_001204,valid,1,no people
id_001205,valid,1,people
id_001206,test,NA,NA
id_001207,train,1,no people
id_001208,valid,1,people
id_001209,train,0,no people
id_001210,train,0,no people
id_001211,test,NA,NA
id_001212,train,0,people
id_001213,train,0,people
id_001214,train,0,no people
id_001215,train,1,no people
id_001216,test,NA,NA
id_001217,valid,0,no people
id_001218,train,1,people
id_001219,train,0,people
id_001220,train,1,people
id_001221,train,1,no people
id_001222,valid,1,people
id_001223,train,0,people
id_001224,test,NA,NA
id_001225,train,0,no people
id_001226,valid,0,no people
id_001227,valid,0,people
id_001228,train,0,no people
id_001229,train,0,people
id_001230,valid,0,people
id_001231,train,0,people
id_001232,valid,1,no people
id_001233,train,1,no people
id_001234,valid,0,no people
id_001235,train,1,no people
id_001236,valid,1,no people
id_001237,valid,0,no people
id_001238,train,0,no people
id_001239,test,NA,NA
id_001240,train,0,people
id_001241,valid,0,no people
id_001242,test,NA,NA
id_001243,valid,1,people
id_001244,train,1,no people
id_001245,test,NA,NA
id_001246,test,NA,NA
id_001247,valid,1,no people
id_001248,train,0,no people
id_001249,test,NA,NA
id_001250,test,NA,NA
id_001251,train,0,people
id_001252,train,1,no people
id_001253,train,0,no people
id_001254,train,0,people
id_001255,test,NA,NA
id_001256,train,0,no people
id_001257,test,NA,NA
id_001258,test,NA,NA
id_001259,train,0,people
id_001260,valid,0,no people
id_001261,train,1,no people
id_001262,test,NA,NA
id_001263,train,0,people
id_001264,train,0,people
id_001265,valid,0,no people
id_001266,train,1,no people
id_001267,train,0,people
id_001268,valid,0,no people
id_001269,train,1,no people
id_001270,train,0,people
id_001271,valid,1,no people
id_001272,train,0,no people
id_001273,train,1,no people
id_001274,test,NA,NA
id_001275,train,0,no people
id_001276,test,NA,NA
id_001277,test,NA,NA
id_001278,train,0,no people
id_001279,valid,0,people
id_001280,test,NA,NA
id_001281,valid,1,people
id_001282,test,NA,NA
id_001283,train,1,no people
id_001284,train,0,no people
id_001285,train,0,no people
id_001286,train,1,people
id_001287,valid,1,no people
id_001288,test,NA,NA
id_001289,train,0,people
id_001290,valid,1,no people
id_001291,valid,0,no people
id_001292,test,NA,NA
id_001293,train,1,people
id_001294,train,1,no people
id_001295,train,1,people
id_001296,train,0,people
id_001297,test,NA,NA
id_001298,train,0,no people
id_001299,train,0,no people
id_001300,valid,0,no people
id_001301,test,NA,NA
id_001302,train,0,people
id_001303,test,NA,NA
id_001304,train,0,people
id_001305,train,1,no people
id_001306,train,1,no people
id_001307,test,NA,NA
id_001308,train,0,no people
id_001309,train,0,no people
id_001310,train,0,people
id_001311,test,NA,NA
id_001312,train,0,people
id_001313,test,NA,NA
id_001314,test,NA,NA
id_001315,test,NA,NA
id_001316,train,0,people
id_001317,valid,1,people
id_001318,train,1,people
id_001319,train,0,no people
id_001320,test,NA,NA
id_001321,test,NA,NA
id_001322,valid,0,people
id_001323,train,0,people
id_001324,test,NA,NA
id_001325,valid,1,people
id_001326,test,NA,NA
id_001327,test,NA,NA
id_001328,train,1,no people
id_001329,test,NA,NA
id_001330,train,0,people
id_001331,test,NA,NA
