obs_id,train_id,crime_type,year,month,day,hour,location,latitude,longitude
id_012209,train,1,2004,10,23,14,SIDEWALK,41.903503676,-87.745985158
id_012210,train,1,2003,11,14,18,STREET,41.929925166,-87.746525605
id_012221,train,0,2004,3,8,14,"SCHOOL, PUBLIC, BUILDING",41.68995741,-87.637460623
id_012223,train,1,2005,1,13,23,STREET,41.737158469,-87.663097148
id_012227,train,1,2003,10,14,22,STREET,41.780387906,-87.66424206
id_012231,train,0,2005,9,11,1,CHA PARKING LOT/GROUNDS,41.850330711,-87.627026373
id_012234,valid,1,2003,6,10,7,ALLEY,41.808392974,-87.687187459
id_012239,valid,0,2004,10,27,24,CHA PARKING LOT/GROUNDS,41.850330711,-87.627026373
id_012240,train,1,2008,6,24,22,STREET,41.881058871,-87.69810762
id_012242,train,0,2013,4,4,20,STREET,41.996235664,-87.686166351
id_012244,train,1,2003,10,12,6,STREET,41.935538289,-87.746757149
id_012245,train,0,2002,7,16,17,STREET,41.896403156,-87.713903871
id_012248,train,0,2013,5,8,16,SIDEWALK,41.897619608,-87.711504602
id_012251,train,0,2011,1,10,19,STREET,41.763642864,-87.686885223
id_012253,train,1,2006,3,9,23,STREET,41.917293959,-87.715744759
id_012254,train,1,2009,1,7,20,STREET,41.880456002,-87.748377506
id_012257,train,1,2002,2,6,2,STREET,41.910664204,-87.665308013
id_012262,train,0,2009,11,24,17,STREET,41.695781444,-87.652212615
id_012263,train,1,2001,4,8,23,SIDEWALK,41.903084741,-87.689344995
id_012265,train,0,2004,3,5,9,"SCHOOL, PUBLIC, BUILDING",41.874439796,-87.627609167
id_012266,train,0,2003,12,23,15,SIDEWALK,41.880908141,-87.711685014
id_012268,train,1,2002,3,2,24,STREET,41.881467817,-87.692191374
id_012269,train,1,2003,11,15,1,STREET,41.908854254,-87.65105074
id_012277,train,1,2006,6,4,11,SIDEWALK,41.968437296,-87.710036792
id_012279,train,1,2012,6,20,20,STREET,41.803402591,-87.743041828
id_012284,train,0,2007,1,16,21,STREET,41.934870017,-87.707504406
id_012287,train,1,2009,8,1,17,STREET,41.705984034,-87.620405266
id_012291,train,1,2002,9,20,5,STREET,41.890013254,-87.631620927
id_012292,train,1,2004,6,20,23,STREET,41.903514653,-87.745985057
id_012294,train,0,2008,10,9,19,STREET,41.879331765,-87.63824099
id_012303,train,0,2002,6,17,14,STREET,41.903183453,-87.63894478
id_012305,train,1,2011,6,11,3,STREET,41.807228261,-87.730909873
id_012310,train,0,2002,8,7,17,VEHICLE NON-COMMERCIAL,41.839801657,-87.728079641
id_012313,train,1,2007,7,24,20,STREET,41.858701265,-87.736443575
id_012315,valid,0,2009,1,22,18,VEHICLE NON-COMMERCIAL,41.994649186,-87.728891803
id_012322,train,0,2007,6,30,24,STREET,42.01815644,-87.668912983
id_012324,train,0,2002,9,10,18,STREET,41.75211097,-87.634334316
id_012325,train,0,2012,10,7,22,STREET,42.018760057,-87.673175567
id_012327,valid,0,2001,6,22,10,STREET,41.869468809,-87.722696501
id_012331,train,1,2005,6,7,15,STREET,41.735675715,-87.645313581
id_012336,train,1,2001,12,28,1,ALLEY,41.939843251,-87.651257116
id_012337,train,0,2010,7,31,23,STREET,41.694882451,-87.650556102
id_012338,train,0,2004,9,1,7,CHA PARKING LOT/GROUNDS,41.844112707,-87.628445336
id_012340,train,0,2017,4,16,16,STREET,41.883894354,-87.728214522
id_012342,train,1,2002,8,31,1,STREET,41.910813611,-87.654751484
id_012343,train,1,2007,6,5,11,STREET,41.88108348,-87.695121919
id_012352,valid,1,2006,2,2,21,STREET,41.808194805,-87.699396498
id_012353,valid,1,2002,1,3,9,STREET,41.879635559,-87.736131291
id_012355,train,1,2008,2,2,12,STREET,41.797160738,-87.664669068
id_012357,train,0,2012,7,23,20,SIDEWALK,41.799462885,-87.596008257
id_012362,train,0,2007,1,19,21,VEHICLE NON-COMMERCIAL,41.916847242,-87.752674794
id_012364,train,0,2001,6,11,14,STREET,41.739657264,-87.562257873
id_012366,train,0,2002,7,22,21,STREET,41.722908766,-87.634786444
id_012368,train,0,2008,3,21,24,STREET,41.725994772,-87.640911021
id_012369,train,0,2007,7,17,15,SIDEWALK,41.993959501,-87.70121294
id_012370,train,0,2002,1,24,22,SIDEWALK,41.865786124,-87.645069447
id_012371,train,1,2004,9,13,21,STREET,41.923689051,-87.746285109
id_012374,train,0,2003,1,18,15,STREET,41.89436874,-87.710180832
id_012375,train,1,2003,1,9,6,STREET,41.908722134,-87.75224513
id_012381,train,1,2009,10,27,6,STREET,41.808788619,-87.619578327
id_012383,train,1,2001,3,30,1,STREET,41.77732467,-87.683741538
id_012384,train,0,2006,10,14,15,PARK PROPERTY,41.901562503,-87.726269844
id_012386,train,1,2002,10,25,15,STREET,41.917204605,-87.723156524
id_012387,train,0,2005,6,10,24,SIDEWALK,41.828878381,-87.608021179
id_012388,train,1,2003,9,13,8,CHA PARKING LOT/GROUNDS,41.903113054,-87.643199348
id_012394,train,0,2014,1,28,15,SIDEWALK,41.878827643,-87.729099546
id_012395,valid,1,2011,2,11,12,STREET,41.942090315,-87.649336536
id_012403,valid,1,2002,12,10,11,VEHICLE NON-COMMERCIAL,41.96735854,-87.643756572
id_012407,train,0,2014,2,1,24,SIDEWALK,41.88099198,-87.704402338
id_012409,train,0,2004,8,12,23,PARK PROPERTY,41.811753535,-87.668702717
id_012410,train,1,2016,5,20,21,SIDEWALK,41.80817167,-87.686874237
id_012414,valid,0,2015,4,4,20,SIDEWALK,41.782450202,-87.663058335
id_012415,train,1,2005,2,10,20,STREET,41.916375298,-87.724086642
id_012416,train,1,2004,3,22,18,STREET,41.683031177,-87.642085705
id_012417,train,1,2016,4,28,21,HOTEL/MOTEL,41.89031518,-87.619607985
id_012421,train,1,2005,2,9,6,STREET,41.910499243,-87.676672898
id_012425,train,0,2011,5,31,22,SIDEWALK,41.807112343,-87.641637441
id_012426,train,0,2003,9,25,13,STREET,41.811657773,-87.671128373
id_012429,train,0,2005,4,3,16,STREET,41.885638282,-87.758932495
id_012433,train,1,2009,5,12,19,STREET,41.869559676,-87.743762659
id_012439,valid,0,2004,3,17,13,STREET,41.926476687,-87.7636191
id_012440,train,1,2001,4,8,4,STREET,41.86076782,-87.659106038
id_012442,train,0,2001,3,5,19,SIDEWALK,41.874590865,-87.737569861
id_012443,train,1,2007,6,1,8,STREET,41.807597997,-87.743458142
id_012444,train,0,2006,6,16,22,SIDEWALK,41.90276407,-87.715388891999993
id_012448,valid,0,2004,11,1,20,RESIDENCE,41.739118038,-87.650996413
id_012449,train,0,2010,4,5,20,STREET,41.776018455,-87.651085686
id_012450,train,0,2009,5,18,20,POLICE FACILITY/VEH PARKING LOT,41.76680404,-87.605619683
id_012463,train,1,2005,6,1,15,STREET,41.801154693,-87.742978105
id_012464,valid,1,2008,11,29,18,SIDEWALK,41.794257212,-87.620832396
id_012467,valid,0,2011,10,22,3,STREET,41.814688954,-87.693176964
id_012468,train,0,2001,1,31,17,SIDEWALK,41.882036397,-87.768046128
id_012472,valid,0,2013,7,28,10,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,41.773809148,-87.720180626
id_012473,train,0,2006,1,21,24,STREET,41.866196295,-87.723472917
id_012476,train,1,2003,6,26,21,STREET,41.934563872,-87.746714624
id_012493,train,0,2010,8,29,13,SIDEWALK,41.941870461,-87.69948923
id_012499,train,1,2012,3,15,7,STREET,41.908533952,-87.726475653
id_012500,valid,0,2003,12,22,16,ALLEY,41.90096402,-87.75821111
id_012501,train,1,2009,4,8,15,HOTEL/MOTEL,41.891678767,-87.627551654
id_012503,valid,0,2007,3,3,13,CHA HALLWAY/STAIRWELL/ELEVATOR,41.829879483,-87.612291851
id_012517,train,0,2005,10,28,24,VEHICLE NON-COMMERCIAL,41.85622487,-87.732553605
id_012521,valid,1,2013,11,26,19,STREET,41.756873187,-87.557910326
id_012522,train,0,2003,6,13,13,SIDEWALK,41.766382774,-87.656576211
id_012524,train,0,2005,11,23,18,STREET,41.893181072,-87.744617948
id_012526,train,0,2011,3,4,15,APARTMENT,41.808068397,-87.634555308
id_012528,train,1,2007,3,9,23,STREET,41.801513039,-87.617733588
id_012529,train,1,2017,7,1,23,STREET,41.785122891,-87.644917177
id_012530,valid,0,2004,5,17,24,ALLEY,41.871879641,-87.704642212
id_012531,valid,0,2004,7,7,20,SIDEWALK,41.879611835,-87.709472306
id_012535,train,0,2012,8,25,22,STREET,41.910493771,-87.749855763
id_012540,valid,0,2007,6,27,13,STREET,41.895949185,-87.712670456
id_012543,train,0,2013,12,3,17,APARTMENT,41.86823189,-87.705026738
id_012544,valid,0,2006,9,16,14,STREET,41.695196242,-87.650713891
id_012545,valid,0,2014,6,4,17,RESTAURANT,41.965385321,-87.658511523
id_012555,train,0,2008,10,2,13,STREET,41.688218178,-87.537357913
id_012559,train,0,2006,8,26,22,SIDEWALK,41.913859424,-87.700350625
id_012561,train,1,2002,6,27,20,STREET,41.967585757,-87.710894506
id_012564,valid,0,2004,4,10,8,STREET,41.899758296,-87.715234211
id_012567,train,1,2002,6,28,14,STREET,41.817960805,-87.618386932
id_012568,train,1,2001,8,22,21,STREET,41.917111915,-87.721724463
id_012571,valid,0,2009,12,12,24,SIDEWALK,41.765696901,-87.615903076
id_012572,valid,1,2008,5,29,20,STREET,41.895971375,-87.686849035
id_012575,train,0,2012,5,25,2,APARTMENT,41.894844546,-87.765971847
id_012578,train,0,2010,12,9,19,CTA PLATFORM,41.873907046,-87.725430093
id_012585,train,0,2010,4,4,19,STREET,41.854777676,-87.711237026
id_012587,valid,0,2010,11,11,13,STREET,41.71003383,-87.647780847
id_012591,valid,0,2001,10,20,18,STREET,41.809136074,-87.636839893
id_012593,train,1,2009,6,5,17,STREET,41.930364,-87.726937627
id_012599,train,0,2006,10,12,22,VEHICLE NON-COMMERCIAL,41.744849539,-87.602577051
id_012603,train,0,2010,2,9,20,STREET,41.928249943,-87.758759859
id_012604,train,1,2007,12,7,9,STREET,41.879269694,-87.743394338
id_012609,train,0,2002,5,1,20,SIDEWALK,41.890148134,-87.765212765
id_012613,train,0,2013,5,17,8,POLICE FACILITY/VEH PARKING LOT,41.868180939,-87.709271389
id_012614,train,0,2009,3,15,22,ALLEY,41.877567292,-87.684691856
id_012615,valid,0,2011,10,26,19,SIDEWALK,41.909384478,-87.765053252
id_012617,valid,1,2004,1,7,20,STREET,41.915768031,-87.746056426
id_012618,train,1,2005,7,26,19,OTHER,41.893578417,-87.625426193
id_012619,train,0,2008,11,7,23,APARTMENT,41.883445336,-87.753957824
id_012620,train,1,2014,9,23,22,STREET,41.86866942,-87.74301085
id_012625,train,0,2015,4,4,24,PARK PROPERTY,41.881809639,-87.711433911
id_012630,valid,0,2004,1,7,15,STREET,41.836875762,-87.651114913
id_012632,train,1,2012,12,19,7,STREET,41.677885734,-87.635306488
id_012633,train,0,2010,2,24,20,STREET,41.770489978,-87.655939177
id_012634,train,0,2017,7,13,1,ALLEY,41.899796115,-87.717676539
id_012635,train,1,2008,11,30,7,STREET,41.808334911,-87.691024761
id_012637,valid,1,2007,7,12,23,STREET,41.938793133,-87.749487593
id_012641,valid,1,2003,6,12,21,STREET,41.881230117,-87.682135713
id_012645,train,0,2002,2,17,9,STREET,41.876166294,-87.726605712
id_012647,valid,1,2007,5,7,22,STREET,41.759899251,-87.56103698
id_012652,valid,0,2004,3,14,23,STREET,41.738357609,-87.552673758
id_012654,train,0,2001,1,1,23,STREET,41.678867239,-87.626169947
id_012656,valid,1,2011,10,23,12,STREET,41.807820799,-87.727735201
id_012657,train,1,2009,1,30,7,STREET,41.88107271,-87.696642296
id_012658,train,1,2003,2,5,21,STREET,41.759012808,-87.560215615
id_012661,train,0,2001,12,6,11,STREET,41.877428421,-87.687318696
id_012662,valid,0,2004,4,10,22,SIDEWALK,41.892471875,-87.722326866
id_012663,valid,1,2001,2,7,17,STREET,41.917403487,-87.694631569
id_012664,train,1,2005,5,11,7,SIDEWALK,41.917262274,-87.718533801
id_012666,train,0,2005,6,3,12,CHA APARTMENT,41.931384163,-87.6788328
id_012670,train,0,2017,5,7,24,SIDEWALK,41.877266158,-87.711617497
id_012673,train,1,2006,9,7,20,STREET,41.792490517,-87.619165105
id_012676,train,0,2004,9,26,21,VEHICLE NON-COMMERCIAL,41.85581282,-87.723622964
id_012677,train,0,2001,4,6,15,STREET,41.690842173,-87.626397615
id_012678,train,1,2005,2,8,4,STREET,41.968596206,-87.654815176
id_012682,train,0,2010,4,15,17,POLICE FACILITY/VEH PARKING LOT,41.692833841,-87.60431945
id_012684,train,1,2002,3,5,22,STREET,41.887209971,-87.765954936
id_012691,train,0,2001,4,1,17,STREET,41.818251507,-87.623222517
id_012694,train,1,2005,2,1,23,STREET,41.869145417,-87.744856892
id_012698,train,1,2002,8,24,12,STREET,41.922643379,-87.746261623
id_012701,valid,1,2015,6,10,24,STREET,41.881884965,-87.739136237
id_012704,train,0,2002,1,2,24,STREET,41.896811683,-87.748911462
id_012705,valid,0,2010,8,2,12,SIDEWALK,41.939919138,-87.653410162
id_012708,train,0,2006,10,20,14,ALLEY,41.904373565,-87.66752258
id_012709,train,0,2012,3,25,20,SIDEWALK,41.881883933,-87.640060441
id_012711,train,0,2001,12,21,19,CHA PARKING LOT/GROUNDS,41.813770553,-87.628194868
id_012717,train,1,2006,12,5,6,STREET,41.909519993,-87.754276844
id_012719,train,0,2004,5,27,21,STREET,41.768324075,-87.683865337
id_012724,train,1,2002,5,11,13,SIDEWALK,41.823861998,-87.615030308
id_012726,train,0,2009,12,17,1,STREET,42.019433373,-87.678618827
id_012727,valid,0,2003,5,1,13,SIDEWALK,41.779012821,-87.664208692
id_012731,valid,0,2012,3,16,23,STREET,41.676999888,-87.632244886
id_012732,train,0,2013,10,18,16,ALLEY,41.878798437,-87.731376474
id_012734,valid,1,2012,8,4,5,STREET,41.924619489,-87.746313326
id_012736,train,0,2012,3,11,12,STREET,42.002996704,-87.701318489
id_012742,train,1,2011,4,9,8,STREET,41.879148115,-87.740567984
id_012746,train,1,2014,11,1,20,STREET,41.869559676,-87.743762659
id_012751,valid,0,2003,9,7,14,SIDEWALK,41.873764087,-87.699494337
id_012756,valid,1,2004,7,2,8,STREET,41.803515121,-87.743044463
id_012758,train,0,2005,10,28,22,STREET,41.988504845,-87.705861127
id_012759,train,1,2001,4,30,23,STREET,41.808500609,-87.664283392
id_012765,train,1,2006,7,21,7,STREET,41.870473168,-87.74369552
id_012770,train,0,2002,3,8,21,SIDEWALK,41.860171476,-87.714022396
id_012771,train,0,2007,5,2,17,CHA PARKING LOT/GROUNDS,41.843922218,-87.6269207
id_012776,valid,0,2004,2,28,24,SIDEWALK,41.765334593,-87.583657761
id_012780,train,1,2004,7,16,22,STREET,41.869447309,-87.744861466
id_012801,train,0,2001,10,27,13,STREET,41.790239485,-87.652493369
id_012803,valid,1,2009,5,26,19,STREET,41.851929357,-87.693297619
id_012812,train,1,2011,11,21,22,ALLEY,41.779040428,-87.698572821
id_012813,valid,0,2006,1,6,9,STREET,41.802331722,-87.664798691
id_012815,train,0,2002,10,11,8,STREET,41.780110888,-87.615617777
id_012816,valid,1,2006,9,12,21,STREET,41.799021656,-87.664719405
id_012817,train,0,2008,6,27,14,SIDEWALK,41.830890037,-87.635503335
id_012822,train,1,2002,2,14,12,STREET,41.910592416,-87.670441113
id_012824,train,1,2004,3,19,7,STREET,41.916375298,-87.724086642
id_012829,train,0,2005,3,20,20,STREET,41.760748785,-87.701897933
id_012831,train,1,2004,11,11,18,STREET,41.917192515000004,-87.72449773
id_012836,train,1,2006,2,3,14,STREET,41.865999363,-87.665853961
id_012837,train,1,2015,8,17,7,STREET,41.870504551,-87.741260996
id_012838,train,1,2013,11,8,9,STREET,41.755264251,-87.556170515
id_012840,train,0,2017,6,9,10,RESIDENCE,41.686780327,-87.614415465
id_012848,train,1,2003,12,6,11,STREET,41.851733136,-87.707992467
id_012851,train,1,2010,11,18,7,STREET,41.816598406,-87.619069744
id_012856,train,0,2006,11,29,24,SIDEWALK,41.778868505,-87.673896581
id_012857,valid,0,2006,6,6,13,SIDEWALK,41.910446317,-87.753489619
id_012860,train,1,2010,1,27,17,OTHER,41.886169843,-87.620686081
id_012861,train,1,2001,8,26,17,STREET,41.780476785,-87.608332235
id_012864,valid,0,2006,4,15,11,SIDEWALK,41.97023592,-87.660184964
id_012865,valid,0,2008,8,29,12,PARKING LOT/GARAGE(NON.RESID.),41.73609565,-87.604808666
id_012867,train,1,2004,3,25,12,STREET,41.916375298,-87.724086642
id_012873,train,0,2011,9,29,16,STREET,41.866473624,-87.699180867
id_012875,train,0,2006,3,11,7,AIRPORT/AIRCRAFT,41.788987036,-87.74147999
id_012876,train,1,2012,8,1,12,STREET,41.900582222,-87.629080871
id_012877,train,0,2009,10,26,19,SIDEWALK,41.894064488,-87.719931651
id_012880,train,0,2011,4,25,11,STREET,41.910470235,-87.751707591
id_012881,train,0,2002,3,21,10,"SCHOOL, PUBLIC, BUILDING",41.946724511,-87.691501175
id_012886,train,1,2003,3,3,23,STREET,41.910368397,-87.684065977
id_012887,train,1,2006,5,13,9,STREET,41.808176943,-87.700636452
id_012891,train,0,2006,10,9,12,ALLEY,41.784373563,-87.706748128
id_012892,train,1,2005,5,5,3,SIDEWALK,41.91061015,-87.66923591
id_012896,valid,0,2010,11,26,15,SIDEWALK,41.884573994,-87.734844049
id_012910,train,1,2010,7,28,22,STREET,41.780623152,-87.584517301
id_012911,valid,1,2004,4,9,22,STREET,41.881131618,-87.68948836
id_012912,train,0,2013,2,18,14,VEHICLE NON-COMMERCIAL,41.900863893,-87.724417779
id_012914,train,0,2011,6,14,24,STREET,41.872144346,-87.718048442
id_012918,train,1,2003,8,25,10,STREET,41.912249257,-87.716616354
id_012920,valid,1,2006,12,9,7,SIDEWALK,41.79902597,-87.665933289
id_012922,valid,1,2007,1,29,7,STREET,41.859065776,-87.706981285
id_012927,train,0,2005,3,7,15,SIDEWALK,41.884923991,-87.757679269
id_012929,train,1,2003,12,11,6,STREET,41.880994301,-87.7043252
id_012932,train,1,2007,1,19,21,SIDEWALK,41.915831849999996,-87.724069766
id_012934,train,0,2002,5,15,10,"SCHOOL, PUBLIC, BUILDING",41.780328363,-87.717896689
id_012935,train,1,2003,1,14,19,STREET,41.816133545,-87.619779248
id_012940,valid,0,2004,6,25,23,STREET,41.756655606,-87.562688485
id_012942,train,0,2004,11,15,24,CHA PARKING LOT/GROUNDS,41.849220554,-87.62857278
id_012951,valid,0,2003,4,13,22,CHA PARKING LOT/GROUNDS,41.820921514,-87.628541987
id_012960,train,1,2004,7,30,24,SIDEWALK,41.903514653,-87.745985057
id_012966,train,0,2007,11,24,10,SIDEWALK,41.753173842,-87.559941195
id_012967,train,1,2005,3,23,22,STREET,41.881025248,-87.701464295
id_012970,train,1,2001,3,8,16,RESIDENCE,41.891870129,-87.613288218
id_012976,train,0,2015,4,17,18,SIDEWALK,41.786742732,-87.664549996
id_012979,train,0,2007,7,25,13,STREET,41.896293625,-87.624279611
id_012987,train,0,2007,2,14,19,VEHICLE NON-COMMERCIAL,41.785044352,-87.656174662
id_012989,valid,0,2009,3,6,21,SIDEWALK,41.778785401,-87.684848686
id_012992,train,0,2012,9,23,18,STREET,41.749016932,-87.673102794
id_012995,train,1,2008,6,28,12,STREET,41.88077935,-87.721428432
id_012998,train,0,2003,3,21,19,ALLEY,41.872709648,-87.711929688
id_013004,train,0,2009,7,25,16,STREET,41.776238104,-87.610707983
id_013010,train,0,2002,4,30,12,STREET,41.888579371,-87.751696869
id_013012,train,0,2004,10,20,21,APARTMENT,41.768358622,-87.623373455
id_013020,train,0,2011,5,13,18,SIDEWALK,41.883464424,-87.749058817
id_013023,valid,0,2006,9,11,16,VEHICLE NON-COMMERCIAL,41.780569671,-87.703181081
id_013026,train,1,2002,3,6,20,STREET,41.857926667,-87.658027294
id_013028,valid,1,2004,10,29,5,STREET,41.851746605,-87.706938911
id_013029,train,0,2006,4,9,10,STREET,41.78116343,-87.613222857
id_013030,train,0,2013,11,9,20,STREET,41.763769218,-87.621004858
id_013037,train,0,2012,12,6,10,STREET,41.808912818,-87.612659068
id_013038,valid,1,2012,10,19,23,STREET,41.880553047,-87.740543983
id_013041,train,1,2009,3,3,22,STREET,41.755430586,-87.644164402
id_013046,train,1,2001,7,24,22,STREET,41.889902774,-87.631504612
id_013048,train,1,2006,4,16,2,STREET,41.909798633,-87.652036281
id_013049,train,1,2004,4,6,6,STREET,41.819465658,-87.619870659
id_013052,train,1,2005,10,1,23,SIDEWALK,41.900775635,-87.74593302
id_013068,train,0,2010,9,6,12,SIDEWALK,41.882742824,-87.764944195
id_013069,train,0,2012,9,28,16,SIDEWALK,41.740569104,-87.638973706
id_013072,train,1,2002,5,26,4,STREET,41.910728339,-87.660781167
id_013073,train,1,2012,8,14,23,STREET,41.939920598,-87.653193291
id_013080,train,1,2004,11,5,7,STREET,41.880488177,-87.746078466
id_013081,train,1,2012,1,26,20,STREET,41.869137185,-87.744856967
id_013084,train,1,2003,8,19,22,STREET,41.791838944,-87.625626335
id_013087,train,0,2003,10,27,21,STREET,41.971152797,-87.787965875
id_013089,train,1,2004,9,13,19,STREET,41.746852511,-87.605112145
id_013090,train,0,2008,4,6,22,STREET,41.850330711,-87.627026373
id_013093,valid,1,2007,12,6,22,STREET,41.869447309,-87.744861466
id_013094,train,1,2001,11,24,18,STREET,41.868417377,-87.744698355
id_013100,train,0,2009,8,4,23,SIDEWALK,41.892514941,-87.708906024
id_013106,train,0,2005,9,19,23,SIDEWALK,41.883326693,-87.728811116
id_013107,train,0,2013,1,5,14,APARTMENT,41.899564852,-87.74904798
id_013110,train,0,2005,8,30,14,OTHER,41.887533125,-87.705197553
id_013111,train,1,2009,5,21,22,STREET,41.851327229,-87.704017656
id_013113,train,0,2006,3,9,20,SIDEWALK,41.701004467,-87.642651258
id_013114,train,1,2006,5,27,12,STREET,41.764010344,-87.564741105
id_013115,train,1,2014,1,26,20,HOTEL/MOTEL,41.893346855,-87.623478469
id_013116,valid,0,2006,11,25,10,SIDEWALK,41.780461082,-87.688556867
id_013121,valid,0,2007,2,26,21,STREET,41.821048672,-87.61847732
id_013124,train,0,2001,10,26,24,SIDEWALK,41.88719991,-87.76780964
id_013125,train,1,2006,12,14,16,STREET,41.881262991,-87.680192808
id_013126,valid,1,2006,6,9,12,STREET,41.917279408,-87.717122734
id_013131,train,1,2009,9,1,20,STREET,41.792490517,-87.619165105
id_013134,train,0,2014,1,23,19,STREET,41.894272184,-87.71262058
id_013136,valid,0,2005,3,31,22,SIDEWALK,41.96857151,-87.654815438
id_013137,train,0,2001,1,25,11,STREET,41.895591042,-87.713937429
id_013139,train,1,2007,9,6,22,STREET,41.857826497,-87.664356834
id_013148,valid,1,2007,2,6,19,STREET,41.88060406,-87.736089224
id_013149,train,0,2012,4,1,19,SIDEWALK,41.900789881,-87.729630867
id_013152,train,1,2005,9,28,12,STREET,41.75035324,-87.663590235
id_013155,train,0,2006,8,26,21,SIDEWALK,41.77304897,-87.588747952
id_013158,train,1,2007,10,4,23,SIDEWALK,41.866113938,-87.729178891
id_013159,train,1,2006,1,28,23,STREET,41.881111163,-87.69171756
id_013161,train,0,2012,3,1,20,RESIDENTIAL YARD (FRONT/BACK),41.872821237,-87.701699315
id_013162,train,1,2001,3,23,3,STREET,41.910759656,-87.65120312
id_013163,train,0,2011,5,6,18,STREET,41.770869828,-87.569905047
id_013165,train,1,2010,12,24,11,STREET,41.880263631,-87.763607487
id_013167,train,0,2012,2,24,19,OTHER RAILROAD PROP / TRAIN DEPOT,41.922005911,-87.800690494
id_013168,train,1,2003,9,18,9,STREET,41.809044008,-87.699120359
id_013171,train,1,2011,6,28,20,STREET,41.808017107,-87.712078435
id_013172,train,1,2001,10,6,21,STREET,41.807576792,-87.739342895
id_013178,train,0,2011,4,27,20,OTHER,41.884613521,-87.73138065
id_013179,train,1,2006,9,11,22,STREET,41.764748911,-87.644401916
id_013180,train,1,2007,2,27,21,STREET,41.803647062,-87.632703473
id_013184,train,0,2005,6,19,21,CHA PARKING LOT/GROUNDS,41.840859176,-87.626847966
id_013187,train,1,2010,6,17,22,STREET,41.909934052,-87.72192157
id_013190,train,1,2002,4,4,22,STREET,41.759879919,-87.561018886
id_013191,train,0,2002,3,12,20,STREET,41.794864463,-87.671899025
id_013194,train,1,2007,4,13,19,STREET,41.807445354,-87.721103428
id_013199,train,1,2008,11,17,7,STREET,41.814830012,-87.64496231
id_013202,train,0,2010,6,9,10,SIDEWALK,41.749777334,-87.642795658
id_013203,valid,1,2006,7,26,21,STREET,41.880569697,-87.738986849
id_013205,train,0,2002,12,2,9,STREET,41.863442377,-87.726311182
id_013206,train,1,2010,4,14,15,HOTEL/MOTEL,41.774108237,-87.615475738
id_013207,train,1,2004,5,11,7,STREET,41.735549401,-87.552154527
id_013211,train,1,2011,8,17,12,STREET,41.893219858,-87.631839255
id_013212,valid,1,2001,11,1,2,STREET,41.912235048,-87.675009184
id_013216,train,1,2002,5,14,19,STREET,41.862040928,-87.705542562
id_013227,train,0,2006,9,23,22,SIDEWALK,41.896329423,-87.727344179
id_013228,valid,0,2002,6,8,24,STREET,41.871986073,-87.694588249
id_013232,train,1,2012,10,4,8,STREET,41.88068763,-87.728982876
id_013237,train,1,2012,8,10,20,STREET,41.880309142,-87.740608663
id_013238,train,1,2014,6,10,6,ALLEY,41.879294389,-87.74126065
id_013239,train,1,2012,6,14,8,STREET,41.75702248,-87.558073456
id_013240,valid,1,2001,11,1,23,STREET,41.75885506,-87.588259655
id_013244,valid,0,2001,11,2,14,RESIDENCE,41.699854132,-87.533014345
id_013246,valid,1,2003,1,24,3,STREET,41.747703692,-87.663368586
id_013250,train,1,2001,3,23,20,STREET,41.902736039,-87.746131782
id_013251,train,1,2007,5,3,22,STREET,41.909989881,-87.716965071
id_013255,train,1,2006,9,18,19,STREET,41.79296057,-87.61840813
id_013266,valid,1,2009,6,2,21,STREET,41.937725094,-87.72714355
id_013268,valid,0,2002,2,5,14,SIDEWALK,41.903726336,-87.64250581
id_013275,train,0,2009,9,23,24,STREET,41.723632562,-87.607660211
id_013277,valid,1,2006,9,24,1,STREET,41.891656498,-87.628841035
id_013279,train,1,2006,5,4,24,STREET,41.90074545,-87.745933297
id_013280,train,0,2006,1,17,20,SIDEWALK,41.884286154,-87.705100826
id_013281,valid,0,2001,9,1,11,RESIDENCE,41.677251501,-87.638428454
id_013283,valid,1,2001,5,11,20,OTHER,41.880917597,-87.700852108
id_013284,train,1,2004,2,17,20,STREET,41.788896709,-87.615835136
id_013285,train,1,2001,2,22,22,STREET,41.757153726,-87.558409062
id_013286,valid,1,2012,5,4,7,STREET,41.778453285,-87.613854447
id_013292,train,1,2005,11,3,23,STREET,41.684992237,-87.620779831
id_013294,valid,1,2007,8,26,6,SIDEWALK,41.910592416,-87.670441113
id_013295,valid,0,2001,11,14,11,STREET,41.783917711,-87.620103564
id_013301,train,0,2009,12,10,18,SIDEWALK,41.768308292,-87.684957878
id_013302,valid,1,2009,8,19,19,STREET,41.803533555,-87.74182661
id_013304,train,0,2015,7,2,14,STREET,41.887312134,-87.759453688
id_013309,train,1,2001,7,24,24,SIDEWALK,41.880660333,-87.740594401
id_013313,valid,1,2004,8,8,20,STREET,41.780835284,-87.664252074
id_013314,valid,1,2005,6,2,18,RESIDENCE,41.947956339,-87.745772112
id_013317,train,0,2014,10,10,16,ALLEY,41.774463548,-87.608253317
id_013320,train,1,2002,2,13,19,STREET,41.881100704,-87.692793605
id_013325,train,0,2006,8,19,17,ALLEY,41.807260476,-87.606515478
id_013326,train,1,2012,3,16,7,STREET,41.880912779,-87.737937109
id_013329,train,0,2015,1,7,21,STREET,41.877578341,-87.753999805
