obs_id,train_id,class,class_name
id_031482,train,3,l
id_031498,train,2,k
id_031499,train,4,q
id_031501,train,2,k
id_031505,test,NA,NA
id_031511,train,4,q
id_031516,train,5,r
id_031517,train,0,g
id_031520,train,2,k
id_031533,valid,3,l
id_031540,valid,4,q
id_031544,train,3,l
id_031546,test,NA,NA
id_031549,test,NA,NA
id_031551,test,NA,NA
id_031557,valid,2,k
id_031558,train,2,k
id_031559,test,NA,NA
id_031562,valid,1,i
id_031567,test,NA,NA
id_031568,test,NA,NA
id_031569,valid,3,l
id_031570,train,2,k
id_031572,test,NA,NA
id_031574,train,4,q
id_031579,train,1,i
id_031589,train,0,g
id_031591,valid,5,r
id_031592,valid,1,i
id_031602,test,NA,NA
id_031603,test,NA,NA
id_031604,train,2,k
id_031613,test,NA,NA
id_031618,valid,0,g
id_031637,valid,2,k
id_031639,train,1,i
id_031644,train,3,l
id_031649,train,4,q
id_031654,train,5,r
id_031655,valid,4,q
id_031666,train,4,q
id_031679,train,1,i
id_031681,valid,5,r
id_031683,valid,5,r
id_031689,valid,0,g
id_031691,test,NA,NA
id_031697,valid,5,r
id_031700,train,5,r
id_031706,train,2,k
id_031710,test,NA,NA
id_031712,train,1,i
id_031724,test,NA,NA
id_031729,train,1,i
id_031731,train,3,l
id_031732,test,NA,NA
id_031738,train,2,k
id_031741,train,1,i
id_031756,train,1,i
id_031761,train,2,k
id_031774,test,NA,NA
id_031776,train,2,k
id_031792,test,NA,NA
id_031793,test,NA,NA
id_031803,valid,3,l
id_031807,train,2,k
id_031812,train,0,g
id_031817,test,NA,NA
id_031820,train,2,k
id_031824,test,NA,NA
id_031842,test,NA,NA
id_031845,train,5,r
id_031848,valid,5,r
id_031850,test,NA,NA
id_031860,test,NA,NA
id_031862,valid,0,g
id_031868,train,3,l
id_031871,test,NA,NA
id_031875,test,NA,NA
id_031878,valid,5,r
id_031884,train,4,q
id_031895,valid,5,r
id_031896,train,0,g
id_031903,train,2,k
id_031906,test,NA,NA
id_031910,train,1,i
id_031916,train,1,i
id_031918,test,NA,NA
id_031921,test,NA,NA
id_031925,test,NA,NA
id_031927,valid,1,i
id_031931,train,2,k
id_031934,valid,4,q
id_031941,valid,0,g
id_031942,train,1,i
id_031946,train,0,g
id_031951,valid,4,q
id_031955,train,3,l
id_031961,valid,4,q
id_031968,train,4,q
id_031971,train,3,l
id_031976,valid,1,i
id_031984,valid,2,k
id_031985,test,NA,NA
id_031986,train,1,i
id_031995,test,NA,NA
id_031997,train,4,q
id_032000,train,5,r
id_032002,valid,4,q
id_032004,train,1,i
id_032006,test,NA,NA
id_032014,valid,4,q
id_032015,valid,0,g
id_032019,train,5,r
id_032023,train,4,q
id_032026,valid,5,r
id_032030,train,5,r
id_032033,train,0,g
id_032040,train,4,q
id_032047,train,5,r
id_032049,test,NA,NA
id_032058,train,4,q
id_032063,valid,2,k
id_032070,test,NA,NA
id_032075,test,NA,NA
id_032078,train,2,k
id_032083,test,NA,NA
id_032084,test,NA,NA
id_032085,train,2,k
id_032088,test,NA,NA
id_032089,train,1,i
id_032093,train,3,l
id_032101,train,5,r
id_032106,train,1,i
id_032123,train,1,i
id_032131,train,5,r
id_032135,train,2,k
id_032145,test,NA,NA
id_032153,valid,4,q
id_032172,valid,3,l
id_032175,valid,1,i
id_032179,valid,1,i
id_032182,train,1,i
id_032184,test,NA,NA
id_032185,train,5,r
id_032190,train,5,r
id_032195,train,2,k
id_032196,train,0,g
id_032197,train,2,k
id_032202,train,3,l
id_032216,test,NA,NA
id_032220,test,NA,NA
id_032222,train,0,g
id_032224,train,2,k
id_032228,train,0,g
id_032232,train,5,r
id_032233,test,NA,NA
id_032238,test,NA,NA
id_032241,train,4,q
id_032252,test,NA,NA
id_032260,train,4,q
id_032266,valid,3,l
id_032270,valid,5,r
id_032273,test,NA,NA
id_032274,train,2,k
id_032275,test,NA,NA
id_032278,test,NA,NA
id_032279,train,5,r
id_032282,test,NA,NA
id_032284,valid,3,l
id_032291,train,0,g
id_032293,train,1,i
id_032302,train,5,r
id_032311,test,NA,NA
id_032313,test,NA,NA
id_032320,test,NA,NA
id_032326,test,NA,NA
id_032327,valid,0,g
id_032328,train,3,l
id_032331,train,2,k
id_032342,valid,1,i
id_032345,test,NA,NA
id_032347,train,2,k
id_032348,test,NA,NA
id_032353,test,NA,NA
id_032355,train,4,q
id_032367,train,4,q
id_032382,test,NA,NA
id_032383,test,NA,NA
id_032388,train,4,q
id_032390,train,5,r
id_032398,train,4,q
id_032406,train,4,q
id_032409,test,NA,NA
id_032411,valid,0,g
id_032413,train,5,r
id_032426,test,NA,NA
id_032427,test,NA,NA
id_032429,valid,1,i
id_032437,test,NA,NA
id_032438,train,3,l
id_032442,valid,2,k
id_032448,train,2,k
id_032450,test,NA,NA
id_032455,valid,2,k
id_032461,train,0,g
id_032463,train,1,i
id_032469,valid,0,g
id_032477,train,4,q
id_032480,train,3,l
id_032481,valid,2,k
id_032489,train,5,r
id_032500,train,4,q
id_032510,valid,2,k
id_032512,valid,1,i
id_032513,train,4,q
id_032515,train,3,l
id_032520,valid,0,g
id_032522,train,1,i
id_032523,train,5,r
id_032527,train,3,l
id_032531,valid,1,i
id_032541,test,NA,NA
id_032545,valid,4,q
id_032546,train,4,q
id_032552,train,1,i
id_032557,valid,4,q
id_032561,train,3,l
id_032565,test,NA,NA
id_032576,test,NA,NA
id_032583,test,NA,NA
id_032594,valid,3,l
id_032600,test,NA,NA
id_032604,valid,0,g
id_032608,valid,0,g
id_032612,valid,2,k
id_032616,train,2,k
id_032617,train,2,k
id_032626,train,2,k
id_032628,valid,5,r
id_032635,test,NA,NA
id_032640,train,0,g
id_032642,train,2,k
id_032646,valid,5,r
id_032647,valid,2,k
id_032651,valid,2,k
id_032664,train,3,l
id_032676,test,NA,NA
id_032682,train,0,g
id_032690,train,1,i
id_032700,train,3,l
id_032706,train,5,r
id_032710,train,1,i
id_032711,test,NA,NA
id_032717,train,2,k
id_032719,train,0,g
id_032724,valid,5,r
id_032729,valid,2,k
id_032734,test,NA,NA
id_032737,train,3,l
id_032746,train,0,g
id_032764,train,4,q
id_032770,train,3,l
id_032771,test,NA,NA
id_032774,train,4,q
id_032776,valid,5,r
id_032779,valid,0,g
id_032785,test,NA,NA
id_032796,valid,3,l
id_032803,valid,1,i
id_032810,train,1,i
id_032811,valid,0,g
id_032816,test,NA,NA
id_032820,valid,1,i
id_032821,train,4,q
id_032822,test,NA,NA
id_032824,train,3,l
id_032826,valid,5,r
id_032834,train,1,i
id_032840,valid,1,i
id_032847,train,3,l
id_032852,test,NA,NA
id_032855,test,NA,NA
id_032856,train,2,k
id_032858,test,NA,NA
id_032860,train,0,g
id_032861,train,4,q
id_032865,valid,1,i
id_032867,train,4,q
id_032868,train,3,l
id_032869,train,0,g
id_032871,train,2,k
id_032875,test,NA,NA
id_032880,valid,0,g
id_032889,valid,3,l
id_032895,train,3,l
id_032898,train,1,i
id_032901,train,3,l
id_032902,test,NA,NA
id_032904,test,NA,NA
id_032906,train,5,r
id_032907,valid,0,g
id_032909,train,0,g
id_032911,train,4,q
id_032912,train,3,l
id_032917,test,NA,NA
id_032920,train,1,i
id_032926,valid,2,k
id_032944,train,1,i
id_032946,test,NA,NA
id_032949,train,0,g
id_032957,valid,2,k
id_032964,train,0,g
id_032970,valid,4,q
id_032971,valid,4,q
id_032972,valid,2,k
id_032977,valid,3,l
id_032978,train,4,q
id_032979,valid,2,k
id_032985,train,0,g
id_032989,test,NA,NA
id_032991,test,NA,NA
id_032992,train,2,k
id_032995,train,4,q
id_032999,train,2,k
id_033007,test,NA,NA
id_033008,valid,3,l
id_033012,train,2,k
id_033024,valid,2,k
id_033026,test,NA,NA
id_033036,train,0,g
id_033037,train,4,q
id_033041,valid,0,g
id_033043,train,4,q
id_033045,train,1,i
id_033048,valid,3,l
id_033050,train,5,r
id_033059,valid,3,l
id_033064,train,4,q
id_033068,train,0,g
id_033072,test,NA,NA
id_033074,train,1,i
id_033084,train,3,l
id_033085,train,3,l
id_033088,valid,2,k
id_033098,train,5,r
id_033100,train,3,l
id_033106,train,3,l
id_033113,train,0,g
id_033117,train,5,r
id_033124,train,2,k
id_033127,valid,3,l
id_033132,test,NA,NA
id_033137,train,2,k
id_033158,train,1,i
id_033160,valid,3,l
id_033165,train,2,k
id_033167,test,NA,NA
id_033170,train,3,l
id_033172,train,1,i
id_033174,test,NA,NA
id_033177,test,NA,NA
id_033179,valid,5,r
id_033183,train,4,q
id_033190,valid,5,r
id_033209,train,4,q
id_033213,train,2,k
id_033214,train,5,r
id_033223,valid,2,k
id_033228,test,NA,NA
id_033230,train,3,l
id_033236,test,NA,NA
id_033237,train,4,q
id_033251,train,3,l
id_033259,train,2,k
id_033261,train,4,q
id_033268,valid,2,k
id_033270,train,1,i
id_033271,test,NA,NA
id_033283,valid,4,q
id_033286,test,NA,NA
id_033290,train,5,r
id_033294,test,NA,NA
id_033302,train,0,g
id_033304,valid,0,g
id_033307,train,3,l
id_033313,valid,4,q
id_033318,train,3,l
id_033321,train,4,q
id_033325,train,4,q
id_033327,valid,1,i
id_033333,valid,1,i
id_033336,test,NA,NA
id_033337,test,NA,NA
id_033342,test,NA,NA
id_033352,test,NA,NA
id_033353,train,0,g
id_033354,train,0,g
id_033356,train,4,q
id_033362,valid,4,q
id_033364,train,1,i
id_033367,train,3,l
id_033368,train,2,k
id_033377,test,NA,NA
id_033378,valid,2,k
id_033385,test,NA,NA
id_033393,valid,3,l
id_033396,test,NA,NA
id_033400,valid,2,k
id_033407,train,4,q
id_033408,train,0,g
id_033417,train,1,i
id_033421,train,3,l
id_033423,test,NA,NA
id_033425,test,NA,NA
id_033429,train,4,q
id_033432,test,NA,NA
id_033433,train,4,q
id_033436,train,2,k
id_033440,valid,1,i
id_033441,valid,0,g
id_033443,valid,5,r
id_033457,test,NA,NA
id_033458,test,NA,NA
id_033460,valid,5,r
id_033469,train,5,r
id_033472,test,NA,NA
id_033473,test,NA,NA
id_033474,train,2,k
id_033484,train,5,r
id_033485,train,4,q
id_033491,train,3,l
id_033500,valid,2,k
id_033502,train,4,q
id_033505,train,4,q
id_033511,valid,2,k
id_033512,train,1,i
id_033514,train,5,r
id_033525,valid,5,r
id_033526,train,5,r
id_033528,valid,3,l
id_033537,train,3,l
id_033538,train,5,r
id_033541,train,1,i
id_033546,train,3,l
id_033549,train,3,l
id_033552,train,3,l
id_033555,train,5,r
id_033556,train,4,q
id_033558,test,NA,NA
id_033559,train,5,r
id_033568,valid,3,l
id_033573,valid,0,g
id_033575,train,1,i
id_033576,train,2,k
id_033579,train,2,k
id_033583,test,NA,NA
id_033584,valid,0,g
id_033586,test,NA,NA
id_033587,train,3,l
id_033589,train,5,r
id_033595,train,3,l
id_033596,train,1,i
id_033602,train,2,k
id_033606,train,5,r
id_033608,train,2,k
id_033621,test,NA,NA
id_033622,test,NA,NA
id_033626,train,1,i
id_033627,valid,0,g
id_033640,train,1,i
id_033648,train,5,r
id_033653,valid,3,l
id_033656,valid,3,l
id_033665,train,5,r
id_033676,train,3,l
id_033677,valid,3,l
id_033678,train,1,i
id_033680,valid,3,l
id_033686,train,0,g
id_033688,valid,5,r
id_033690,train,0,g
id_033694,train,0,g
id_033695,valid,0,g
id_033700,train,0,g
id_033706,valid,1,i
id_033713,train,4,q
id_033716,train,3,l
id_033720,test,NA,NA
id_033724,train,2,k
id_033731,test,NA,NA
id_033732,test,NA,NA
id_033741,train,5,r
id_033742,valid,4,q
id_033745,train,3,l
id_033746,test,NA,NA
id_033755,train,2,k
id_033756,train,5,r
id_033759,test,NA,NA
id_033763,train,2,k
id_033764,train,2,k
id_033772,test,NA,NA
id_033773,train,2,k
id_033774,valid,0,g
id_033784,valid,5,r
id_033790,test,NA,NA
id_033800,train,0,g
id_033802,train,4,q
id_033804,train,1,i
id_033808,train,0,g
id_033810,train,5,r
id_033812,train,1,i
id_033813,test,NA,NA
id_033816,train,4,q
id_033820,train,0,g
id_033821,train,3,l
id_033825,train,3,l
id_033827,train,3,l
id_033840,valid,0,g
id_033849,test,NA,NA
id_033856,train,0,g
id_033859,valid,2,k
id_033862,train,3,l
id_033867,test,NA,NA
id_033869,valid,5,r
id_033875,train,0,g
id_033878,train,4,q
id_033882,train,4,q
id_033889,valid,5,r
id_033891,train,5,r
id_033898,train,1,i
id_033900,train,5,r
id_033901,valid,0,g
id_033902,valid,3,l
id_033904,test,NA,NA
id_033905,train,2,k
id_033908,train,0,g
id_033915,train,1,i
id_033916,test,NA,NA
id_033925,train,0,g
id_033928,valid,1,i
id_033931,train,3,l
id_033933,train,4,q
id_033936,train,2,k
id_033937,train,2,k
id_033942,test,NA,NA
id_033943,test,NA,NA
id_033948,train,0,g
id_033954,train,2,k
id_033957,train,2,k
id_033962,test,NA,NA
id_033975,train,1,i
id_033979,valid,0,g
id_033984,train,3,l
id_033992,train,3,l
id_033998,test,NA,NA
id_034001,train,4,q
id_034002,test,NA,NA
id_034003,train,3,l
id_034005,train,4,q
id_034008,train,4,q
id_034014,train,0,g
id_034015,valid,4,q
id_034021,test,NA,NA
id_034035,train,0,g
id_034045,test,NA,NA
id_034047,train,5,r
id_034053,train,3,l
id_034070,test,NA,NA
id_034071,valid,2,k
id_034073,valid,2,k
id_034075,valid,2,k
id_034082,train,2,k
id_034087,train,0,g
id_034088,train,5,r
id_034089,test,NA,NA
id_034091,valid,0,g
id_034092,train,5,r
id_034095,train,3,l
id_034103,train,2,k
id_034105,train,1,i
id_034107,valid,0,g
id_034111,train,5,r
id_034113,train,5,r
id_034114,test,NA,NA
id_034118,test,NA,NA
id_034119,train,2,k
id_034129,valid,1,i
id_034134,train,4,q
id_034143,train,1,i
id_034146,train,1,i
id_034155,valid,0,g
id_034159,valid,4,q
id_034166,train,3,l
id_034178,train,2,k
id_034183,test,NA,NA
id_034187,train,1,i
id_034197,valid,2,k
id_034198,train,0,g
id_034200,train,3,l
id_034207,train,3,l
id_034209,valid,5,r
id_034211,test,NA,NA
id_034212,train,5,r
id_034215,train,5,r
id_034217,valid,2,k
id_034219,train,5,r
id_034220,train,1,i
id_034222,train,5,r
id_034227,train,2,k
id_034229,test,NA,NA
id_034231,test,NA,NA
id_034233,train,5,r
id_034239,train,2,k
id_034244,test,NA,NA
id_034245,train,4,q
id_034251,valid,4,q
id_034260,valid,3,l
id_034265,train,2,k
id_034272,train,3,l
id_034280,test,NA,NA
id_034288,valid,4,q
id_034289,train,1,i
id_034298,train,3,l
id_034302,train,3,l
id_034303,test,NA,NA
id_034306,train,2,k
id_034308,test,NA,NA
id_034309,test,NA,NA
id_034312,train,2,k
id_034317,valid,0,g
id_034319,train,4,q
id_034320,valid,3,l
id_034321,test,NA,NA
id_034322,train,1,i
id_034323,train,1,i
id_034328,train,0,g
id_034335,train,3,l
id_034336,test,NA,NA
id_034339,test,NA,NA
id_034344,valid,5,r
id_034346,test,NA,NA
id_034348,train,5,r
id_034349,train,1,i
id_034364,train,4,q
id_034365,test,NA,NA
id_034373,test,NA,NA
id_034376,train,1,i
id_034378,train,5,r
id_034383,train,3,l
id_034388,valid,5,r
id_034398,valid,0,g
id_034404,train,1,i
id_034417,train,2,k
id_034418,valid,1,i
id_034421,test,NA,NA
id_034424,train,2,k
id_034427,train,0,g
id_034431,valid,0,g
id_034434,valid,0,g
id_034440,valid,5,r
id_034442,valid,5,r
id_034450,train,2,k
id_034453,test,NA,NA
id_034457,valid,1,i
id_034459,train,4,q
id_034462,train,3,l
id_034466,train,3,l
id_034471,train,0,g
id_034476,train,4,q
id_034483,valid,5,r
id_034484,valid,0,g
id_034487,train,3,l
id_034491,train,1,i
id_034493,test,NA,NA
id_034500,valid,2,k
id_034501,valid,0,g
id_034508,train,5,r
id_034511,valid,0,g
id_034514,test,NA,NA
id_034515,valid,1,i
id_034531,train,5,r
id_034534,valid,0,g
id_034538,test,NA,NA
id_034539,train,1,i
id_034540,train,1,i
id_034542,train,5,r
id_034545,train,3,l
id_034546,train,4,q
id_034548,test,NA,NA
id_034553,valid,5,r
id_034558,test,NA,NA
id_034562,test,NA,NA
id_034566,test,NA,NA
id_034567,train,0,g
id_034582,valid,4,q
id_034586,train,0,g
id_034588,train,3,l
id_034589,valid,4,q
id_034590,test,NA,NA
id_034594,train,1,i
id_034595,valid,0,g
id_034599,test,NA,NA
id_034600,train,5,r
id_034601,train,5,r
id_034602,train,5,r
id_034616,valid,1,i
id_034619,test,NA,NA
id_034621,test,NA,NA
id_034626,valid,0,g
id_034630,train,5,r
id_034633,valid,0,g
id_034636,train,1,i
id_034638,test,NA,NA
id_034640,train,2,k
id_034651,train,3,l
id_034654,test,NA,NA
id_034656,test,NA,NA
id_034657,valid,5,r
id_034659,test,NA,NA
id_034662,train,0,g
id_034664,train,0,g
id_034665,test,NA,NA
id_034674,test,NA,NA
id_034679,train,4,q
id_034692,test,NA,NA
id_034696,train,0,g
id_034697,train,3,l
id_034698,valid,4,q
id_034699,valid,1,i
id_034705,train,3,l
id_034711,train,4,q
id_034734,test,NA,NA
id_034748,train,2,k
id_034752,train,0,g
id_034753,valid,0,g
id_034754,test,NA,NA
id_034755,train,4,q
id_034757,valid,2,k
id_034760,valid,0,g
id_034762,train,1,i
id_034775,test,NA,NA
id_034779,train,3,l
id_034789,test,NA,NA
id_034792,valid,0,g
id_034793,valid,3,l
id_034800,train,0,g
id_034801,train,1,i
id_034802,test,NA,NA
id_034805,valid,1,i
id_034806,test,NA,NA
id_034810,train,3,l
id_034815,train,3,l
id_034821,train,4,q
id_034822,train,4,q
id_034825,train,3,l
id_034830,train,0,g
id_034833,valid,1,i
id_034852,test,NA,NA
id_034853,train,1,i
id_034857,train,4,q
id_034872,valid,3,l
id_034875,train,3,l
id_034879,test,NA,NA
id_034881,train,4,q
id_034884,train,0,g
id_034885,train,1,i
id_034887,test,NA,NA
id_034888,valid,0,g
id_034905,train,5,r
id_034907,test,NA,NA
id_034909,test,NA,NA
id_034915,train,0,g
id_034918,train,3,l
id_034920,valid,0,g
id_034927,train,5,r
id_034942,valid,2,k
id_034943,valid,5,r
id_034949,test,NA,NA
id_034957,valid,1,i
id_034962,train,2,k
id_034973,test,NA,NA
id_034976,valid,0,g
id_034978,test,NA,NA
id_034979,test,NA,NA
id_034985,train,0,g
id_034986,test,NA,NA
id_034987,train,4,q
id_034990,test,NA,NA
id_034991,valid,5,r
id_034992,test,NA,NA
id_034999,train,5,r
id_035000,train,3,l
id_035005,test,NA,NA
id_035008,valid,2,k
id_035012,train,3,l
id_035013,valid,4,q
id_035014,train,3,l
id_035017,train,4,q
id_035018,train,1,i
id_035020,test,NA,NA
id_035024,test,NA,NA
id_035037,test,NA,NA
id_035041,test,NA,NA
id_035046,train,0,g
id_035050,valid,0,g
id_035051,train,5,r
id_035056,train,2,k
id_035057,test,NA,NA
id_035061,valid,2,k
id_035063,train,3,l
id_035067,valid,5,r
id_035071,valid,2,k
id_035077,valid,1,i
id_035081,train,1,i
id_035083,train,4,q
id_035084,train,3,l
id_035087,valid,4,q
id_035095,test,NA,NA
id_035100,valid,4,q
id_035111,train,3,l
id_035114,train,5,r
id_035120,valid,1,i
id_035124,test,NA,NA
id_035127,train,1,i
id_035130,test,NA,NA
id_035131,train,5,r
id_035138,train,3,l
id_035140,valid,4,q
id_035143,test,NA,NA
id_035144,valid,3,l
id_035148,train,5,r
id_035155,train,1,i
id_035161,valid,2,k
id_035163,train,2,k
id_035165,test,NA,NA
id_035179,train,1,i
id_035187,train,1,i
id_035188,train,1,i
id_035193,train,5,r
id_035194,test,NA,NA
id_035200,train,4,q
id_035209,test,NA,NA
id_035222,valid,3,l
id_035228,valid,1,i
id_035230,train,2,k
id_035233,train,2,k
id_035235,train,2,k
id_035244,valid,3,l
id_035246,valid,1,i
id_035248,train,5,r
id_035250,train,4,q
id_035254,test,NA,NA
id_035261,train,0,g
id_035264,test,NA,NA
id_035269,valid,0,g
id_035271,train,4,q
id_035282,valid,3,l
id_035285,train,5,r
id_035290,train,5,r
id_035292,test,NA,NA
id_035295,train,1,i
id_035303,test,NA,NA
id_035305,test,NA,NA
id_035313,train,2,k
id_035314,valid,2,k
id_035320,train,1,i
id_035323,train,1,i
id_035327,test,NA,NA
id_035344,train,0,g
id_035346,train,4,q
id_035347,valid,1,i
id_035349,valid,0,g
id_035353,test,NA,NA
id_035361,train,2,k
id_035363,valid,0,g
id_035366,test,NA,NA
id_035367,valid,2,k
id_035368,train,0,g
id_035375,train,2,k
id_035391,valid,4,q
id_035392,train,1,i
id_035393,train,2,k
id_035401,valid,2,k
id_035406,train,3,l
id_035407,test,NA,NA
id_035410,valid,0,g
id_035411,valid,0,g
id_035415,test,NA,NA
id_035416,test,NA,NA
id_035430,valid,4,q
id_035435,train,2,k
id_035438,train,1,i
id_035447,train,3,l
id_035449,test,NA,NA
id_035459,train,4,q
id_035460,train,5,r
id_035472,train,3,l
id_035479,train,2,k
id_035480,train,5,r
id_035489,valid,4,q
id_035491,train,4,q
id_035492,train,0,g
id_035496,test,NA,NA
id_035497,train,4,q
id_035502,valid,4,q
id_035505,test,NA,NA
id_035507,train,3,l
id_035516,train,5,r
id_035529,train,0,g
id_035531,train,5,r
id_035539,test,NA,NA
id_035544,train,4,q
id_035550,valid,2,k
id_035554,test,NA,NA
id_035558,train,2,k
id_035562,train,3,l
id_035563,valid,3,l
id_035564,train,3,l
id_035566,train,5,r
id_035573,train,2,k
id_035575,train,1,i
id_035589,train,1,i
id_035598,train,4,q
id_035599,test,NA,NA
id_035600,valid,2,k
id_035607,valid,4,q
id_035611,valid,2,k
id_035615,train,4,q
id_035616,train,5,r
id_035618,test,NA,NA
id_035628,valid,4,q
id_035630,train,4,q
id_035639,valid,1,i
id_035642,valid,4,q
id_035643,test,NA,NA
id_035646,test,NA,NA
id_035648,train,3,l
id_035651,train,2,k
id_035653,train,4,q
id_035658,train,2,k
id_035659,valid,3,l
id_035661,train,0,g
id_035662,train,0,g
id_035665,train,0,g
id_035670,train,0,g
id_035674,test,NA,NA
id_035675,train,1,i
id_035683,test,NA,NA
id_035687,train,3,l
id_035690,train,0,g
id_035691,valid,5,r
id_035692,train,4,q
id_035696,train,3,l
id_035699,train,0,g
id_035704,train,1,i
id_035705,test,NA,NA
id_035706,test,NA,NA
id_035707,valid,4,q
id_035708,train,3,l
id_035712,train,2,k
id_035713,test,NA,NA
id_035714,train,0,g
id_035717,valid,1,i
id_035723,train,3,l
id_035729,test,NA,NA
id_035734,test,NA,NA
id_035735,train,3,l
id_035738,train,2,k
id_035743,train,4,q
id_035746,train,4,q
id_035752,train,2,k
id_035758,valid,2,k
id_035767,test,NA,NA
id_035770,valid,0,g
id_035772,train,4,q
id_035777,train,3,l
id_035783,train,5,r
id_035784,test,NA,NA
id_035793,test,NA,NA
id_035796,valid,0,g
id_035797,train,5,r
id_035804,train,1,i
id_035805,test,NA,NA
id_035807,valid,1,i
id_035809,train,3,l
id_035811,train,1,i
id_035813,train,0,g
id_035815,train,5,r
id_035817,valid,1,i
id_035820,test,NA,NA
id_035821,train,0,g
id_035823,test,NA,NA
id_035824,valid,2,k
id_035826,test,NA,NA
id_035835,valid,3,l
id_035845,train,1,i
id_035856,valid,0,g
id_035874,train,3,l
id_035875,valid,3,l
id_035876,train,0,g
id_035880,valid,2,k
id_035892,train,5,r
id_035895,train,5,r
id_035906,train,1,i
id_035910,train,3,l
id_035912,train,2,k
id_035914,train,1,i
id_035929,train,4,q
id_035930,test,NA,NA
id_035931,train,1,i
id_035940,test,NA,NA
id_035941,train,0,g
id_035942,valid,2,k
id_035944,train,1,i
id_035947,test,NA,NA
id_035954,train,2,k
id_035955,valid,5,r
id_035958,test,NA,NA
id_035962,train,2,k
id_035963,test,NA,NA
id_035965,valid,5,r
id_035971,valid,5,r
id_035977,test,NA,NA
id_035990,test,NA,NA
id_035993,train,0,g
id_035995,train,0,g
id_035998,valid,2,k
id_036004,test,NA,NA
id_036014,valid,0,g
id_036015,valid,4,q
id_036029,valid,1,i
id_036044,train,1,i
id_036048,train,2,k
id_036055,train,3,l
id_036059,test,NA,NA
id_036065,train,0,g
id_036067,train,2,k
id_036080,train,2,k
id_036087,test,NA,NA
id_036089,train,1,i
id_036090,valid,3,l
id_036091,valid,5,r
id_036092,train,4,q
id_036100,train,1,i
id_036108,train,2,k
id_036109,train,4,q
id_036115,train,3,l
id_036116,train,3,l
id_036118,test,NA,NA
id_036132,valid,5,r
id_036134,valid,4,q
id_036137,train,1,i
id_036149,valid,2,k
id_036152,train,0,g
id_036155,valid,1,i
id_036161,test,NA,NA
id_036162,valid,1,i
id_036164,valid,1,i
id_036166,train,0,g
id_036167,train,3,l
id_036168,train,5,r
id_036173,valid,3,l
id_036181,train,5,r
id_036184,train,3,l
id_036192,train,1,i
id_036205,train,1,i
id_036207,train,3,l
id_036208,train,5,r
id_036211,train,2,k
id_036212,test,NA,NA
id_036213,train,5,r
id_036215,valid,0,g
id_036219,test,NA,NA
id_036225,valid,1,i
id_036229,valid,4,q
id_036231,valid,2,k
id_036232,test,NA,NA
id_036235,train,1,i
id_036241,train,1,i
id_036242,train,1,i
id_036243,valid,1,i
id_036248,valid,3,l
id_036251,train,2,k
id_036254,train,3,l
id_036256,train,5,r
id_036261,train,0,g
id_036269,test,NA,NA
id_036276,train,5,r
id_036278,train,1,i
id_036280,valid,4,q
id_036284,valid,5,r
id_036298,test,NA,NA
id_036301,train,3,l
id_036303,train,5,r
id_036306,train,0,g
id_036310,test,NA,NA
id_036311,train,3,l
id_036314,train,2,k
id_036320,train,2,k
id_036322,valid,2,k
id_036335,test,NA,NA
id_036336,train,0,g
id_036338,test,NA,NA
id_036340,valid,1,i
id_036346,train,4,q
id_036350,train,1,i
id_036353,train,0,g
id_036354,train,1,i
id_036356,train,4,q
id_036357,test,NA,NA
id_036359,train,3,l
id_036364,train,1,i
id_036371,test,NA,NA
id_036376,train,5,r
id_036377,train,1,i
id_036379,test,NA,NA
id_036380,test,NA,NA
id_036396,test,NA,NA
id_036397,test,NA,NA
id_036405,train,1,i
id_036409,train,3,l
id_036413,train,0,g
id_036426,train,4,q
id_036429,test,NA,NA
id_036434,train,4,q
id_036445,valid,2,k
id_036452,valid,2,k
id_036457,test,NA,NA
id_036461,test,NA,NA
id_036464,valid,1,i
id_036468,test,NA,NA
id_036470,train,2,k
id_036476,train,1,i
id_036477,valid,1,i
id_036480,train,1,i
id_036491,test,NA,NA
id_036501,valid,3,l
id_036505,train,3,l
id_036509,train,5,r
id_036510,valid,5,r
id_036511,train,2,k
id_036517,train,0,g
id_036522,train,5,r
id_036525,valid,0,g
id_036533,test,NA,NA
id_036536,train,0,g
id_036545,train,2,k
id_036547,train,1,i
id_036554,test,NA,NA
id_036556,test,NA,NA
id_036564,train,0,g
id_036566,test,NA,NA
id_036567,train,2,k
id_036570,train,2,k
id_036586,train,1,i
id_036587,train,0,g
id_036597,train,4,q
id_036598,train,0,g
id_036602,train,1,i
id_036605,train,1,i
id_036609,test,NA,NA
id_036615,train,1,i
id_036619,valid,4,q
id_036621,test,NA,NA
id_036623,train,4,q
id_036624,train,2,k
id_036625,valid,2,k
id_036630,train,4,q
id_036631,train,0,g
id_036633,valid,0,g
id_036637,valid,4,q
id_036642,valid,4,q
id_036645,train,0,g
id_036646,train,0,g
id_036647,train,4,q
id_036651,train,1,i
id_036654,valid,1,i
id_036669,train,5,r
id_036686,train,3,l
id_036688,train,2,k
id_036691,train,1,i
id_036692,test,NA,NA
id_036693,test,NA,NA
id_036697,test,NA,NA
id_036708,valid,1,i
id_036711,test,NA,NA
id_036713,train,0,g
id_036714,train,4,q
id_036717,test,NA,NA
id_036719,valid,4,q
id_036723,test,NA,NA
id_036724,valid,0,g
id_036735,valid,5,r
