obs_id,train_id,class,class_name
id_001069,valid,0,cat
id_002505,test,NA,NA
id_001262,train,0,cat
id_002767,train,1,dog
id_001307,train,0,cat
id_000635,test,NA,NA
id_003394,valid,1,dog
id_003731,train,1,dog
id_001323,train,0,cat
id_001118,train,0,cat
id_002195,test,NA,NA
id_002875,test,NA,NA
id_001298,train,0,cat
id_001068,train,0,cat
id_000162,train,0,cat
id_002635,test,NA,NA
id_000615,test,NA,NA
id_000312,train,0,cat
id_003798,train,1,dog
id_000679,valid,0,cat
id_003888,train,1,dog
id_000042,train,0,cat
id_002674,valid,1,dog
id_002884,valid,1,dog
id_003596,train,1,dog
id_000389,valid,0,cat
id_001234,valid,0,cat
id_002319,valid,1,dog
id_003225,test,NA,NA
id_000907,train,0,cat
id_002683,train,1,dog
id_003700,test,NA,NA
id_001222,train,0,cat
id_002060,test,NA,NA
id_003844,valid,1,dog
id_000170,test,NA,NA
id_002151,train,1,dog
id_001387,train,0,cat
id_000369,valid,0,cat
id_001009,valid,0,cat
id_002697,train,1,dog
id_003702,train,1,dog
id_002795,test,NA,NA
id_001185,test,NA,NA
id_000341,train,0,cat
id_003187,train,1,dog
id_003141,train,1,dog
id_002902,train,1,dog
id_001365,test,NA,NA
id_001460,test,NA,NA
id_000897,train,0,cat
id_000883,train,0,cat
id_000871,train,0,cat
id_003373,train,1,dog
id_001288,train,0,cat
id_001230,test,NA,NA
id_003849,valid,1,dog
id_000506,train,0,cat
id_001210,test,NA,NA
id_003729,valid,1,dog
id_002001,train,1,dog
id_002437,train,1,dog
id_000875,test,NA,NA
id_003478,train,1,dog
id_003168,train,1,dog
id_000847,train,0,cat
id_002108,train,1,dog
id_003020,test,NA,NA
id_002757,train,1,dog
id_003437,train,1,dog
id_002045,test,NA,NA
id_003817,train,1,dog
id_003640,test,NA,NA
id_002748,train,1,dog
id_002049,valid,1,dog
id_003128,train,1,dog
id_003046,train,1,dog
id_001879,valid,0,cat
id_003315,test,NA,NA
id_002657,train,1,dog
id_001333,train,0,cat
id_003369,valid,1,dog
id_001587,train,0,cat
id_002705,test,NA,NA
id_003423,train,1,dog
id_001825,test,NA,NA
id_003295,test,NA,NA
id_003299,valid,1,dog
id_003196,train,1,dog
id_000584,valid,0,cat
id_001404,valid,0,cat
id_002326,train,1,dog
id_002323,train,1,dog
id_002133,train,1,dog
id_000082,train,0,cat
id_002252,train,1,dog
id_002050,test,NA,NA
id_002297,train,1,dog
id_002706,train,1,dog
id_003261,train,1,dog
id_000178,train,0,cat
id_002796,train,1,dog
id_002200,test,NA,NA
id_000386,train,0,cat
id_001470,test,NA,NA
id_000298,train,0,cat
id_000294,valid,0,cat
id_002425,test,NA,NA
id_000066,train,0,cat
id_001915,test,NA,NA
id_001740,test,NA,NA
id_001781,train,0,cat
id_002815,test,NA,NA
id_000919,valid,0,cat
id_002827,train,1,dog
id_000276,train,0,cat
id_000367,train,0,cat
id_003426,train,1,dog
id_001331,train,0,cat
id_001553,train,0,cat
id_000911,train,0,cat
id_000184,valid,0,cat
id_000733,train,0,cat
id_003307,train,1,dog
id_001486,train,0,cat
id_000864,valid,0,cat
id_002504,valid,1,dog
id_003353,train,1,dog
id_003773,train,1,dog
id_002588,train,1,dog
id_000400,test,NA,NA
id_001345,test,NA,NA
id_001155,test,NA,NA
id_002916,train,1,dog
id_002740,test,NA,NA
id_001657,train,0,cat
id_002794,valid,1,dog
id_000115,test,NA,NA
id_000095,test,NA,NA
id_003472,train,1,dog
id_000851,train,0,cat
id_003688,train,1,dog
id_000366,train,0,cat
id_001508,train,0,cat
id_002448,train,1,dog
id_003361,train,1,dog
id_002982,train,1,dog
id_001702,train,0,cat
id_003436,train,1,dog
id_002343,train,1,dog
id_003785,test,NA,NA
id_000435,test,NA,NA
id_002892,train,1,dog
id_003746,train,1,dog
id_003811,train,1,dog
id_003809,valid,1,dog
id_000982,train,0,cat
id_000269,valid,0,cat
id_002799,valid,1,dog
id_000256,train,0,cat
id_002160,test,NA,NA
id_000040,test,NA,NA
id_001743,train,0,cat
id_000002,train,0,cat
id_003657,train,1,dog
id_001752,train,0,cat
id_003262,train,1,dog
id_001569,valid,0,cat
id_001014,valid,0,cat
id_003549,valid,1,dog
id_000861,train,0,cat
id_001626,train,0,cat
id_002305,test,NA,NA
id_002823,train,1,dog
id_001906,train,0,cat
id_001442,train,0,cat
id_001924,valid,0,cat
id_001376,train,0,cat
id_002270,test,NA,NA
id_002197,train,1,dog
id_002679,valid,1,dog
id_002766,train,1,dog
id_003456,train,1,dog
id_002402,train,1,dog
id_002274,valid,1,dog
id_000487,train,0,cat
id_002177,train,1,dog
id_002677,train,1,dog
id_000685,test,NA,NA
id_001539,valid,0,cat
id_003276,train,1,dog
id_003360,test,NA,NA
id_000587,train,0,cat
id_001842,train,0,cat
id_002782,train,1,dog
id_001321,train,0,cat
id_001121,train,0,cat
id_000105,test,NA,NA
id_001684,valid,0,cat
id_000797,train,0,cat
id_000119,valid,0,cat
id_003508,train,1,dog
id_000246,train,0,cat
id_002639,valid,1,dog
id_001489,valid,0,cat
id_003327,train,1,dog
id_003748,train,1,dog
id_000881,train,0,cat
id_003751,train,1,dog
id_000250,test,NA,NA
id_000672,train,0,cat
id_001749,valid,0,cat
id_001829,valid,0,cat
id_002289,valid,1,dog
id_000375,test,NA,NA
id_001389,valid,0,cat
id_003903,train,1,dog
id_001835,test,NA,NA
id_000548,train,0,cat
id_003502,train,1,dog
id_002797,train,1,dog
id_001337,train,0,cat
id_002023,train,1,dog
id_003638,train,1,dog
id_001267,train,0,cat
id_003037,train,1,dog
id_002606,train,1,dog
id_000846,train,0,cat
id_003247,train,1,dog
id_001527,train,0,cat
id_003195,test,NA,NA
id_001695,test,NA,NA
id_003539,valid,1,dog
id_001132,train,0,cat
id_001474,valid,0,cat
id_002116,train,1,dog
id_000776,train,0,cat
id_002858,train,1,dog
id_001889,valid,0,cat
id_000873,train,0,cat
id_001031,train,0,cat
id_003131,train,1,dog
id_002485,test,NA,NA
id_003916,train,1,dog
id_002214,valid,1,dog
id_000520,test,NA,NA
id_003486,train,1,dog
id_000710,test,NA,NA
id_000395,test,NA,NA
id_003993,train,1,dog
id_000247,train,0,cat
id_002307,train,1,dog
id_000624,valid,0,cat
id_003740,test,NA,NA
id_000272,train,0,cat
id_002260,test,NA,NA
id_001322,train,0,cat
id_002398,train,1,dog
id_000974,valid,0,cat
id_001931,train,0,cat
id_000631,train,0,cat
id_003440,test,NA,NA
id_001336,train,0,cat
id_002698,train,1,dog
id_003541,train,1,dog
id_000821,train,0,cat
id_003737,train,1,dog
id_003147,train,1,dog
id_000641,train,0,cat
id_000265,test,NA,NA
id_000441,train,0,cat
id_002234,valid,1,dog
id_001689,valid,0,cat
id_001498,train,0,cat
id_001816,train,0,cat
id_001273,train,0,cat
id_003608,train,1,dog
id_002530,test,NA,NA
id_003303,train,1,dog
id_001568,train,0,cat
id_001182,train,0,cat
id_001815,test,NA,NA
id_003083,train,1,dog
id_000958,train,0,cat
id_003882,train,1,dog
id_002542,train,1,dog
id_001051,train,0,cat
id_001804,valid,0,cat
id_001802,train,0,cat
id_001110,test,NA,NA
id_003658,train,1,dog
id_001796,train,0,cat
id_002271,train,1,dog
id_002760,test,NA,NA
id_002335,test,NA,NA
id_001114,valid,0,cat
id_003390,test,NA,NA
id_002304,valid,1,dog
id_000859,valid,0,cat
id_001843,train,0,cat
id_003757,train,1,dog
id_002890,test,NA,NA
id_001145,test,NA,NA
id_001257,train,0,cat
id_003094,valid,1,dog
id_000422,train,0,cat
id_001810,test,NA,NA
id_000503,train,0,cat
id_003604,valid,1,dog
id_001562,train,0,cat
id_003475,test,NA,NA
id_000208,train,0,cat
id_003633,train,1,dog
id_002717,train,1,dog
id_002911,train,1,dog
id_003677,train,1,dog
id_000103,train,0,cat
id_003377,train,1,dog
id_001827,train,0,cat
id_000260,test,NA,NA
id_002667,train,1,dog
id_003569,valid,1,dog
id_000471,train,0,cat
id_003698,train,1,dog
id_003182,train,1,dog
id_003041,train,1,dog
id_000729,valid,0,cat
id_002382,train,1,dog
id_003802,train,1,dog
id_000418,train,0,cat
id_003236,train,1,dog
id_002555,test,NA,NA
id_003564,valid,1,dog
id_003452,train,1,dog
id_001713,train,0,cat
id_003362,train,1,dog
id_000582,train,0,cat
id_001242,train,0,cat
id_001249,valid,0,cat
id_000257,train,0,cat
id_002913,train,1,dog
id_001431,train,0,cat
id_003024,valid,1,dog
id_003013,train,1,dog
id_003914,valid,1,dog
id_001673,train,0,cat
id_003814,valid,1,dog
id_002414,valid,1,dog
id_001169,valid,0,cat
id_003510,test,NA,NA
id_002729,valid,1,dog
id_001311,train,0,cat
id_000048,train,0,cat
id_003030,test,NA,NA
id_002027,train,1,dog
id_003106,train,1,dog
id_003548,train,1,dog
id_002010,test,NA,NA
id_001869,valid,0,cat
id_003586,train,1,dog
id_001037,train,0,cat
id_000869,valid,0,cat
id_000652,train,0,cat
id_001894,valid,0,cat
id_000611,train,0,cat
id_002345,test,NA,NA
id_003871,train,1,dog
id_001742,train,0,cat
id_001274,valid,0,cat
id_002550,test,NA,NA
id_001630,test,NA,NA
id_000734,valid,0,cat
id_003717,train,1,dog
id_003081,train,1,dog
id_001956,train,0,cat
id_000921,train,0,cat
id_002543,train,1,dog
id_000089,valid,0,cat
id_002837,train,1,dog
id_002966,train,1,dog
id_002083,train,1,dog
id_001044,valid,0,cat
id_002663,train,1,dog
id_002262,train,1,dog
id_001762,train,0,cat
id_002362,train,1,dog
id_002974,valid,1,dog
id_001213,train,0,cat
id_003944,valid,1,dog
id_002099,valid,1,dog
id_003805,test,NA,NA
id_002277,train,1,dog
id_002500,test,NA,NA
id_003032,train,1,dog
id_001890,test,NA,NA
id_001595,test,NA,NA
id_000689,valid,0,cat
id_003318,train,1,dog
id_003468,train,1,dog
id_003313,train,1,dog
id_000452,train,0,cat
id_000352,train,0,cat
id_002174,valid,1,dog
id_000179,valid,0,cat
id_002801,train,1,dog
id_003682,train,1,dog
id_000849,valid,0,cat
id_003192,train,1,dog
id_003524,valid,1,dog
id_001122,train,0,cat
id_001434,valid,0,cat
id_002120,test,NA,NA
id_002584,valid,1,dog
id_001884,valid,0,cat
id_002965,test,NA,NA
id_001403,train,0,cat
id_000566,train,0,cat
id_003095,test,NA,NA
id_000979,valid,0,cat
id_001610,test,NA,NA
id_003631,train,1,dog
id_001510,test,NA,NA
id_000284,valid,0,cat
id_000288,train,0,cat
id_001603,train,0,cat
id_002113,train,1,dog
id_003069,valid,1,dog
id_003933,train,1,dog
id_003535,test,NA,NA
id_002894,valid,1,dog
id_001372,train,0,cat
id_002069,valid,1,dog
id_000840,test,NA,NA
id_003491,train,1,dog
id_002614,valid,1,dog
id_003681,train,1,dog
id_000142,train,0,cat
id_001860,test,NA,NA
id_002022,train,1,dog
id_002727,train,1,dog
id_003124,valid,1,dog
id_001344,valid,0,cat
id_002991,train,1,dog
id_001453,train,0,cat
id_002507,train,1,dog
id_003434,valid,1,dog
id_002898,train,1,dog
id_003953,train,1,dog
id_002143,train,1,dog
id_002186,train,1,dog
id_001148,train,0,cat
id_001550,test,NA,NA
id_001808,train,0,cat
id_000382,train,0,cat
id_000681,train,0,cat
id_001227,train,0,cat
id_003460,test,NA,NA
id_002257,train,1,dog
id_001370,test,NA,NA
id_000909,valid,0,cat
id_001719,valid,0,cat
id_001128,train,0,cat
id_000508,train,0,cat
id_001509,valid,0,cat
id_003546,train,1,dog
id_003474,valid,1,dog
id_003283,train,1,dog
id_002457,train,1,dog
id_000439,valid,0,cat
id_003208,train,1,dog
id_003594,valid,1,dog
id_003685,test,NA,NA
id_001751,train,0,cat
id_002643,train,1,dog
id_002291,train,1,dog
id_003912,train,1,dog
id_003909,valid,1,dog
id_000003,train,0,cat
id_000926,train,0,cat
id_002563,train,1,dog
id_000076,train,0,cat
id_001604,valid,0,cat
id_003389,valid,1,dog
id_002198,train,1,dog
id_003351,train,1,dog
id_003561,train,1,dog
id_003339,valid,1,dog
id_003100,test,NA,NA
id_000314,valid,0,cat
id_003036,train,1,dog
id_002753,train,1,dog
id_000050,test,NA,NA
id_001265,test,NA,NA
id_001477,train,0,cat
id_001533,train,0,cat
id_000353,train,0,cat
id_000650,test,NA,NA
id_000428,train,0,cat
id_003268,train,1,dog
id_000940,test,NA,NA
id_000270,test,NA,NA
id_001519,valid,0,cat
id_003528,train,1,dog
id_003568,train,1,dog
id_002203,train,1,dog
id_003665,test,NA,NA
id_003900,test,NA,NA
id_003300,test,NA,NA
id_002971,train,1,dog
id_001048,train,0,cat
id_000100,test,NA,NA
id_001791,train,0,cat
id_002268,train,1,dog
id_002436,train,1,dog
id_001701,train,0,cat
id_000220,test,NA,NA
id_000680,test,NA,NA
id_003065,test,NA,NA
id_001645,test,NA,NA
id_000322,train,0,cat
id_000570,test,NA,NA
id_001934,valid,0,cat
id_000258,train,0,cat
id_003654,valid,1,dog
id_002185,test,NA,NA
id_002592,train,1,dog
id_000511,train,0,cat
id_000359,valid,0,cat
id_001004,valid,0,cat
id_001990,test,NA,NA
id_003918,train,1,dog
id_002429,valid,1,dog
id_003635,test,NA,NA
id_001822,train,0,cat
id_001502,train,0,cat
id_003314,valid,1,dog
id_002102,train,1,dog
id_001286,train,0,cat
id_000333,train,0,cat
id_003438,train,1,dog
id_001750,test,NA,NA
id_000268,train,0,cat
id_003864,valid,1,dog
id_002459,valid,1,dog
id_002336,train,1,dog
id_000599,valid,0,cat
id_001407,train,0,cat
id_001106,train,0,cat
id_002709,valid,1,dog
id_002770,test,NA,NA
id_000309,valid,0,cat
id_002704,valid,1,dog
id_003607,train,1,dog
id_002066,train,1,dog
id_003551,train,1,dog
id_003997,train,1,dog
id_000025,test,NA,NA
id_000412,train,0,cat
id_001335,test,NA,NA
id_002702,train,1,dog
id_001073,train,0,cat
id_001500,test,NA,NA
id_001919,valid,0,cat
id_000837,train,0,cat
id_000431,train,0,cat
id_002350,test,NA,NA
id_002182,train,1,dog
id_000090,test,NA,NA
id_003609,valid,1,dog
id_000177,train,0,cat
id_000101,train,0,cat
id_003269,valid,1,dog
id_000210,test,NA,NA
id_002864,valid,1,dog
id_002596,train,1,dog
id_002712,train,1,dog
id_002656,train,1,dog
id_001854,valid,0,cat
id_000462,train,0,cat
id_002903,train,1,dog
id_003057,train,1,dog
id_001482,train,0,cat
id_000070,test,NA,NA
id_002510,test,NA,NA
id_001414,valid,0,cat
id_000138,train,0,cat
id_001259,valid,0,cat
id_002497,train,1,dog
id_003031,train,1,dog
id_003789,valid,1,dog
id_002044,valid,1,dog
id_003012,train,1,dog
id_003221,train,1,dog
id_002317,train,1,dog
id_001170,test,NA,NA
id_003227,train,1,dog
id_003163,train,1,dog
id_003766,train,1,dog
id_002240,test,NA,NA
id_002265,test,NA,NA
id_000932,train,0,cat
id_001385,test,NA,NA
id_002977,train,1,dog
id_001359,valid,0,cat
id_002575,test,NA,NA
id_002016,train,1,dog
id_002283,train,1,dog
id_002179,valid,1,dog
id_003241,train,1,dog
id_002075,test,NA,NA
id_001744,valid,0,cat
id_002428,train,1,dog
id_003924,valid,1,dog
id_003858,train,1,dog
id_002111,train,1,dog
id_002284,valid,1,dog
id_003293,train,1,dog
id_001113,train,0,cat
id_003213,train,1,dog
id_001897,train,0,cat
id_001415,test,NA,NA
id_000113,train,0,cat
id_003784,valid,1,dog
id_001038,train,0,cat
id_000407,train,0,cat
id_003825,test,NA,NA
id_002328,train,1,dog
id_002917,train,1,dog
id_003987,train,1,dog
id_001737,train,0,cat
id_000480,test,NA,NA
id_001620,test,NA,NA
id_003148,train,1,dog
id_003620,test,NA,NA
id_003230,test,NA,NA
id_003223,train,1,dog
id_002118,train,1,dog
id_002791,train,1,dog
id_000703,train,0,cat
id_003749,valid,1,dog
id_001198,train,0,cat
id_003544,valid,1,dog
id_000461,train,0,cat
id_003879,valid,1,dog
id_000737,train,0,cat
id_001418,train,0,cat
id_002159,valid,1,dog
id_003107,train,1,dog
id_000592,train,0,cat
id_000285,test,NA,NA
id_002547,train,1,dog
id_001653,train,0,cat
id_001542,train,0,cat
id_000403,train,0,cat
id_000910,test,NA,NA
id_000274,valid,0,cat
id_002040,test,NA,NA
id_001200,test,NA,NA
id_000420,test,NA,NA
id_003908,train,1,dog
id_000421,train,0,cat
id_003536,train,1,dog
id_001974,valid,0,cat
id_003910,test,NA,NA
id_000432,train,0,cat
id_000697,train,0,cat
id_003660,test,NA,NA
id_002931,train,1,dog
id_002847,train,1,dog
id_002250,test,NA,NA
id_003177,train,1,dog
id_000077,train,0,cat
id_003170,test,NA,NA
id_003294,valid,1,dog
id_003836,train,1,dog
id_002741,train,1,dog
id_001005,test,NA,NA
id_003837,train,1,dog
id_000275,test,NA,NA
id_002282,train,1,dog
id_001848,train,0,cat
id_001317,train,0,cat
id_001313,train,0,cat
id_002909,valid,1,dog
id_003430,test,NA,NA
id_001913,train,0,cat
id_000410,test,NA,NA
id_002056,train,1,dog
id_001503,train,0,cat
id_000906,train,0,cat
id_003326,train,1,dog
id_000116,train,0,cat
id_000315,test,NA,NA
id_002600,test,NA,NA
id_001056,train,0,cat
id_002443,train,1,dog
id_001136,train,0,cat
id_001412,train,0,cat
id_003902,train,1,dog
id_002811,train,1,dog
id_003116,train,1,dog
id_001655,test,NA,NA
id_003872,train,1,dog
id_001235,test,NA,NA
id_003070,test,NA,NA
id_002713,train,1,dog
id_001318,train,0,cat
id_002280,test,NA,NA
id_000023,train,0,cat
id_003736,train,1,dog
id_000806,train,0,cat
id_001275,test,NA,NA
id_003771,train,1,dog
id_001571,train,0,cat
id_000781,train,0,cat
id_003807,train,1,dog
id_001208,train,0,cat
id_000823,train,0,cat
id_001793,train,0,cat
id_002970,test,NA,NA
id_002538,train,1,dog
id_002222,train,1,dog
id_002249,valid,1,dog
id_002477,train,1,dog
id_003744,valid,1,dog
id_001102,train,0,cat
id_003494,valid,1,dog
id_001157,train,0,cat
id_003595,test,NA,NA
id_001090,test,NA,NA
id_000621,train,0,cat
id_002054,valid,1,dog
id_000227,train,0,cat
id_000663,train,0,cat
id_002135,test,NA,NA
id_000687,train,0,cat
id_002013,train,1,dog
id_000149,valid,0,cat
id_000868,train,0,cat
id_002758,train,1,dog
id_002708,train,1,dog
id_000855,test,NA,NA
id_003397,train,1,dog
id_001730,test,NA,NA
id_002178,train,1,dog
id_000602,train,0,cat
id_000563,train,0,cat
id_001291,train,0,cat
id_003267,train,1,dog
id_003846,train,1,dog
id_003420,test,NA,NA
id_003602,train,1,dog
id_003242,train,1,dog
id_001458,train,0,cat
id_002061,train,1,dog
id_003574,valid,1,dog
id_001228,train,0,cat
id_003189,valid,1,dog
id_002018,train,1,dog
id_002541,train,1,dog
id_002275,test,NA,NA
id_002659,valid,1,dog
id_001876,train,0,cat
id_000583,train,0,cat
id_000231,train,0,cat
id_000998,train,0,cat
id_000596,train,0,cat
id_000978,train,0,cat
id_003834,valid,1,dog
id_001340,test,NA,NA
id_001646,train,0,cat
id_001393,train,0,cat
id_002406,train,1,dog
id_003942,train,1,dog
id_000125,test,NA,NA
id_000545,test,NA,NA
id_002008,train,1,dog
id_003404,valid,1,dog
id_001457,train,0,cat
id_003796,train,1,dog
id_002744,valid,1,dog
id_000936,train,0,cat
id_002856,train,1,dog
id_000742,train,0,cat
id_002014,valid,1,dog
id_002172,train,1,dog
id_003815,test,NA,NA
id_000316,train,0,cat
id_003641,train,1,dog
id_002918,train,1,dog
id_002285,test,NA,NA
id_001901,train,0,cat
id_001944,valid,0,cat
id_001561,train,0,cat
id_000091,train,0,cat
id_000363,train,0,cat
id_000430,test,NA,NA
id_000934,valid,0,cat
id_000436,train,0,cat
id_002850,test,NA,NA
id_000476,train,0,cat
id_000788,train,0,cat
id_001535,test,NA,NA
id_000747,train,0,cat
id_001211,train,0,cat
id_002608,train,1,dog
id_002501,train,1,dog
id_001776,train,0,cat
id_003310,test,NA,NA
id_001989,valid,0,cat
id_003009,valid,1,dog
id_002769,valid,1,dog
id_000964,valid,0,cat
id_003160,test,NA,NA
id_001909,valid,0,cat
id_004000,test,NA,NA
id_003350,test,NA,NA
id_002955,test,NA,NA
id_000475,test,NA,NA
id_003281,train,1,dog
id_003826,train,1,dog
id_000391,train,0,cat
id_002456,train,1,dog
id_002158,train,1,dog
id_000205,test,NA,NA
id_001941,train,0,cat
id_000863,train,0,cat
id_000609,valid,0,cat
id_001638,train,0,cat
id_003050,test,NA,NA
id_003656,train,1,dog
id_001408,train,0,cat
id_002994,valid,1,dog
id_000015,test,NA,NA
id_000790,test,NA,NA
id_002576,train,1,dog
id_003556,train,1,dog
id_000725,test,NA,NA
id_000561,train,0,cat
id_001363,train,0,cat
id_003158,train,1,dog
id_001078,train,0,cat
id_003894,valid,1,dog
id_001664,valid,0,cat
id_002140,test,NA,NA
id_003493,train,1,dog
id_003674,valid,1,dog
id_002642,train,1,dog
id_000876,train,0,cat
id_001584,valid,0,cat
id_003254,valid,1,dog
id_001592,train,0,cat
id_002973,train,1,dog
id_003904,valid,1,dog
id_003829,valid,1,dog
id_000590,test,NA,NA
id_000028,train,0,cat
id_001803,train,0,cat
id_003000,test,NA,NA
id_002379,valid,1,dog
id_001071,train,0,cat
id_001076,train,0,cat
id_000727,train,0,cat
id_002800,test,NA,NA
id_003606,train,1,dog
id_000241,train,0,cat
id_000198,train,0,cat
id_000828,train,0,cat
id_001746,train,0,cat
id_000075,test,NA,NA
id_001648,train,0,cat
id_000977,train,0,cat
id_002502,train,1,dog
id_002539,valid,1,dog
id_002814,valid,1,dog
id_001374,valid,0,cat
id_002886,train,1,dog
id_002640,test,NA,NA
id_003583,train,1,dog
id_000211,train,0,cat
id_002557,train,1,dog
id_002622,train,1,dog
id_001541,train,0,cat
id_003824,valid,1,dog
id_003319,valid,1,dog
id_003532,train,1,dog
id_000728,train,0,cat
id_001612,train,0,cat
id_000944,valid,0,cat
id_002844,valid,1,dog
id_001728,train,0,cat
id_001342,train,0,cat
id_003304,valid,1,dog
id_003015,test,NA,NA
id_003090,test,NA,NA
id_003791,train,1,dog
id_002005,test,NA,NA
id_000372,train,0,cat
id_000889,valid,0,cat
id_000102,train,0,cat
id_000550,test,NA,NA
id_003820,test,NA,NA
id_002552,train,1,dog
id_001938,train,0,cat
id_003570,test,NA,NA
id_002492,train,1,dog
id_003183,train,1,dog
id_003309,valid,1,dog
id_001471,train,0,cat
id_002624,valid,1,dog
id_002638,train,1,dog
id_003130,test,NA,NA
id_000283,train,0,cat
id_001053,train,0,cat
id_001084,valid,0,cat
id_001650,test,NA,NA
id_003159,valid,1,dog
id_000552,train,0,cat
id_001306,train,0,cat
id_003197,train,1,dog
id_002664,valid,1,dog
id_003966,train,1,dog
id_001514,valid,0,cat
id_002435,test,NA,NA
id_000529,valid,0,cat
id_002096,train,1,dog
id_003831,train,1,dog
id_001939,valid,0,cat
id_002269,valid,1,dog
id_003071,train,1,dog
id_000754,valid,0,cat
id_000216,train,0,cat
id_001472,train,0,cat
id_002721,train,1,dog
id_002962,train,1,dog
id_000735,test,NA,NA
id_001892,train,0,cat
id_003122,train,1,dog
id_002764,valid,1,dog
id_002134,valid,1,dog
id_002944,valid,1,dog
id_000409,valid,0,cat
id_003705,test,NA,NA
id_001378,train,0,cat
id_000795,test,NA,NA
id_002863,train,1,dog
id_003838,train,1,dog
id_003415,test,NA,NA
id_003899,valid,1,dog
id_002802,train,1,dog
id_002360,test,NA,NA
id_002573,train,1,dog
id_003630,test,NA,NA
id_003381,train,1,dog
id_002716,train,1,dog
id_000467,train,0,cat
id_003374,valid,1,dog
id_000507,train,0,cat
id_003218,train,1,dog
id_002091,train,1,dog
id_000498,train,0,cat
id_002121,train,1,dog
id_000718,train,0,cat
id_003865,test,NA,NA
id_002417,train,1,dog
id_000045,test,NA,NA
id_001672,train,0,cat
id_003264,valid,1,dog
id_002354,valid,1,dog
id_000854,valid,0,cat
id_002053,train,1,dog
id_002055,test,NA,NA
id_002024,valid,1,dog
id_000199,valid,0,cat
id_000466,train,0,cat
id_003154,valid,1,dog
id_002988,train,1,dog
id_003082,train,1,dog
id_003345,test,NA,NA
id_001834,valid,0,cat
id_002082,train,1,dog
id_003062,train,1,dog
id_002421,train,1,dog
id_001975,test,NA,NA
id_002278,train,1,dog
id_003018,train,1,dog
id_003867,train,1,dog
id_003694,valid,1,dog
id_000380,test,NA,NA
id_002296,train,1,dog
id_003521,train,1,dog
id_003380,test,NA,NA
id_002165,test,NA,NA
id_001605,test,NA,NA
id_002452,train,1,dog
id_000383,train,0,cat
id_000896,train,0,cat
id_001830,test,NA,NA
id_001767,train,0,cat
id_003801,train,1,dog
id_001895,test,NA,NA
id_003512,train,1,dog
id_002079,valid,1,dog
id_001314,valid,0,cat
id_001926,train,0,cat
id_000595,test,NA,NA
id_003209,valid,1,dog
id_002907,train,1,dog
id_001315,test,NA,NA
id_003763,train,1,dog
id_000286,train,0,cat
id_000585,test,NA,NA
id_001309,valid,0,cat
id_000016,train,0,cat
id_003552,train,1,dog
id_001548,train,0,cat
id_000165,test,NA,NA
id_000235,test,NA,NA
id_003212,train,1,dog
id_001437,train,0,cat
id_003048,train,1,dog
id_002933,train,1,dog
id_002929,valid,1,dog
id_001715,test,NA,NA
id_001773,train,0,cat
id_000324,valid,0,cat
id_002122,train,1,dog
id_001130,test,NA,NA
id_001152,train,0,cat
id_001201,train,0,cat
id_000600,test,NA,NA
id_002517,train,1,dog
id_002119,valid,1,dog
id_000740,test,NA,NA
id_003402,train,1,dog
id_001674,valid,0,cat
id_001528,train,0,cat
id_002879,valid,1,dog
id_002926,train,1,dog
id_002192,train,1,dog
id_000301,train,0,cat
id_001867,train,0,cat
id_000994,valid,0,cat
id_003973,train,1,dog
id_001216,train,0,cat
id_003610,test,NA,NA
id_003555,test,NA,NA
id_000890,test,NA,NA
id_003102,train,1,dog
id_003991,train,1,dog
id_000862,train,0,cat
id_002602,train,1,dog
id_003759,valid,1,dog
id_000835,test,NA,NA
id_002418,train,1,dog
id_001245,test,NA,NA
id_002369,valid,1,dog
id_001566,train,0,cat
id_000381,train,0,cat
id_000751,train,0,cat
id_000454,valid,0,cat
id_001191,train,0,cat
id_002666,train,1,dog
id_000886,train,0,cat
id_001405,test,NA,NA
id_001758,train,0,cat
id_000542,train,0,cat
id_003060,test,NA,NA
id_000168,train,0,cat
id_002415,test,NA,NA
id_000701,train,0,cat
id_001960,test,NA,NA
id_000654,valid,0,cat
id_001932,train,0,cat
id_002433,train,1,dog
id_000186,train,0,cat
id_000962,train,0,cat
id_001696,train,0,cat
id_000967,train,0,cat
id_001173,train,0,cat
id_001678,train,0,cat
id_000939,valid,0,cat
id_001697,train,0,cat
id_000961,train,0,cat
id_002281,train,1,dog
id_003191,train,1,dog
id_000504,valid,0,cat
id_003621,train,1,dog
id_000387,train,0,cat
id_000870,test,NA,NA
id_002144,valid,1,dog
id_002964,valid,1,dog
id_002942,train,1,dog
id_003172,train,1,dog
id_001107,train,0,cat
id_000083,train,0,cat
id_001639,valid,0,cat
id_002276,train,1,dog
id_000976,train,0,cat
id_003738,train,1,dog
id_002720,test,NA,NA
id_000151,train,0,cat
id_002945,test,NA,NA
id_002394,valid,1,dog
id_000759,valid,0,cat
id_000300,test,NA,NA
id_000893,train,0,cat
id_001871,train,0,cat
id_003253,train,1,dog
id_003907,train,1,dog
id_000037,train,0,cat
id_003642,train,1,dog
id_000732,train,0,cat
id_003153,train,1,dog
id_003896,train,1,dog
id_003823,train,1,dog
id_000463,train,0,cat
id_000188,train,0,cat
id_002225,test,NA,NA
id_000765,test,NA,NA
id_001859,valid,0,cat
id_001999,valid,0,cat
id_001181,train,0,cat
id_001108,train,0,cat
id_003680,test,NA,NA
id_002227,train,1,dog
