obs_id,train_id,class,class_name
id_001033,test,NA,NA
id_001009,valid,13,bluebell
id_000999,train,13,bluebell
id_000616,valid,8,pansy
id_000708,test,NA,NA
id_000813,train,11,snowdrop
id_000274,train,4,daisy
id_001259,valid,16,tulip
id_000602,valid,8,pansy
id_000603,valid,8,pansy
id_000159,test,NA,NA
id_000773,valid,10,windflower
id_000906,train,12,lily valley
id_000458,valid,6,fritillary
id_000685,valid,9,sunflower
id_000979,train,13,bluebell
id_000684,valid,9,sunflower
id_000928,valid,12,lily valley
id_000858,valid,11,snowdrop
id_000718,test,NA,NA
id_001299,train,17,cowslip
id_000926,valid,12,lily valley
id_000609,valid,8,pansy
id_000587,train,8,pansy
id_000952,test,NA,NA
id_000037,train,1,buttercup
id_000265,train,4,daisy
id_000591,train,8,pansy
id_000474,test,NA,NA
id_000169,train,3,daffodil
id_000598,train,8,pansy
id_001197,test,NA,NA
id_000738,train,10,windflower
id_000649,train,9,sunflower
id_000757,train,10,windflower
id_001196,test,NA,NA
id_000118,train,2,colts foot
id_000120,train,2,colts foot
id_001271,test,NA,NA
id_000309,test,NA,NA
id_000364,valid,5,dandelion
id_000089,train,2,colts foot
id_001158,train,15,tigerlily
id_000226,test,NA,NA
id_000439,train,6,fritillary
id_000754,train,10,windflower
id_000166,train,3,daffodil
id_001024,test,NA,NA
id_000258,train,4,daisy
id_000831,train,11,snowdrop
id_000854,valid,11,snowdrop
id_001142,train,15,tigerlily
id_000724,train,10,windflower
id_000898,train,12,lily valley
id_001045,train,14,corcus
id_000404,train,6,fritillary
id_000912,train,12,lily valley
id_000003,train,1,buttercup
id_001135,train,15,tigerlily
id_001089,valid,14,corcus
id_000129,valid,2,colts foot
id_000433,train,6,fritillary
id_000197,train,3,daffodil
id_001071,train,14,corcus
id_000030,train,1,buttercup
id_000996,train,13,bluebell
id_000896,train,12,lily valley
id_001026,test,NA,NA
id_000287,valid,4,daisy
id_000919,train,12,lily valley
id_000259,train,4,daisy
id_000599,train,8,pansy
id_001229,train,16,tulip
id_000023,train,1,buttercup
id_000164,train,3,daffodil
id_000035,train,1,buttercup
id_001140,train,15,tigerlily
id_000155,test,NA,NA
id_000838,train,11,snowdrop
id_000127,valid,2,colts foot
id_001090,valid,14,corcus
id_000993,train,13,bluebell
id_000450,valid,6,fritillary
id_000094,train,2,colts foot
id_000145,test,NA,NA
id_001355,test,NA,NA
id_000937,valid,12,lily valley
id_000488,train,7,iris
id_000557,test,NA,NA
id_001263,test,NA,NA
id_000779,valid,10,windflower
id_000221,test,NA,NA
id_001326,valid,17,cowslip
id_000045,valid,1,buttercup
id_001350,test,NA,NA
id_000054,valid,1,buttercup
id_000978,train,13,bluebell
id_001244,valid,16,tulip
id_000740,train,10,windflower
id_000636,test,NA,NA
id_000985,train,13,bluebell
id_000812,train,11,snowdrop
id_000263,train,4,daisy
id_000499,train,7,iris
id_001116,test,NA,NA
id_000298,valid,4,daisy
id_001092,valid,14,corcus
id_000182,train,3,daffodil
id_001257,valid,16,tulip
id_000761,valid,10,windflower
id_000367,valid,5,dandelion
id_000964,train,13,bluebell
id_001151,train,15,tigerlily
id_000456,valid,6,fritillary
id_001189,test,NA,NA
id_000530,valid,7,iris
id_000244,train,4,daisy
id_000149,test,NA,NA
id_000806,train,11,snowdrop
id_000231,test,NA,NA
id_001035,test,NA,NA
id_000027,train,1,buttercup
id_000480,test,NA,NA
id_001114,test,NA,NA
id_000818,train,11,snowdrop
id_000594,train,8,pansy
id_000437,train,6,fritillary
id_001344,test,NA,NA
id_001080,train,14,corcus
id_000427,train,6,fritillary
id_001214,train,16,tulip
id_000172,train,3,daffodil
id_000119,train,2,colts foot
id_000449,valid,6,fritillary
id_000687,valid,9,sunflower
id_001288,train,17,cowslip
id_000148,test,NA,NA
id_000633,test,NA,NA
id_001265,test,NA,NA
id_000391,test,NA,NA
id_000381,test,NA,NA
id_000062,test,NA,NA
id_001091,valid,14,corcus
id_000627,test,NA,NA
id_000017,train,1,buttercup
id_001237,train,16,tulip
id_000234,test,NA,NA
id_000379,valid,5,dandelion
id_000375,valid,5,dandelion
id_000372,valid,5,dandelion
id_000175,train,3,daffodil
id_000473,test,NA,NA
id_001186,test,NA,NA
id_000280,train,4,daisy
id_000198,train,3,daffodil
id_000167,train,3,daffodil
id_001031,test,NA,NA
id_000953,test,NA,NA
id_000619,valid,8,pansy
id_000769,valid,10,windflower
id_000969,train,13,bluebell
id_000264,train,4,daisy
id_001225,train,16,tulip
id_000578,train,8,pansy
id_001179,valid,15,tigerlily
id_000073,test,NA,NA
id_001083,valid,14,corcus
id_000513,train,7,iris
id_000136,valid,2,colts foot
id_001107,test,NA,NA
id_000667,train,9,sunflower
id_000425,train,6,fritillary
id_000717,test,NA,NA
id_000498,train,7,iris
id_000493,train,7,iris
id_000744,train,10,windflower
id_000251,train,4,daisy
id_000871,test,NA,NA
id_000347,train,5,dandelion
id_000606,valid,8,pansy
id_001082,valid,14,corcus
id_000882,train,12,lily valley
id_000715,test,NA,NA
id_000533,valid,7,iris
id_000091,train,2,colts foot
id_000796,test,NA,NA
id_000256,train,4,daisy
id_000420,train,6,fritillary
id_001104,test,NA,NA
id_001210,train,16,tulip
id_000797,test,NA,NA
id_000476,test,NA,NA
id_000920,train,12,lily valley
id_000582,train,8,pansy
id_000675,train,9,sunflower
id_000575,train,8,pansy
id_001206,train,16,tulip
id_000605,valid,8,pansy
id_001070,train,14,corcus
id_000571,train,8,pansy
id_000532,valid,7,iris
id_000384,test,NA,NA
id_000442,valid,6,fritillary
id_001069,train,14,corcus
id_000303,test,NA,NA
id_000730,train,10,windflower
id_000471,test,NA,NA
id_000304,test,NA,NA
id_001111,test,NA,NA
id_000834,train,11,snowdrop
id_000884,train,12,lily valley
id_000393,test,NA,NA
id_000060,valid,1,buttercup
id_001223,train,16,tulip
id_000600,train,8,pansy
id_000580,train,8,pansy
id_001309,train,17,cowslip
id_000320,test,NA,NA
id_000208,valid,3,daffodil
id_000845,valid,11,snowdrop
id_000661,train,9,sunflower
id_001269,test,NA,NA
id_000324,train,5,dandelion
id_000055,valid,1,buttercup
id_000674,train,9,sunflower
id_000494,train,7,iris
id_001304,train,17,cowslip
id_001328,valid,17,cowslip
id_000780,valid,10,windflower
id_000074,test,NA,NA
id_001354,test,NA,NA
id_000122,valid,2,colts foot
id_000491,train,7,iris
id_000448,valid,6,fritillary
id_001294,train,17,cowslip
id_000095,train,2,colts foot
id_000972,train,13,bluebell
id_000346,train,5,dandelion
id_000971,train,13,bluebell
id_000099,train,2,colts foot
id_000841,valid,11,snowdrop
id_001145,train,15,tigerlily
id_000171,train,3,daffodil
id_000844,valid,11,snowdrop
id_001192,test,NA,NA
id_001093,valid,14,corcus
id_000052,valid,1,buttercup
id_001124,train,15,tigerlily
id_000923,valid,12,lily valley
id_000980,train,13,bluebell
id_001183,test,NA,NA
id_000012,train,1,buttercup
id_000905,train,12,lily valley
id_000637,test,NA,NA
id_000840,train,11,snowdrop
id_000409,train,6,fritillary
id_000112,train,2,colts foot
id_000650,train,9,sunflower
id_000707,test,NA,NA
id_001132,train,15,tigerlily
id_001127,train,15,tigerlily
id_000522,valid,7,iris
id_000319,test,NA,NA
id_000961,train,13,bluebell
id_000434,train,6,fritillary
id_001150,train,15,tigerlily
id_000282,valid,4,daisy
id_000358,train,5,dandelion
id_000555,test,NA,NA
id_000047,valid,1,buttercup
id_000066,test,NA,NA
id_000457,valid,6,fritillary
id_000540,valid,7,iris
id_000267,train,4,daisy
id_000729,train,10,windflower
id_000255,train,4,daisy
id_000485,train,7,iris
id_001356,test,NA,NA
id_000787,test,NA,NA
id_000944,test,NA,NA
id_001086,valid,14,corcus
id_000809,train,11,snowdrop
id_000415,train,6,fritillary
id_000654,train,9,sunflower
id_001075,train,14,corcus
id_000202,valid,3,daffodil
id_000506,train,7,iris
id_001291,train,17,cowslip
id_001115,test,NA,NA
id_001044,train,14,corcus
id_001065,train,14,corcus
id_000154,test,NA,NA
id_000079,test,NA,NA
id_000224,test,NA,NA
id_000289,valid,4,daisy
id_000853,valid,11,snowdrop
id_000865,test,NA,NA
id_000536,valid,7,iris
id_000200,train,3,daffodil
id_001055,train,14,corcus
id_000866,test,NA,NA
id_001348,test,NA,NA
id_000026,train,1,buttercup
id_000550,test,NA,NA
id_000005,train,1,buttercup
id_001314,train,17,cowslip
id_000233,test,NA,NA
id_000036,train,1,buttercup
id_000986,train,13,bluebell
id_000658,train,9,sunflower
id_001139,train,15,tigerlily
id_001330,valid,17,cowslip
id_000252,train,4,daisy
id_001085,valid,14,corcus
id_000519,train,7,iris
id_000292,valid,4,daisy
id_000361,valid,5,dandelion
id_000564,train,8,pansy
id_001119,test,NA,NA
id_001357,test,NA,NA
id_001302,train,17,cowslip
id_000870,test,NA,NA
id_000024,train,1,buttercup
id_000362,valid,5,dandelion
id_000237,test,NA,NA
id_001175,valid,15,tigerlily
id_000798,test,NA,NA
id_001275,test,NA,NA
id_000713,test,NA,NA
id_001076,train,14,corcus
id_001273,test,NA,NA
id_000189,train,3,daffodil
id_001144,train,15,tigerlily
id_000339,train,5,dandelion
id_001236,train,16,tulip
id_000704,test,NA,NA
id_000965,train,13,bluebell
id_001222,train,16,tulip
id_000748,train,10,windflower
id_000948,test,NA,NA
id_000782,test,NA,NA
id_001353,test,NA,NA
id_000746,train,10,windflower
id_000431,train,6,fritillary
id_000772,valid,10,windflower
id_000187,train,3,daffodil
id_000478,test,NA,NA
id_001204,train,16,tulip
