obs_id,train_id,class,class_name
id_010346,train,8,monkey
id_004065,train,4,cat
id_002103,valid,2,bird
id_006501,train,6,dog
id_010756,test,NA,NA
id_010890,train,9,ship
id_007299,valid,6,dog
id_000981,train,1,airplane
id_007305,train,6,dog
id_007342,train,6,dog
id_002622,train,3,car
id_001066,train,1,airplane
id_001716,test,NA,NA
id_004424,test,NA,NA
id_008518,train,7,horse
id_000764,test,NA,NA
id_012075,valid,10,truck
id_006576,test,NA,NA
id_012882,train,10,truck
id_006786,train,6,dog
id_007972,test,NA,NA
id_010179,valid,8,monkey
id_006228,test,NA,NA
id_005165,train,4,cat
id_010697,train,9,ship
id_001827,valid,2,bird
id_011103,valid,9,ship
id_002041,train,2,bird
id_011742,train,10,truck
id_009630,train,8,monkey
id_006460,test,NA,NA
id_007402,train,6,dog
id_001516,test,NA,NA
id_007297,train,6,dog
id_006207,valid,5,deer
id_008918,train,7,horse
id_012378,train,10,truck
id_011511,valid,9,ship
id_010410,train,9,ship
id_002490,train,2,bird
id_012546,train,10,truck
id_008521,train,7,horse
id_010474,train,9,ship
id_006275,valid,5,deer
id_012822,train,10,truck
id_012108,test,NA,NA
id_002378,train,2,bird
id_005694,train,5,deer
id_004301,train,4,cat
id_012433,train,10,truck
id_002317,train,2,bird
id_005155,valid,4,cat
id_005273,train,5,deer
id_007542,train,6,dog
id_012458,train,10,truck
id_001169,train,1,airplane
id_001511,valid,2,bird
id_002639,valid,3,car
id_005640,test,NA,NA
id_004688,test,NA,NA
id_000052,test,NA,NA
id_009269,train,8,monkey
id_002920,test,NA,NA
id_012579,valid,10,truck
id_002966,train,3,car
id_004249,train,4,cat
id_004114,train,4,cat
id_003126,train,3,car
id_000282,train,1,airplane
id_001382,train,2,bird
id_010461,train,9,ship
id_007393,train,6,dog
id_009108,test,NA,NA
id_002188,test,NA,NA
id_001802,train,2,bird
id_012392,test,NA,NA
id_002158,train,2,bird
id_010066,train,8,monkey
id_001216,test,NA,NA
id_011105,train,9,ship
id_005106,train,4,cat
id_008848,test,NA,NA
id_011270,train,9,ship
id_003047,valid,3,car
id_007546,train,6,dog
id_010678,train,9,ship
id_009340,test,NA,NA
id_008000,test,NA,NA
id_008004,test,NA,NA
id_008501,train,7,horse
id_009520,test,NA,NA
id_007087,valid,6,dog
id_010235,valid,8,monkey
id_004879,valid,4,cat
id_005029,train,4,cat
id_006179,valid,5,deer
id_001327,valid,2,bird
id_010167,valid,8,monkey
id_006027,valid,5,deer
id_003643,valid,3,car
id_004311,valid,4,cat
id_006788,test,NA,NA
id_004702,train,4,cat
id_005892,test,NA,NA
id_004973,train,4,cat
id_011938,train,10,truck
id_003230,train,3,car
id_009594,train,8,monkey
id_007267,valid,6,dog
id_002747,valid,3,car
id_004076,test,NA,NA
id_003555,valid,3,car
id_001086,train,1,airplane
id_006595,valid,6,dog
id_009880,test,NA,NA
id_006967,valid,6,dog
id_003546,train,3,car
id_012945,train,10,truck
id_003067,valid,3,car
id_005581,train,5,deer
id_004121,train,4,cat
id_011533,train,9,ship
id_007955,valid,7,horse
id_009521,train,8,monkey
id_008631,valid,7,horse
id_002438,train,2,bird
id_011980,test,NA,NA
id_007985,train,7,horse
id_007695,valid,6,dog
id_006413,train,5,deer
id_001986,train,2,bird
id_009297,train,8,monkey
id_000797,train,1,airplane
id_010205,train,8,monkey
id_008826,train,7,horse
id_010157,train,8,monkey
id_005392,test,NA,NA
id_001955,valid,2,bird
id_003503,valid,3,car
id_005771,valid,5,deer
id_006058,train,5,deer
id_008863,valid,7,horse
id_006327,valid,5,deer
id_008629,train,7,horse
id_005149,train,4,cat
id_003505,train,3,car
id_006222,train,5,deer
id_008230,train,7,horse
id_007709,train,6,dog
id_009633,train,8,monkey
id_003834,train,3,car
id_011355,valid,9,ship
id_011333,train,9,ship
id_008555,valid,7,horse
id_011831,valid,10,truck
id_001013,train,1,airplane
id_009464,test,NA,NA
id_011716,test,NA,NA
id_011363,valid,9,ship
id_004654,train,4,cat
id_011975,valid,10,truck
id_012754,train,10,truck
id_011753,train,10,truck
id_001080,test,NA,NA
id_009614,train,8,monkey
id_004046,train,4,cat
id_001183,valid,1,airplane
id_012838,train,10,truck
id_000538,train,1,airplane
id_012976,test,NA,NA
id_006725,train,6,dog
id_001077,train,1,airplane
id_009083,valid,7,horse
id_008232,test,NA,NA
id_002834,train,3,car
id_002581,train,2,bird
id_006128,test,NA,NA
id_002913,train,3,car
id_008026,train,7,horse
id_003217,train,3,car
id_003526,train,3,car
id_004691,valid,4,cat
id_004588,test,NA,NA
id_009289,train,8,monkey
id_004631,valid,4,cat
id_005079,valid,4,cat
id_004596,test,NA,NA
id_011526,train,9,ship
id_008650,train,7,horse
id_007163,valid,6,dog
id_002724,test,NA,NA
id_012390,train,10,truck
id_011435,valid,9,ship
id_003773,train,3,car
id_010718,train,9,ship
id_002435,valid,2,bird
id_007209,train,6,dog
id_008985,train,7,horse
id_003436,test,NA,NA
id_008341,train,7,horse
id_008132,test,NA,NA
id_002878,train,3,car
id_001667,valid,2,bird
id_003260,test,NA,NA
id_008352,test,NA,NA
id_006662,train,6,dog
id_001522,train,2,bird
id_011002,train,9,ship
id_003452,test,NA,NA
id_002657,train,3,car
id_001486,train,2,bird
id_012077,train,10,truck
id_004096,test,NA,NA
id_007595,valid,6,dog
id_000234,train,1,airplane
id_000024,test,NA,NA
id_002360,test,NA,NA
id_009408,test,NA,NA
id_007632,test,NA,NA
id_012434,train,10,truck
id_005158,train,4,cat
id_002480,test,NA,NA
id_002099,valid,2,bird
id_000915,valid,1,airplane
id_006958,train,6,dog
id_009944,test,NA,NA
id_011661,train,9,ship
id_000166,train,1,airplane
id_007898,train,7,horse
id_009144,test,NA,NA
id_011793,train,10,truck
id_009031,valid,7,horse
id_008228,test,NA,NA
id_007092,test,NA,NA
id_009435,valid,8,monkey
id_008270,train,7,horse
id_010371,valid,8,monkey
id_007427,valid,6,dog
id_005016,test,NA,NA
id_006646,train,6,dog
id_003064,test,NA,NA
id_012038,train,10,truck
id_010499,valid,9,ship
id_006604,test,NA,NA
id_003266,train,3,car
id_003154,train,3,car
id_005641,train,5,deer
id_005403,valid,5,deer
id_010850,train,9,ship
id_011882,train,10,truck
id_010087,valid,8,monkey
id_003910,train,4,cat
id_004824,test,NA,NA
id_011723,valid,10,truck
id_003042,train,3,car
id_008643,valid,7,horse
id_011522,train,9,ship
id_006506,train,6,dog
id_004825,train,4,cat
id_008710,train,7,horse
id_002083,valid,2,bird
id_008306,train,7,horse
id_003115,valid,3,car
id_011757,train,10,truck
id_006970,train,6,dog
id_000541,train,1,airplane
id_007607,valid,6,dog
id_011515,valid,9,ship
id_003062,train,3,car
id_009609,train,8,monkey
id_011373,train,9,ship
id_002303,valid,2,bird
id_000412,test,NA,NA
id_005432,test,NA,NA
id_012171,valid,10,truck
id_001467,valid,2,bird
id_005383,valid,5,deer
id_011639,valid,9,ship
id_005642,train,5,deer
id_010331,valid,8,monkey
id_009041,train,7,horse
id_008431,valid,7,horse
id_006442,train,5,deer
id_008754,train,7,horse
id_004034,train,4,cat
id_012474,train,10,truck
id_009977,train,8,monkey
id_006666,train,6,dog
id_001313,train,2,bird
id_002947,valid,3,car
id_004827,valid,4,cat
id_006561,train,6,dog
id_010983,valid,9,ship
id_005647,valid,5,deer
id_006677,train,6,dog
id_002863,valid,3,car
id_006118,train,5,deer
id_007489,train,6,dog
id_010951,valid,9,ship
id_010596,test,NA,NA
id_000423,valid,1,airplane
id_007316,test,NA,NA
id_008263,valid,7,horse
id_008496,test,NA,NA
id_001623,valid,2,bird
id_004502,train,4,cat
id_007015,valid,6,dog
id_001488,test,NA,NA
id_002929,train,3,car
id_001784,test,NA,NA
id_003923,valid,4,cat
id_003511,valid,3,car
id_003877,train,3,car
id_001202,train,1,airplane
id_004056,test,NA,NA
id_004937,train,4,cat
id_012962,train,10,truck
id_008082,train,7,horse
id_003894,train,3,car
id_000058,train,1,airplane
id_000251,valid,1,airplane
id_012816,test,NA,NA
id_005730,train,5,deer
id_008984,test,NA,NA
id_011168,test,NA,NA
id_011243,valid,9,ship
id_009636,test,NA,NA
id_008416,test,NA,NA
id_000213,train,1,airplane
id_010334,train,8,monkey
id_003168,test,NA,NA
id_004429,train,4,cat
id_010525,train,9,ship
id_001577,train,2,bird
id_002572,test,NA,NA
id_003962,train,4,cat
id_008428,test,NA,NA
id_002909,train,3,car
id_008100,test,NA,NA
id_005257,train,5,deer
id_005719,valid,5,deer
id_004432,test,NA,NA
id_011234,train,9,ship
id_002744,test,NA,NA
id_006385,train,5,deer
id_000211,valid,1,airplane
id_007866,train,7,horse
id_009648,test,NA,NA
id_012317,train,10,truck
id_009441,train,8,monkey
id_011727,valid,10,truck
id_001047,valid,1,airplane
id_006360,test,NA,NA
id_011338,train,9,ship
id_001139,valid,1,airplane
id_008118,train,7,horse
id_010884,test,NA,NA
id_010192,test,NA,NA
id_009430,train,8,monkey
id_003990,train,4,cat
id_011625,train,9,ship
id_003163,valid,3,car
id_012186,train,10,truck
id_011094,train,9,ship
id_005288,test,NA,NA
id_000218,train,1,airplane
id_007096,test,NA,NA
id_009675,valid,8,monkey
id_007331,valid,6,dog
id_010789,train,9,ship
id_005242,train,5,deer
id_000979,valid,1,airplane
id_005144,test,NA,NA
id_004130,train,4,cat
id_004018,train,4,cat
id_002329,train,2,bird
id_004090,train,4,cat
id_001170,train,1,airplane
id_011183,valid,9,ship
id_006746,train,6,dog
id_006791,valid,6,dog
id_002954,train,3,car
id_009498,train,8,monkey
id_009834,train,8,monkey
id_004615,valid,4,cat
id_003459,valid,3,car
id_001821,train,2,bird
id_000946,train,1,airplane
id_007233,train,6,dog
id_008117,train,7,horse
id_003781,train,3,car
id_009397,train,8,monkey
id_000184,test,NA,NA
id_008885,train,7,horse
id_003838,train,3,car
id_004719,valid,4,cat
id_009730,train,8,monkey
id_008189,train,7,horse
id_012053,train,10,truck
id_003742,train,3,car
id_005097,train,4,cat
id_009838,train,8,monkey
id_012017,train,10,truck
id_004103,valid,4,cat
id_003019,valid,3,car
id_003879,valid,3,car
id_003664,test,NA,NA
id_010710,train,9,ship
id_000870,train,1,airplane
id_005219,valid,5,deer
id_005983,valid,5,deer
id_009750,train,8,monkey
id_010606,train,9,ship
id_012995,valid,10,truck
id_009044,test,NA,NA
id_010688,test,NA,NA
id_002986,train,3,car
id_000763,valid,1,airplane
id_009894,train,8,monkey
id_009356,test,NA,NA
id_010869,train,9,ship
id_005764,test,NA,NA
id_004600,test,NA,NA
id_003333,train,3,car
id_012934,train,10,truck
id_010366,train,8,monkey
id_001797,train,2,bird
id_007045,train,6,dog
id_009346,train,8,monkey
id_012747,valid,10,truck
id_011028,test,NA,NA
id_008959,valid,7,horse
id_010378,train,8,monkey
id_006881,train,6,dog
id_005628,test,NA,NA
id_008925,train,7,horse
id_004465,train,4,cat
id_000588,test,NA,NA
id_001995,valid,2,bird
id_001314,train,2,bird
id_007570,train,6,dog
id_007581,train,6,dog
id_012698,train,10,truck
id_001474,train,2,bird
id_003786,train,3,car
id_001781,train,2,bird
id_005860,test,NA,NA
id_008851,valid,7,horse
id_003986,train,4,cat
id_012695,valid,10,truck
id_002746,train,3,car
id_007217,train,6,dog
id_005145,train,4,cat
id_002280,test,NA,NA
id_007787,valid,6,dog
id_008980,test,NA,NA
id_004548,test,NA,NA
id_011426,train,9,ship
id_011240,test,NA,NA
id_009103,valid,8,monkey
id_011399,valid,9,ship
id_007000,test,NA,NA
id_009097,train,7,horse
id_003393,train,3,car
id_003330,train,3,car
id_010112,test,NA,NA
id_005278,train,5,deer
id_008739,valid,7,horse
id_007449,train,6,dog
id_012143,valid,10,truck
id_007633,train,6,dog
id_002939,valid,3,car
id_002029,train,2,bird
id_005487,valid,5,deer
id_001470,train,2,bird
id_003003,valid,3,car
id_001300,test,NA,NA
id_008865,train,7,horse
id_002915,valid,3,car
id_011063,valid,9,ship
id_007223,valid,6,dog
id_003558,train,3,car
id_006063,valid,5,deer
id_008374,train,7,horse
id_001646,train,2,bird
id_002712,test,NA,NA
id_003144,test,NA,NA
id_003853,train,3,car
id_000673,train,1,airplane
id_000940,test,NA,NA
id_004783,valid,4,cat
id_010054,train,8,monkey
id_009976,test,NA,NA
id_007693,train,6,dog
id_003943,valid,4,cat
id_007186,train,6,dog
id_006472,test,NA,NA
id_009276,test,NA,NA
id_010277,train,8,monkey
id_007794,train,6,dog
id_005506,train,5,deer
id_000355,valid,1,airplane
id_009664,test,NA,NA
id_008773,train,7,horse
id_004850,train,4,cat
id_010200,test,NA,NA
id_000174,train,1,airplane
id_006018,train,5,deer
id_005739,valid,5,deer
id_001663,valid,2,bird
id_002300,test,NA,NA
id_000666,train,1,airplane
id_004875,valid,4,cat
id_011643,valid,9,ship
id_004864,test,NA,NA
id_010788,test,NA,NA
id_005688,test,NA,NA
id_007420,test,NA,NA
id_010402,train,9,ship
id_007557,train,6,dog
id_004069,train,4,cat
id_000646,train,1,airplane
id_009490,train,8,monkey
id_004715,valid,4,cat
id_000954,train,1,airplane
id_004446,train,4,cat
id_006520,test,NA,NA
id_010255,valid,8,monkey
id_008010,train,7,horse
id_000842,train,1,airplane
id_011134,train,9,ship
id_005965,train,5,deer
id_004735,valid,4,cat
id_008311,valid,7,horse
id_011783,valid,10,truck
id_001463,valid,2,bird
id_000108,test,NA,NA
id_005789,train,5,deer
id_009122,train,8,monkey
id_007446,train,6,dog
id_000878,train,1,airplane
id_004058,train,4,cat
id_011201,train,9,ship
id_005612,test,NA,NA
id_003408,test,NA,NA
id_001604,test,NA,NA
id_003662,train,3,car
id_009510,train,8,monkey
id_009309,train,8,monkey
id_011861,train,10,truck
id_001887,valid,2,bird
id_008350,train,7,horse
id_009150,train,8,monkey
id_001963,valid,2,bird
id_005351,valid,5,deer
id_010151,valid,8,monkey
id_001218,train,1,airplane
id_008736,test,NA,NA
id_007061,train,6,dog
id_007645,train,6,dog
id_006639,valid,6,dog
id_003207,valid,3,car
id_007988,test,NA,NA
id_011805,train,10,truck
id_006278,train,5,deer
id_006763,valid,6,dog
id_012113,train,10,truck
id_000934,train,1,airplane
id_001786,train,2,bird
id_012414,train,10,truck
id_005488,test,NA,NA
id_006101,train,5,deer
id_006769,train,6,dog
id_003623,valid,3,car
id_007609,train,6,dog
id_001438,train,2,bird
id_011965,train,10,truck
id_006032,test,NA,NA
id_001297,train,1,airplane
id_006752,test,NA,NA
id_001734,train,2,bird
id_011972,test,NA,NA
id_009665,train,8,monkey
id_005282,train,5,deer
id_002654,train,3,car
id_009409,train,8,monkey
id_007160,test,NA,NA
id_007552,test,NA,NA
id_007225,train,6,dog
id_006892,test,NA,NA
id_008704,test,NA,NA
id_011849,train,10,truck
id_006954,train,6,dog
id_003419,valid,3,car
id_000196,test,NA,NA
id_010900,test,NA,NA
id_008383,valid,7,horse
id_000209,train,1,airplane
id_005313,train,5,deer
id_004505,train,4,cat
id_004790,train,4,cat
id_008488,test,NA,NA
id_009187,valid,8,monkey
id_009159,valid,8,monkey
id_006423,valid,5,deer
id_000227,valid,1,airplane
id_012648,test,NA,NA
id_001392,test,NA,NA
id_006464,test,NA,NA
id_008874,train,7,horse
id_012431,valid,10,truck
id_002890,train,3,car
id_012731,valid,10,truck
id_010728,test,NA,NA
id_004988,test,NA,NA
id_007942,train,7,horse
id_003693,train,3,car
id_002804,test,NA,NA
id_007162,train,6,dog
id_000629,train,1,airplane
id_012105,train,10,truck
id_004159,valid,4,cat
id_005237,train,5,deer
id_004013,train,4,cat
id_011021,train,9,ship
id_011530,train,9,ship
id_006487,valid,5,deer
id_003896,test,NA,NA
id_002729,train,3,car
id_006151,valid,5,deer
id_007832,test,NA,NA
id_006006,train,5,deer
id_002417,train,2,bird
id_011621,train,9,ship
id_011615,valid,9,ship
id_011171,valid,9,ship
id_003908,test,NA,NA
id_004797,train,4,cat
id_010534,train,9,ship
id_006189,train,5,deer
id_006513,train,6,dog
id_002304,test,NA,NA
id_001232,test,NA,NA
id_005976,test,NA,NA
id_004906,train,4,cat
id_006850,train,6,dog
id_011023,valid,9,ship
id_007967,valid,7,horse
id_006389,train,5,deer
id_005379,valid,5,deer
id_002327,valid,2,bird
id_012324,test,NA,NA
id_009218,train,8,monkey
id_012096,test,NA,NA
id_002987,valid,3,car
id_001367,valid,2,bird
id_011420,test,NA,NA
id_003692,test,NA,NA
id_011534,train,9,ship
id_003244,test,NA,NA
id_006564,test,NA,NA
id_004793,train,4,cat
id_000531,valid,1,airplane
id_001340,test,NA,NA
id_003000,test,NA,NA
id_009784,test,NA,NA
id_002646,train,3,car
id_012932,test,NA,NA
id_012687,valid,10,truck
id_005579,valid,5,deer
id_001521,train,2,bird
id_005512,test,NA,NA
id_005496,test,NA,NA
id_010308,test,NA,NA
id_007180,test,NA,NA
id_000178,train,1,airplane
id_007040,test,NA,NA
id_003060,test,NA,NA
id_000043,valid,1,airplane
id_007845,train,7,horse
id_010765,train,9,ship
id_011472,test,NA,NA
id_001187,valid,1,airplane
id_007340,test,NA,NA
id_001244,test,NA,NA
id_008768,test,NA,NA
id_000379,valid,1,airplane
id_002014,train,2,bird
id_005291,valid,5,deer
id_004956,test,NA,NA
id_002171,valid,2,bird
id_009752,test,NA,NA
id_009481,train,8,monkey
id_010636,test,NA,NA
id_000982,train,1,airplane
id_009788,test,NA,NA
id_011336,test,NA,NA
id_003038,train,3,car
id_003609,train,3,car
id_012323,valid,10,truck
id_011081,train,9,ship
id_006001,train,5,deer
id_002043,valid,2,bird
id_004929,train,4,cat
id_009303,valid,8,monkey
id_006259,valid,5,deer
id_011131,valid,9,ship
id_000561,train,1,airplane
id_008194,train,7,horse
id_011181,train,9,ship
id_000823,valid,1,airplane
id_008784,test,NA,NA
id_012839,valid,10,truck
id_001679,valid,2,bird
id_008934,train,7,horse
id_007245,train,6,dog
id_008328,test,NA,NA
id_006402,train,5,deer
id_008052,test,NA,NA
id_004055,valid,4,cat
id_004293,train,4,cat
id_002282,train,2,bird
id_010799,valid,9,ship
id_010306,train,8,monkey
id_012059,valid,10,truck
id_000447,valid,1,airplane
id_005185,train,4,cat
id_002218,train,2,bird
id_002273,train,2,bird
id_011258,train,9,ship
id_007946,train,7,horse
id_000557,train,1,airplane
id_011296,test,NA,NA
id_012208,test,NA,NA
id_011784,test,NA,NA
id_006248,test,NA,NA
id_000368,test,NA,NA
id_001789,train,2,bird
id_009975,valid,8,monkey
id_006164,test,NA,NA
id_003920,test,NA,NA
id_004534,train,4,cat
id_002750,train,3,car
id_000230,train,1,airplane
id_005842,train,5,deer
id_005934,train,5,deer
id_006312,test,NA,NA
id_011216,test,NA,NA
id_006713,train,6,dog
id_003660,test,NA,NA
id_000221,train,1,airplane
id_003113,train,3,car
id_000442,train,1,airplane
id_012283,valid,10,truck
id_001321,train,2,bird
id_001907,valid,2,bird
id_009627,valid,8,monkey
id_004562,train,4,cat
id_012492,test,NA,NA
id_005861,train,5,deer
id_012381,train,10,truck
id_007221,train,6,dog
id_005818,train,5,deer
id_002215,valid,2,bird
id_005667,valid,5,deer
id_007536,test,NA,NA
id_003882,train,3,car
id_004338,train,4,cat
id_012269,train,10,truck
id_000284,test,NA,NA
id_010621,train,9,ship
id_006806,train,6,dog
id_009380,test,NA,NA
id_012041,train,10,truck
id_006535,valid,6,dog
id_007161,train,6,dog
id_000049,train,1,airplane
id_007837,train,7,horse
id_002742,train,3,car
id_008334,train,7,horse
id_012004,test,NA,NA
id_000943,valid,1,airplane
id_009874,train,8,monkey
id_002858,train,3,car
id_007361,train,6,dog
id_007831,valid,7,horse
id_011913,train,10,truck
id_005517,train,5,deer
id_001917,train,2,bird
id_003008,test,NA,NA
id_009445,train,8,monkey
id_007481,train,6,dog
id_007828,test,NA,NA
id_004091,valid,4,cat
id_007605,train,6,dog
id_004771,valid,4,cat
id_004242,train,4,cat
id_005833,train,5,deer
id_000519,valid,1,airplane
id_004183,valid,4,cat
id_003757,train,3,car
id_001777,train,2,bird
id_006655,valid,6,dog
id_001694,train,2,bird
id_005797,train,5,deer
id_000270,train,1,airplane
id_006035,valid,5,deer
id_001153,train,1,airplane
id_007463,valid,6,dog
id_009095,valid,7,horse
id_012649,train,10,truck
id_001929,train,2,bird
id_004095,valid,4,cat
id_010096,test,NA,NA
id_007800,test,NA,NA
id_003636,test,NA,NA
id_006305,train,5,deer
id_010136,test,NA,NA
id_006596,test,NA,NA
id_000729,train,1,airplane
id_006346,train,5,deer
id_004093,train,4,cat
id_009656,test,NA,NA
id_005549,train,5,deer
id_000522,train,1,airplane
id_001618,train,2,bird
id_000297,train,1,airplane
id_004443,valid,4,cat
id_002847,valid,3,car
id_004158,train,4,cat
id_003137,train,3,car
id_006241,train,5,deer
id_010290,train,8,monkey
id_005352,test,NA,NA
id_010515,valid,9,ship
id_005661,train,5,deer
id_000616,test,NA,NA
id_009169,train,8,monkey
id_005532,test,NA,NA
id_012535,valid,10,truck
id_009244,test,NA,NA
id_002150,train,2,bird
id_006205,train,5,deer
id_003591,valid,3,car
id_001699,valid,2,bird
id_004527,valid,4,cat
id_012700,test,NA,NA
id_007338,train,6,dog
id_010704,test,NA,NA
id_012074,train,10,truck
id_009715,valid,8,monkey
id_003731,valid,3,car
id_008578,train,7,horse
id_011266,train,9,ship
id_000825,train,1,airplane
id_009863,valid,8,monkey
id_011448,test,NA,NA
id_012302,train,10,truck
id_008808,test,NA,NA
id_012622,train,10,truck
id_012733,train,10,truck
id_008200,test,NA,NA
id_006324,test,NA,NA
id_010395,valid,8,monkey
id_010746,train,9,ship
id_006516,test,NA,NA
id_003009,train,3,car
id_012178,train,10,truck
id_000554,train,1,airplane
id_005263,valid,5,deer
id_004303,valid,4,cat
id_009491,valid,8,monkey
id_008223,valid,7,horse
id_007549,train,6,dog
id_009847,valid,8,monkey
id_007610,train,6,dog
id_012345,train,10,truck
id_003967,valid,4,cat
id_005422,train,5,deer
id_007211,valid,6,dog
id_008780,test,NA,NA
id_002125,train,2,bird
id_005283,valid,5,deer
id_001096,test,NA,NA
id_011208,test,NA,NA
id_003401,train,3,car
id_005360,test,NA,NA
id_008059,valid,7,horse
id_009951,valid,8,monkey
id_002780,test,NA,NA
id_003203,valid,3,car
id_012427,valid,10,truck
id_004228,test,NA,NA
id_001880,test,NA,NA
id_006798,train,6,dog
id_003190,train,3,car
id_007573,train,6,dog
id_007368,test,NA,NA
id_009173,train,8,monkey
id_012217,train,10,truck
id_006544,test,NA,NA
id_009571,valid,8,monkey
id_006756,test,NA,NA
id_012419,valid,10,truck
id_011000,test,NA,NA
id_003273,train,3,car
id_008363,valid,7,horse
id_009172,test,NA,NA
id_007594,train,6,dog
id_012128,test,NA,NA
id_000321,train,1,airplane
id_012628,test,NA,NA
id_003953,train,4,cat
id_000096,test,NA,NA
id_005080,test,NA,NA
id_010543,valid,9,ship
id_012023,valid,10,truck
id_004554,train,4,cat
id_005515,valid,5,deer
id_007171,valid,6,dog
id_003231,valid,3,car
id_003837,train,3,car
id_008281,train,7,horse
id_001942,train,2,bird
id_005656,test,NA,NA
id_007003,valid,6,dog
id_004749,train,4,cat
id_001130,train,1,airplane
id_003572,test,NA,NA
id_009851,valid,8,monkey
id_006341,train,5,deer
id_012472,test,NA,NA
id_010545,train,9,ship
id_011152,test,NA,NA
id_008317,train,7,horse
id_000828,test,NA,NA
id_012226,train,10,truck
id_006757,train,6,dog
id_000443,valid,1,airplane
id_012943,valid,10,truck
id_001606,train,2,bird
id_000694,train,1,airplane
id_006285,train,5,deer
id_007256,test,NA,NA
id_007704,test,NA,NA
id_001999,valid,2,bird
id_008045,train,7,horse
id_006761,train,6,dog
id_011992,test,NA,NA
id_005096,test,NA,NA
id_009018,train,7,horse
id_006893,train,6,dog
id_005798,train,5,deer
id_004555,valid,4,cat
id_010203,valid,8,monkey
id_003539,valid,3,car
id_000076,test,NA,NA
id_009428,test,NA,NA
id_005427,valid,5,deer
id_001718,train,2,bird
id_009009,train,7,horse
id_005065,train,4,cat
id_002995,valid,3,car
id_008430,train,7,horse
id_003852,test,NA,NA
id_004399,valid,4,cat
id_010855,valid,9,ship
id_008503,valid,7,horse
id_008255,valid,7,horse
id_005137,train,4,cat
id_005846,train,5,deer
id_011262,train,9,ship
id_000444,test,NA,NA
id_009305,train,8,monkey
id_000782,train,1,airplane
id_007144,test,NA,NA
id_010607,valid,9,ship
id_001676,test,NA,NA
id_011377,train,9,ship
id_004966,train,4,cat
id_001524,test,NA,NA
id_008772,test,NA,NA
id_003079,valid,3,car
id_007465,train,6,dog
id_000775,valid,1,airplane
id_010695,valid,9,ship
id_011379,valid,9,ship
id_009897,train,8,monkey
id_005221,train,5,deer
id_008241,train,7,horse
id_012482,train,10,truck
id_006326,train,5,deer
id_006518,train,6,dog
id_000719,valid,1,airplane
id_007792,test,NA,NA
id_007030,train,6,dog
id_004347,valid,4,cat
id_010153,train,8,monkey
id_006750,train,6,dog
id_004625,train,4,cat
id_010599,valid,9,ship
id_012195,valid,10,truck
id_011856,test,NA,NA
id_003633,train,3,car
id_002833,train,3,car
id_003734,train,3,car
id_004423,valid,4,cat
id_005557,train,5,deer
id_012033,train,10,truck
id_007663,valid,6,dog
id_001517,train,2,bird
id_007791,valid,6,dog
id_008332,test,NA,NA
id_009958,train,8,monkey
id_001063,valid,1,airplane
id_005541,train,5,deer
id_002364,test,NA,NA
id_005241,train,5,deer
id_003659,valid,3,car
id_002768,test,NA,NA
id_004594,train,4,cat
id_002470,train,2,bird
id_005331,valid,5,deer
id_006849,train,6,dog
id_008891,valid,7,horse
id_008924,test,NA,NA
id_008140,test,NA,NA
id_000518,train,1,airplane
id_000100,test,NA,NA
id_003770,train,3,car
id_009136,test,NA,NA
id_010578,train,9,ship
id_007834,train,7,horse
id_000620,test,NA,NA
id_006538,train,6,dog
id_010512,test,NA,NA
id_009191,valid,8,monkey
id_011447,valid,9,ship
id_010586,train,9,ship
id_011691,valid,9,ship
id_004680,test,NA,NA
id_007647,valid,6,dog
id_001774,train,2,bird
id_006698,train,6,dog
id_008549,train,7,horse
id_005703,valid,5,deer
id_001102,train,1,airplane
id_011161,train,9,ship
id_005710,train,5,deer
id_005975,valid,5,deer
id_011188,test,NA,NA
id_005700,test,NA,NA
id_000497,train,1,airplane
id_005220,test,NA,NA
id_009547,valid,8,monkey
id_012180,test,NA,NA
id_008012,test,NA,NA
id_005418,train,5,deer
id_003523,valid,3,car
id_009300,test,NA,NA
id_000422,train,1,airplane
id_000656,test,NA,NA
id_003471,valid,3,car
id_003074,train,3,car
id_001839,valid,2,bird
id_010837,train,9,ship
id_010914,train,9,ship
id_006825,train,6,dog
id_000708,test,NA,NA
id_011957,train,10,truck
id_006340,test,NA,NA
id_001379,valid,2,bird
id_008572,test,NA,NA
id_006586,train,6,dog
id_000904,test,NA,NA
id_005856,test,NA,NA
id_008459,valid,7,horse
id_000357,train,1,airplane
id_010477,train,9,ship
id_001799,valid,2,bird
id_008929,train,7,horse
id_009165,train,8,monkey
id_007496,test,NA,NA
id_010252,test,NA,NA
id_010239,valid,8,monkey
id_007360,test,NA,NA
id_010484,test,NA,NA
id_011060,test,NA,NA
id_002323,valid,2,bird
id_001149,train,1,airplane
id_012443,valid,10,truck
id_012476,test,NA,NA
id_004603,valid,4,cat
id_002375,valid,2,bird
id_000875,valid,1,airplane
id_001909,train,2,bird
id_007620,test,NA,NA
id_002738,train,3,car
id_010128,test,NA,NA
id_001466,train,2,bird
id_008906,train,7,horse
id_007086,train,6,dog
id_004869,train,4,cat
id_011583,valid,9,ship
id_008125,train,7,horse
id_010905,train,9,ship
id_008965,train,7,horse
id_003023,valid,3,car
id_005050,train,4,cat
id_012440,test,NA,NA
id_002532,test,NA,NA
id_011156,test,NA,NA
id_002506,train,2,bird
