obs_id,train_id,delayed,month,day,weekday,arr_hour,dep_hour,origin,dest,distance,carrier
id_001353,train,1,4,11,3,22,15,LAS,ISP,2283,WN
id_001354,train,1,5,6,7,14,12,SFO,BFL,238,OO
id_001355,train,0,10,4,4,18,18,CLE,ORD,316,MQ
id_001356,train,1,6,16,6,18,10,LGB,JFK,2465,B6
id_001357,train,1,8,25,6,20,19,JAX,RDU,408,MQ
id_001358,train,1,4,18,3,21,18,BOS,LAX,2611,UA
id_001359,train,1,6,17,7,16,15,FLL,GPT,620,FL
id_001360,test,NA,11,5,1,19,18,ORF,PHL,211,US
id_001361,test,NA,10,29,1,17,15,SEA,SJC,697,AS
id_001362,test,NA,7,22,7,23,22,ATL,TLH,223,EV
id_001363,train,1,3,11,7,16,13,ORD,ROC,528,MQ
id_001364,train,0,4,20,5,16,15,ATL,TPA,406,DL
id_001365,test,NA,12,9,7,23,20,JFK,LAS,2248,US
id_001366,train,0,6,28,4,13,9,SLC,MCI,919,OO
id_001367,train,1,7,28,6,14,13,HRL,HOU,276,WN
id_001368,train,1,5,16,3,23,21,DTW,TPA,983,NW
id_001369,train,0,1,22,1,18,14,PDX,PHX,1009,US
id_001370,train,0,5,2,3,18,16,BOS,IAD,413,YV
id_001371,train,0,11,5,1,20,19,DFW,LAS,1055,AA
id_001372,train,0,4,1,7,8,7,DAY,MSP,574,9E
id_001373,test,NA,12,11,2,15,7,SFO,CLT,2296,US
id_001374,train,0,11,1,4,20,19,LGA,ORD,733,UA
id_001375,valid,1,11,8,4,20,18,MCO,DCA,759,US
id_001376,valid,0,3,24,6,22,21,SLC,ASE,291,OO
id_001377,test,NA,5,22,2,22,20,SJC,PDX,569,WN
id_001378,valid,1,4,18,3,19,11,LAX,PHL,2401,US
id_001379,train,0,2,9,5,10,8,DCA,IAH,1208,CO
id_001380,train,0,5,9,3,23,16,PHX,PHL,2075,WN
id_001381,test,NA,11,5,1,9,8,STL,ORD,258,AA
id_001382,train,0,11,25,7,16,13,ORD,RDU,647,UA
id_001383,train,0,7,5,4,20,17,MSY,MSP,1040,NW
id_001384,train,0,3,12,1,21,19,CLT,ORD,599,US
id_001385,train,1,2,20,2,11,7,FAT,DEN,844,OO
id_001386,train,0,12,21,5,5,23,LAS,MSP,1300,US
id_001387,train,0,8,17,5,18,16,CLE,SLC,1565,DL
id_001388,test,NA,4,6,5,16,15,DFW,MLU,293,MQ
id_001389,valid,1,7,11,3,9,7,PHL,LAX,2401,UA
id_001390,train,1,11,5,1,18,18,DAL,ABQ,580,WN
id_001391,train,0,12,6,4,22,19,LAS,DEN,629,F9
id_001392,train,0,3,18,7,11,9,DTW,PVD,614,NW
id_001393,train,0,3,23,5,15,14,DFW,SAT,247,AA
id_001394,test,NA,8,3,5,17,16,GEG,SEA,224,OO
id_001395,valid,0,1,16,2,16,12,MIA,STX,1139,AA
id_001396,train,0,7,2,1,17,11,LAX,STL,1593,AA
id_001397,valid,0,2,4,7,12,10,MIA,ATL,595,DL
id_001398,test,NA,9,28,5,22,18,STL,FLL,1056,WN
id_001399,train,1,9,12,3,7,6,EWR,ORD,719,UA
id_001400,valid,1,10,18,4,15,14,LAX,SJC,308,MQ
id_001401,train,1,7,21,6,23,15,PHX,PVD,2277,WN
id_001402,valid,1,1,7,7,20,19,ORF,EWR,284,XE
id_001403,test,NA,12,28,5,7,6,CLE,ORD,316,MQ
id_001404,train,0,3,5,1,13,12,LAX,LAS,236,US
id_001405,train,1,6,23,6,11,11,GRR,ORD,137,MQ
id_001406,valid,1,6,22,5,22,20,MDW,LAX,1750,WN
id_001407,test,NA,4,1,7,21,21,CVG,SGF,491,OH
id_001408,train,0,1,28,7,10,7,MCI,MCO,1072,WN
id_001409,train,0,12,28,5,6,5,SAT,IAH,191,CO
id_001410,train,0,7,29,7,18,16,SAN,OAK,446,WN
id_001411,train,0,3,31,6,7,22,LAX,BOS,2611,AA
id_001412,train,0,5,23,3,8,8,SFO,MOD,78,OO
id_001413,train,1,4,2,1,14,12,SGF,DFW,364,MQ
id_001414,train,1,3,5,1,10,8,HOU,DFW,247,MQ
id_001415,train,1,11,13,2,17,14,ORD,EWR,719,AA
id_001416,train,0,2,28,3,11,9,PHL,DTW,453,NW
id_001417,test,NA,8,4,6,18,15,ORD,SEA,1721,UA
id_001418,train,0,9,5,3,8,7,SNA,OAK,371,WN
id_001419,test,NA,11,1,4,19,18,ONT,TUS,409,XE
id_001420,train,1,6,8,5,14,13,BWI,JFK,184,MQ
id_001421,test,NA,3,31,6,11,9,ATL,ABE,692,EV
id_001422,valid,0,9,18,2,16,14,MEM,ORD,491,NW
id_001423,test,NA,12,31,1,12,11,SAT,DEN,794,OO
id_001424,train,1,5,23,3,19,18,HOU,SAT,192,WN
id_001425,test,NA,3,26,1,9,8,PVD,CLT,683,US
id_001426,train,0,7,10,2,23,18,IAH,BWI,1235,CO
id_001427,train,1,3,12,1,14,11,LGB,SEA,965,AS
id_001428,train,1,6,16,6,20,18,STL,OKC,462,WN
id_001429,train,1,3,16,5,12,11,DCA,LGA,214,US
id_001430,valid,1,6,10,7,11,6,SBA,DFW,1315,MQ
id_001431,train,0,9,29,6,18,15,BNA,RDU,443,WN
id_001432,valid,0,3,22,4,18,17,PSP,SFO,421,AS
id_001433,train,0,6,3,7,23,17,LAX,ORD,1745,AA
id_001434,train,0,5,23,3,13,13,ATL,AVL,164,EV
id_001435,test,NA,10,12,5,12,10,AEX,DFW,285,MQ
id_001436,test,NA,2,21,3,21,18,ATL,BOS,946,FL
id_001437,train,1,6,26,2,16,15,CVG,ILM,500,OH
id_001438,test,NA,12,28,5,8,6,PHL,MIA,1013,AA
id_001439,test,NA,4,25,3,21,13,LAX,BOS,2611,AA
id_001440,train,1,2,8,4,13,12,LAX,SJC,308,OO
id_001441,valid,1,11,15,4,18,17,DFW,DEN,641,AA
id_001442,train,0,9,13,4,23,22,OME,ANC,539,AS
id_001443,train,1,8,18,6,7,6,SAN,SFO,447,UA
id_001444,valid,1,4,17,2,8,7,JAX,CLT,329,US
id_001445,test,NA,1,21,7,6,22,LAS,BWI,2106,US
id_001446,test,NA,8,18,6,20,17,IAH,ORD,925,CO
id_001447,train,1,8,13,1,14,12,ATL,SBN,566,EV
id_001448,train,1,1,1,1,13,10,SLC,XNA,1004,OO
id_001449,train,0,11,26,1,15,15,SAN,LAX,109,OO
id_001450,valid,1,12,11,2,22,19,LAX,COS,833,OO
id_001451,train,1,1,2,2,19,15,IAH,CVG,871,OH
id_001452,train,1,12,27,4,20,18,LIT,ATL,453,EV
id_001453,train,1,12,27,4,12,9,RSW,DTW,1085,NW
id_001454,valid,0,4,20,5,9,6,LAS,DEN,629,F9
id_001455,valid,0,12,21,5,21,19,IAD,ATL,533,DL
id_001456,train,0,1,13,6,10,7,DEN,IAH,861,CO
id_001457,valid,1,5,3,4,8,7,RIC,EWR,278,XE
id_001458,train,1,4,28,6,13,12,IAD,CAE,401,YV
id_001459,train,0,12,16,7,17,16,DFW,MAF,309,MQ
id_001460,valid,0,3,16,5,16,15,LAS,BUR,223,WN
id_001461,train,1,1,21,7,14,13,OAK,LAS,407,WN
id_001462,train,1,11,30,5,22,20,EWR,PIT,319,XE
id_001463,valid,0,5,31,4,13,10,DEN,MSP,680,F9
id_001464,train,0,1,19,5,10,7,MDW,PHL,668,WN
id_001465,train,0,5,13,7,16,14,DCA,BOS,399,US
id_001466,train,1,11,18,7,23,21,JFK,ORD,740,B6
id_001467,test,NA,12,23,7,15,12,MSY,TPA,487,WN
id_001468,valid,1,4,10,2,12,10,ORD,FWA,157,MQ
id_001469,valid,0,1,2,2,20,20,PHX,SBP,509,YV
id_001470,test,NA,12,2,7,14,12,TPA,MDW,997,WN
id_001471,train,0,4,28,6,13,10,ISP,MCO,972,WN
id_001472,valid,1,8,30,4,17,16,TPA,PBI,174,WN
id_001473,valid,0,3,12,1,13,11,TPA,STL,869,AA
id_001474,train,0,4,5,4,6,6,AZO,ORD,122,MQ
id_001475,train,0,7,22,7,0,19,EWR,SJU,1608,CO
id_001476,train,1,3,19,1,20,19,TUS,PHX,110,YV
id_001477,test,NA,6,17,7,8,6,MIA,IAH,964,CO
id_001478,train,1,10,17,3,17,16,DFW,XNA,281,AA
id_001479,valid,1,11,12,1,18,15,PSP,DEN,776,OO
id_001480,test,NA,11,20,2,12,10,LGA,RDU,431,OH
id_001481,train,1,12,3,1,15,13,CLT,PHL,448,US
id_001482,train,0,3,15,4,12,10,DHN,ATL,171,EV
id_001483,test,NA,11,21,3,14,12,DAY,BWI,406,FL
id_001484,train,1,3,3,6,22,21,SLC,SJC,585,OO
id_001485,test,NA,1,9,2,8,6,ACY,ATL,678,EV
id_001486,train,1,6,8,5,12,9,ATL,BOS,946,FL
id_001487,valid,1,9,18,2,10,9,SNA,PHX,338,WN
id_001488,valid,1,9,27,4,19,18,ATL,ORD,606,DL
id_001489,train,0,4,4,3,16,14,ORD,DCA,612,UA
id_001490,test,NA,4,5,4,19,18,DTW,GSO,460,9E
id_001491,test,NA,8,21,2,20,14,SAN,BNA,1751,WN
id_001492,train,1,8,2,4,17,15,DFW,DSM,624,MQ
id_001493,valid,0,8,4,6,11,9,JFK,PWM,274,OH
id_001494,train,1,6,20,3,10,9,RDU,MDW,632,WN
id_001495,train,0,1,6,6,8,6,CLT,EWR,529,XE
id_001496,valid,0,11,18,7,20,19,IAH,OKC,395,XE
id_001497,test,NA,12,5,3,15,12,BDL,MCO,1050,WN
id_001498,test,NA,10,20,6,12,11,DCA,ATL,547,DL
id_001499,test,NA,12,20,4,14,9,LAX,IAH,1379,CO
id_001500,train,1,6,10,7,7,6,RDD,SFO,199,OO
id_001501,train,0,2,17,6,10,9,ONT,SFO,363,OO
id_001502,test,NA,2,12,1,21,18,RNO,PHX,601,US
id_001503,train,0,10,30,2,21,19,ORD,MBS,222,YV
id_001504,train,1,1,20,6,10,7,DTW,PHX,1671,US
id_001505,train,0,12,8,6,19,18,BOI,ONT,660,XE
id_001506,train,0,9,7,5,17,15,CVG,PHL,507,OH
id_001507,valid,0,1,28,7,10,8,IAH,TUL,429,XE
id_001508,valid,0,9,22,6,11,9,SJC,SAN,417,MQ
id_001509,train,1,8,2,4,23,15,LAX,BOS,2611,AA
id_001510,train,1,7,31,2,16,12,DEN,ORD,888,UA
id_001511,train,1,11,17,6,10,9,PIT,DTW,201,NW
id_001512,valid,1,5,7,1,10,8,SFO,PDX,550,UA
id_001513,test,NA,6,24,7,17,16,ALB,ORD,723,MQ
id_001514,valid,1,8,24,5,8,6,PWM,BWI,452,FL
id_001515,valid,0,8,25,6,13,12,SNA,PHX,338,WN
id_001516,train,1,9,5,3,18,17,DCA,ORD,612,AA
id_001517,valid,1,5,9,3,12,8,DEN,DTW,1123,NW
id_001518,train,0,11,17,6,14,13,ATL,MKE,669,EV
id_001519,train,0,6,18,1,18,17,BWI,BDL,283,WN
id_001520,train,0,9,28,5,20,18,TPA,HOU,781,WN
id_001521,train,1,10,10,3,15,13,PDX,BOI,344,WN
id_001522,test,NA,8,5,7,14,13,DEN,JAC,406,UA
id_001523,valid,1,5,1,2,15,11,SAT,CVG,1024,OH
id_001524,test,NA,2,9,5,11,9,PHX,DEN,602,US
id_001525,train,0,12,2,7,18,18,PBI,TPA,174,WN
id_001526,valid,1,1,18,4,14,12,ORD,DFW,802,UA
id_001527,train,1,2,13,2,9,8,DAL,AUS,189,WN
id_001528,valid,0,9,15,6,20,19,MEM,JAN,189,9E
id_001529,train,1,7,22,7,12,10,OAK,SEA,671,WN
id_001530,test,NA,12,29,6,1,23,LAS,SMF,397,US
id_001531,test,NA,7,14,6,23,21,ATL,JFK,760,DL
id_001532,train,1,11,18,7,23,20,TPA,EWR,998,CO
id_001533,valid,0,7,23,1,11,9,PIT,ATL,526,EV
id_001534,train,0,1,11,4,23,19,DEN,MKE,895,F9
id_001535,test,NA,5,21,1,21,19,MEM,IAH,469,NW
id_001536,train,0,1,15,1,16,14,MSP,DFW,852,NW
id_001537,test,NA,1,23,2,12,9,MKE,ATL,669,EV
id_001538,train,1,4,21,6,11,10,PSP,LAX,110,OO
id_001539,train,0,7,1,7,18,17,CLE,MEM,622,9E
id_001540,train,0,2,17,6,0,21,SEA,FAI,1533,AS
id_001541,train,1,6,11,1,19,11,LAX,PIT,2136,US
id_001542,train,1,2,5,1,12,11,DTW,DAY,166,9E
id_001543,train,1,1,28,7,12,9,ORD,SEA,1721,UA
id_001544,test,NA,9,2,7,17,16,DFW,SAN,1171,AA
id_001545,valid,0,2,18,7,17,16,ATL,IND,432,DL
id_001546,train,1,9,9,7,16,15,MSP,ORD,334,UA
id_001547,test,NA,12,20,4,8,6,PHL,MCO,861,WN
id_001548,train,0,5,2,3,13,11,BOS,ATL,946,DL
id_001549,train,1,4,27,5,10,9,JFK,PWM,274,B6
id_001550,valid,0,5,7,1,11,8,KTN,SEA,680,AS
id_001551,train,1,3,30,5,13,11,PBI,CLT,590,US
id_001552,train,0,8,4,6,13,11,ABQ,SLC,493,OO
id_001553,test,NA,2,15,4,8,8,ATL,LIT,453,EV
id_001554,train,1,10,24,3,20,15,PHX,BNA,1448,WN
id_001555,train,1,2,14,3,10,9,CVG,SLC,1449,DL
id_001556,valid,0,12,16,7,12,10,TPA,MDW,997,WN
id_001557,train,1,3,7,3,13,11,ORD,LIT,552,MQ
id_001558,test,NA,6,2,6,6,22,PDX,CLT,2282,US
id_001559,test,NA,10,5,5,18,17,CHO,ATL,457,EV
id_001560,valid,0,3,13,2,12,9,TPA,BDL,1111,WN
id_001561,train,1,7,16,1,7,6,EWN,ATL,433,EV
id_001562,valid,1,8,28,2,21,20,ATL,LAS,1747,FL
id_001563,test,NA,4,12,4,0,22,ATL,FLL,581,DL
id_001564,train,0,8,20,1,21,20,ATL,DAY,432,DL
id_001565,train,0,8,21,2,18,16,CVG,ATL,373,DL
id_001566,test,NA,11,4,7,16,15,SJC,LAX,308,MQ
id_001567,valid,1,12,10,1,17,14,DFW,ATL,732,AA
id_001568,test,NA,6,18,1,17,14,IAH,PBI,956,CO
id_001569,valid,1,7,6,5,19,15,PHX,OMA,1037,US
id_001570,train,1,3,12,1,20,20,IAH,PHX,1009,US
id_001571,train,0,4,27,5,16,14,DEN,SLC,391,F9
id_001572,train,0,10,26,5,11,10,SJC,BUR,296,WN
id_001573,valid,0,1,29,1,8,8,ATL,PNS,272,DL
id_001574,valid,1,5,9,3,12,9,ORD,CLT,599,US
id_001575,train,0,1,17,3,18,16,ORD,MCI,403,UA
id_001576,test,NA,12,1,6,23,21,DEN,SMF,910,F9
id_001577,valid,1,3,29,4,12,11,DCA,BOS,399,OH
id_001578,train,1,4,16,1,20,18,ATL,BUF,712,DL
id_001579,train,1,5,14,1,21,20,LGA,ORD,733,UA
id_001580,valid,1,1,27,6,11,10,DFW,BTR,383,MQ
id_001581,train,1,3,19,1,18,15,MSN,CLE,402,XE
id_001582,test,NA,3,25,7,14,12,MEM,ATL,332,DL
id_001583,test,NA,3,26,1,7,6,LAX,SJC,308,MQ
id_001584,valid,1,7,20,5,23,22,IAH,LAS,1222,CO
id_001585,train,0,5,30,3,9,8,BUF,BWI,281,WN
id_001586,train,1,5,3,4,18,17,BUF,JFK,301,B6
id_001587,valid,0,6,4,1,21,13,LAX,JFK,2475,UA
id_001588,train,1,7,18,3,14,12,ATL,IAH,689,EV
id_001589,train,1,4,21,6,18,18,MCO,RSW,133,WN
id_001590,train,0,12,26,3,11,7,IAH,DTW,1076,CO
id_001591,train,0,12,5,3,9,8,ATL,JAX,270,FL
id_001592,valid,1,6,14,4,17,14,ATL,JFK,760,DL
id_001593,train,1,12,24,1,17,14,JFK,FLL,1069,B6
id_001594,train,0,8,25,6,10,8,DFW,SFO,1464,AA
id_001595,train,0,10,29,1,10,7,MCI,CLE,694,XE
id_001596,train,0,5,7,1,20,18,MDW,DTW,229,NW
id_001597,train,1,6,22,5,17,15,CLE,LGA,418,CO
id_001598,train,1,7,17,2,14,12,DFW,AEX,285,MQ
id_001599,test,NA,4,8,7,22,19,ORD,BWI,622,MQ
id_001600,train,1,1,9,2,16,13,MIA,EWR,1086,CO
id_001601,train,1,6,23,6,21,20,PHL,BDL,196,US
id_001602,train,1,7,1,7,20,18,FLL,LAS,2174,DL
id_001603,train,0,10,10,3,12,10,BOS,CVG,752,DL
id_001604,test,NA,1,12,5,13,12,SAN,LAX,109,OO
id_001605,valid,0,11,1,4,16,9,PHX,DTW,1671,US
id_001606,train,0,12,14,5,8,6,BWI,SDF,495,WN
id_001607,train,1,7,17,2,19,16,MDT,ATL,619,OH
id_001608,train,0,3,4,7,19,17,MSP,DFW,852,NW
id_001609,train,0,11,14,3,12,11,DAL,HOU,239,WN
id_001610,train,1,2,16,5,21,19,LAS,PHX,256,WN
id_001611,train,1,4,14,6,19,18,SAN,SFO,447,UA
id_001612,test,NA,3,29,4,8,6,PHL,CLE,363,XE
id_001613,train,1,5,9,3,19,18,LSE,ORD,215,MQ
id_001614,valid,1,6,12,2,20,19,CLE,BTV,489,XE
id_001615,valid,1,8,10,5,11,10,MDW,DEN,895,WN
id_001616,test,NA,7,11,3,9,7,BUF,ATL,712,OO
id_001617,valid,0,8,4,6,14,12,SFO,MFR,329,OO
id_001618,train,1,5,4,5,7,6,LAX,SMF,373,WN
id_001619,train,0,1,10,3,10,10,HOU,DAL,239,WN
id_001620,test,NA,2,19,1,16,13,MTJ,DFW,722,MQ
id_001621,train,1,4,21,6,15,9,PDX,MCI,1481,WN
id_001622,test,NA,10,12,5,11,10,SLC,GJT,217,OO
id_001623,test,NA,12,30,7,22,19,DFW,MIA,1121,AA
id_001624,train,0,12,22,6,11,11,ATL,EVV,350,EV
id_001625,valid,0,3,1,4,9,8,IAH,DFW,224,AA
id_001626,test,NA,11,9,5,13,11,ORD,SLC,1249,AA
id_001627,train,0,2,19,1,21,19,ATL,DFW,732,DL
id_001628,test,NA,2,18,7,19,13,LAS,IND,1591,NW
id_001629,train,0,12,13,4,22,20,SLC,TUS,601,OO
id_001630,valid,1,4,12,4,8,7,ATL,LAX,1946,DL
id_001631,test,NA,1,4,4,14,12,SNA,PHX,338,US
id_001632,train,0,12,30,7,23,21,MSP,OKC,695,9E
id_001633,test,NA,11,30,5,16,14,BOS,ORD,867,UA
id_001634,train,0,9,19,3,21,18,MDW,SMF,1790,WN
id_001635,train,1,3,1,4,15,13,SDF,MIA,911,MQ
id_001636,train,0,11,14,3,18,17,BWI,ORF,159,WN
id_001637,train,1,12,3,1,15,14,MHT,CLE,544,XE
id_001638,train,1,10,17,3,15,14,SYR,JFK,209,B6
id_001639,valid,0,6,8,5,21,20,MCI,MSP,393,9E
id_001640,train,1,5,20,7,8,7,DFW,VPS,626,MQ
id_001641,train,1,12,6,4,23,21,IAH,ORD,925,XE
id_001642,valid,1,7,13,5,12,9,LAS,SEA,866,US
id_001643,test,NA,4,11,3,20,17,SLC,MCI,919,OO
id_001644,train,0,1,25,4,12,9,LGA,DFW,1389,AA
id_001645,train,1,5,10,4,7,6,BDL,DCA,313,US
id_001646,train,1,10,27,6,8,7,SFO,LAS,414,UA
id_001647,train,0,10,16,2,19,18,IAH,ONT,1334,CO
id_001648,train,0,11,16,5,10,9,DTW,MSP,528,NW
id_001649,train,0,8,5,7,10,9,MSP,PHX,1276,NW
id_001650,test,NA,5,6,7,20,19,OKC,PHX,833,WN
id_001651,train,0,7,10,2,15,13,DTW,BTV,536,9E
id_001652,train,1,9,21,5,16,15,SAN,LAS,258,WN
id_001653,train,1,1,19,5,23,21,MSP,MSO,1013,NW
id_001654,train,0,10,27,6,16,16,SLC,LAS,368,WN
id_001655,test,NA,5,6,7,11,9,STL,DFW,551,AA
id_001656,valid,0,11,28,3,13,10,ELP,IAH,667,CO
id_001657,train,0,8,10,5,20,19,SLC,TUS,601,OO
id_001658,train,0,4,13,5,13,8,PHX,OKC,833,YV
id_001659,train,0,2,27,2,9,8,GNV,ATL,300,EV
id_001660,train,0,5,28,1,22,16,SLC,ATL,1589,DL
id_001661,train,1,2,26,1,10,8,MDW,CLE,307,XE
id_001662,train,1,7,20,5,15,14,SYR,JFK,209,B6
id_001663,test,NA,10,22,1,19,18,IAH,MLU,262,XE
id_001664,train,1,1,5,5,22,20,ORD,SGF,438,MQ
id_001665,valid,0,8,17,5,14,13,HRL,HOU,276,WN
id_001666,test,NA,6,4,1,17,13,PHL,OAK,2510,WN
id_001667,train,0,10,4,4,10,9,MEM,PNS,355,9E
id_001668,train,0,3,7,3,16,14,MCO,HOU,848,WN
id_001669,train,0,12,31,1,6,5,SIT,JNU,95,AS
id_001670,train,0,5,17,4,10,9,CLE,SDF,304,XE
id_001671,test,NA,8,25,6,17,16,PNS,MEM,355,9E
id_001672,test,NA,3,21,3,12,11,HLN,SLC,402,OO
id_001673,test,NA,8,26,7,14,11,MKE,BDL,780,OO
id_001674,train,0,7,7,6,10,9,OAK,BUR,325,WN
id_001675,train,1,5,6,7,8,7,MSP,MCI,393,9E
id_001676,valid,1,4,24,2,16,14,EWR,GRR,605,XE
id_001677,train,0,5,1,2,13,11,SEA,BOI,399,WN
id_001678,test,NA,3,18,7,20,18,RNO,PHX,601,US
id_001679,train,0,10,24,3,11,10,IAH,BTR,253,XE
id_001680,train,1,8,9,4,16,15,DTW,SGF,635,9E
id_001681,test,NA,11,6,2,6,5,EWR,CLT,529,YV
id_001682,train,1,3,27,2,11,6,DFW,BDL,1471,AA
id_001683,train,0,11,29,4,22,21,PHX,PDX,1009,US
id_001684,valid,1,11,14,3,17,17,ATL,MSY,425,FL
id_001685,test,NA,2,17,6,12,10,PIT,MCO,834,FL
id_001686,test,NA,3,3,6,15,9,SFO,ORD,1846,AA
id_001687,train,0,4,4,3,2,23,LAS,PDX,762,US
id_001688,test,NA,9,6,4,14,7,LAS,PHL,2176,US
id_001689,train,0,11,8,4,13,10,ELP,IAH,667,CO
id_001690,test,NA,11,28,3,17,16,JAX,MEM,576,9E
id_001691,train,0,2,14,3,21,16,PHX,PIT,1813,US
id_001692,train,1,3,19,1,7,7,TVC,ORD,224,MQ
id_001693,valid,0,6,9,6,10,7,STL,CLT,575,YV
id_001694,train,1,4,24,2,17,13,SLC,MCI,919,OO
id_001695,train,0,1,30,2,13,9,LGA,FLL,1076,AA
id_001696,train,1,7,30,1,8,6,BUR,PHX,369,US
id_001697,train,1,2,15,4,17,14,PBI,BWI,883,WN
id_001698,valid,0,3,2,5,7,6,LEX,LGA,604,OH
id_001699,train,0,1,29,1,21,21,SLC,LAS,368,YV
id_001700,train,0,4,2,1,12,8,IAH,PHL,1324,CO
id_001701,valid,0,3,1,4,12,10,CID,DFW,685,MQ
id_001702,test,NA,6,12,2,20,14,ABQ,MCO,1552,WN
id_001703,valid,0,9,4,2,17,16,CVG,MEM,403,OH
id_001704,train,0,11,8,4,20,19,DTW,SDF,306,NW
id_001705,train,0,8,30,4,8,7,XNA,DFW,281,AA
id_001706,train,1,11,24,6,18,10,LAS,JFK,2248,B6
id_001707,train,1,1,19,5,14,13,PHL,ORF,211,US
id_001708,train,0,11,16,5,20,18,MEM,IAH,469,XE
id_001709,train,1,11,21,3,19,17,ELP,PHX,347,WN
id_001710,train,1,4,13,5,10,7,ORD,EWR,719,CO
id_001711,train,1,3,6,2,10,8,BOS,TTN,245,OH
id_001712,train,0,5,25,5,21,13,HNL,PDX,2603,HA
id_001713,train,0,3,30,5,16,13,ORD,CLE,316,UA
id_001714,train,0,1,29,1,18,16,BTR,IAH,253,XE
id_001715,train,1,12,27,4,20,19,IAH,LAS,1222,CO
id_001716,test,NA,6,1,5,8,7,SNA,SJC,342,WN
id_001717,test,NA,4,13,5,15,13,BOS,MDW,861,OH
id_001718,train,0,6,7,4,22,19,IAH,TLH,658,XE
id_001719,train,1,4,10,2,17,15,SYR,ATL,793,EV
id_001720,train,1,10,9,2,14,13,MKE,ORD,67,MQ
id_001721,valid,1,12,9,7,16,15,DAL,LBB,293,WN
id_001722,train,1,1,19,5,15,12,DSM,ATL,743,EV
id_001723,valid,0,12,9,7,23,20,MIA,LAX,2342,AA
id_001724,test,NA,6,1,5,18,15,MEM,MCO,683,F9
id_001725,train,1,7,9,1,9,6,ORD,LGA,733,UA
id_001726,train,1,1,28,7,16,15,SLC,SFO,599,OO
id_001727,train,1,1,29,1,15,14,DCA,JFK,213,MQ
id_001728,test,NA,1,2,2,13,9,ORD,JAX,865,MQ
id_001729,train,0,2,23,5,15,13,DTW,JFK,508,NW
id_001730,valid,0,3,26,1,14,11,HOU,ATL,696,EV
id_001731,test,NA,6,24,7,16,15,ATL,MKE,669,FL
id_001732,train,1,7,8,7,7,23,LAS,DCA,2089,US
id_001733,train,0,11,21,3,13,11,FLL,IAH,965,CO
id_001734,valid,0,7,3,2,7,6,BHM,MEM,211,9E
id_001735,train,0,5,25,5,14,13,DAL,MCI,461,WN
id_001736,valid,0,10,11,4,15,13,BNA,ORD,409,YV
id_001737,train,0,5,25,5,19,17,DTW,LAX,1979,NW
id_001738,train,0,9,12,3,9,8,IAH,LFT,201,XE
id_001739,test,NA,6,25,1,19,18,ABQ,DEN,349,OO
id_001740,test,NA,10,19,5,5,21,LGB,FLL,2327,B6
id_001741,test,NA,4,19,4,13,10,LAX,SLC,590,DL
id_001742,test,NA,2,24,6,10,7,SFO,SLC,599,OO
id_001743,train,0,2,16,5,12,10,SLC,PHX,507,US
id_001744,train,0,6,28,4,11,7,EWR,SJU,1608,CO
id_001745,train,0,11,20,2,18,16,MKE,CVG,318,EV
id_001746,train,1,7,12,4,17,14,SEA,DEN,1024,UA
id_001747,train,0,8,21,2,20,19,CMH,DTW,155,9E
id_001748,test,NA,2,22,4,16,14,PHL,MDW,668,WN
id_001749,train,0,8,17,5,11,10,IAH,MSY,305,CO
id_001750,train,1,10,13,6,16,14,EWR,IAD,213,XE
id_001751,train,0,3,29,4,21,20,LAS,SJC,386,WN
id_001752,test,NA,4,6,5,19,17,DTW,MHT,609,NW
id_001753,train,1,3,9,5,19,17,MDW,DTW,229,WN
id_001754,train,1,12,18,2,19,18,PIA,ORD,130,OO
id_001755,valid,0,5,16,3,9,7,DFW,STL,551,AA
id_001756,train,0,8,19,7,10,9,SLC,DEN,391,F9
id_001757,train,1,3,2,5,16,13,ELP,HOU,677,WN
id_001758,train,1,1,29,1,15,14,SAN,LAX,109,MQ
id_001759,test,NA,3,15,4,22,19,MEM,TPA,656,NW
id_001760,valid,0,10,4,4,2,22,ANC,SEA,1449,AS
id_001761,train,0,7,16,1,13,10,FLL,DCA,899,US
id_001762,test,NA,7,13,5,21,18,EWR,LAX,2454,CO
id_001763,valid,0,7,23,1,15,11,PHX,OKC,833,WN
id_001764,train,0,10,24,3,18,15,MDW,SEA,1733,WN
id_001765,train,0,11,28,3,14,13,MKE,ORD,67,MQ
id_001766,train,0,6,30,6,7,6,ORF,ATL,516,DL
id_001767,train,0,7,31,2,10,8,EWR,RDU,416,XE
id_001768,valid,1,2,4,7,11,9,ORD,DCA,612,UA
id_001769,test,NA,1,8,1,22,21,DEN,SMF,910,F9
id_001770,train,1,1,5,5,12,11,SLC,HLN,402,OO
id_001771,test,NA,2,28,3,15,14,HOU,DAL,239,WN
id_001772,train,0,9,23,7,21,20,SLC,LAS,368,DL
id_001773,train,1,3,24,6,12,11,SLC,HLN,402,OO
id_001774,train,0,5,5,6,16,15,LSE,MSP,120,9E
id_001775,test,NA,3,19,1,20,17,BOS,ATL,946,FL
id_001776,train,1,7,20,5,9,7,PHX,RNO,601,WN
id_001777,train,1,7,7,6,18,17,MSP,PHX,1276,US
id_001778,train,0,11,25,7,8,6,MCI,ORD,403,AA
id_001779,train,1,12,1,6,12,8,SEA,HNL,2677,NW
id_001780,train,1,3,12,1,14,11,FLL,IND,1005,NW
